Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	1.659	1.659	2.78e-05	2.78e-05
Sevier	1.258	1.258	1.285e-05	1.285e-05
Wayne	1.797	1.797	0.0001085	0.0001085
Williamson	0.0	0.0	0.0	0.0
Lewis	0.0	0.0	0.0	0.0
Wilson	6.648	6.648	4.727e-05	4.727e-05
Montgomery	5.21	5.21	2.53e-05	2.53e-05
Overton	0.408	0.408	1.849e-05	1.849e-05
Out of TN	5.756	5.756	N/A	N/A
Van Buren	0.0	0.0	0.0	0.0
Lincoln	0.238	0.238	6.96e-06	6.96e-06
Maury	1.437	1.437	1.523e-05	1.523e-05
Pickett	0.0	0.0	0.0	0.0
Henderson	0.0	0.0	0.0	0.0
Hamilton	4.647	4.647	1.276e-05	1.276e-05
Loudon	0.419	0.419	7.9e-06	7.9e-06
Washington	1.258	1.258	9.78e-06	9.78e-06
Bedford	0.907	0.907	1.85e-05	1.85e-05
Hardin	0.0	0.0	0.0	0.0
Macon	1.491	1.491	6.146e-05	6.146e-05
Davidson	40.602	40.602	5.862e-05	5.862e-05
Roane	0.12	0.12	2.25e-06	2.25e-06
Fayette	1.018	1.018	2.513e-05	2.513e-05
Jefferson	0.659	0.659	1.22e-05	1.22e-05
Decatur	0.874	0.874	7.469e-05	7.469e-05
McMinn	0.0	0.0	0.0	0.0
Smith	0.216	0.216	1.081e-05	1.081e-05
Monroe	0.18	0.18	3.88e-06	3.88e-06
Stewart	0.0	0.0	0.0	0.0
Lawrence	0.0	0.0	0.0	0.0
Marion	0.645	0.645	2.257e-05	2.257e-05
Benton	0.0	0.0	0.0	0.0
Cocke	0.12	0.12	3.35e-06	3.35e-06
Houston	0.06	0.06	7.25e-06	7.25e-06
Henry	5.39	5.39	0.00016656	0.00016656
Grainger	2.623	2.623	0.00011332	0.00011332
Carter	0.0	0.0	0.0	0.0
Madison	4.138	4.138	4.24e-05	4.24e-05
Unicoi	0.0	0.0	0.0	0.0
Sequatchie	0.898	0.898	6.038e-05	6.038e-05
McNairy	0.0	0.0	0.0	0.0
Scott	0.18	0.18	8.15e-06	8.15e-06
Marshall	0.0	0.0	0.0	0.0
Dickson	1.018	1.018	1.905e-05	1.905e-05
Sumner	8.453	8.453	4.516e-05	4.516e-05
Lake	0.0	0.0	0.0	0.0
Unassigned	-0.419	-0.419	N/A	N/A
Crockett	0.0	0.0	0.0	0.0
Claiborne	0.0	0.0	0.0	0.0
Clay	1.749	1.749	0.00022659	0.00022659
De Kalb	0.0	0.0	0.0	0.0
Chester	0.0	0.0	0.0	0.0
Shelby	46.41	46.41	4.96e-05	4.96e-05
Tipton	1.16	1.16	1.883e-05	1.883e-05
Putnam	4.491	4.491	5.697e-05	5.697e-05
Hickman	1.749	1.749	6.977e-05	6.977e-05
Franklin	0.898	0.898	2.144e-05	2.144e-05
Coffee	0.0	0.0	0.0	0.0
Trousdale	0.23	0.23	2.086e-05	2.086e-05
Humphreys	3.593	3.593	0.00019437	0.00019437
Rutherford	9.044	9.044	2.784e-05	2.784e-05
Hardeman	0.0	0.0	0.0	0.0
Blount	1.617	1.617	1.231e-05	1.231e-05
Greene	0.539	0.539	7.8e-06	7.8e-06
Anderson	0.12	0.12	1.57e-06	1.57e-06
Giles	2.695	2.695	9.134e-05	9.134e-05
Lauderdale	0.0	0.0	0.0	0.0
Campbell	0.299	0.299	7.56e-06	7.56e-06
Hancock	0.0	0.0	0.0	0.0
Union	0.053	0.053	2.67e-06	2.67e-06
Hawkins	1.758	1.758	3.109e-05	3.109e-05
Weakley	0.431	0.431	1.29e-05	1.29e-05
Perry	0.06	0.06	7.43e-06	7.43e-06
Haywood	0.0	0.0	0.0	0.0
Dyer	1.018	1.018	2.728e-05	2.728e-05
Obion	3.593	3.593	0.00011871	0.00011871
Robertson	1.562	1.562	2.199e-05	2.199e-05
Cannon	0.387	0.387	2.673e-05	2.673e-05
Bledsoe	0.0	0.0	0.0	0.0
Carroll	0.479	0.479	1.71e-05	1.71e-05
Morgan	0.0	0.0	0.0	0.0
Knox	8.504	8.504	1.828e-05	1.828e-05
Moore	0.0	0.0	0.0	0.0
Meigs	0.11	0.11	8.98e-06	8.98e-06
Warren	2.695	2.695	6.592e-05	6.592e-05
Johnson	1.797	1.797	0.00010105	0.00010105
White	0.057	0.057	2.09e-06	2.09e-06
Hamblen	0.0	0.0	0.0	0.0
Rhea	0.0	0.0	0.0	0.0
Sullivan	1.557	1.557	9.88e-06	9.88e-06
Gibson	1.138	1.138	2.32e-05	2.32e-05
Grundy	0.134	0.134	1.006e-05	1.006e-05
Fentress	1.797	1.797	9.862e-05	9.862e-05
Cheatham	0.419	0.419	1.037e-05	1.037e-05
Polk	0.0	0.0	0.0	0.0
Bradley	1.258	1.258	1.178e-05	1.178e-05
Jackson	0.0	0.0	0.0	0.0
