Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
France	4522	91	12	N/A	6.751e-5	1.36e-6	30333.3333333	14000	9100	4.53333333333e-4	2.09230769231e-4	1.36e-4	36747	5.48e-4	2020-03-15
France	6665	149	12	N/A	9.95e-5	2.22e-6	49666.6666667	22923.0769231	14900	7.4e-4	3.41538461538e-4	2.22e-4	2143	58	NA	NA	2020-03-16
France	7699	149	12	N/A	1.1493e-4	2.22e-6	49666.6666667	22923.0769231	14900	7.4e-4	3.41538461538e-4	2.22e-4	1034	0	-51.7	-100	NA	NA	2020-03-17
France	9071	149	12	N/A	1.3541e-4	2.22e-6	49666.6666667	22923.0769231	14900	7.4e-4	3.41538461538e-4	2.22e-4	1372	0	32.7	100	NA	NA	2020-03-18
France	10909	244	12	N/A	1.6285e-4	3.64e-6	81333.3333333	37538.4615385	24400	0.00121333333333	5.6e-4	3.64e-4	1838	95	34	100	NA	NA	2020-03-19
France	12664	451	12	N/A	1.8905e-4	6.73e-6	150333.333333	69384.6153846	45100	0.00224333333333	0.00103538461538	6.73e-4	1755	207	-4.5	117.9	NA	NA	2020-03-20
France	14340	563	12	N/A	2.1407e-4	8.4e-6	187666.666667	86615.3846154	56300	0.0028	0.00129230769231	8.4e-4	1676	112	-4.5	-45.9	NA	NA	2020-03-21
France	16214	676	2201	13337	2.4205e-4	1.009e-5	225333.333333	104000	67600	0.00336333333333	0.00155230769231	0.001009	1874	113	11.8	0.9	NA	NA	2020-03-22
France	20123	862	2207	17054	3.004e-4	1.287e-5	287333.333333	132615.384615	86200	0.00429	0.00198	0.001287	3909	186	108.6	64.6	NA	NA	2020-03-23
France	22622	1102	3288	18232	3.3771e-4	1.645e-5	367333.333333	169538.461538	110200	0.00548333333333	0.00253076923077	0.001645	2499	240	-36.1	29	101046	0.001508	2020-03-24
France	25600	1333	3907	20360	3.8216e-4	1.99e-5	444333.333333	205076.923077	133300	0.00663333333333	0.00306153846154	0.00199	2978	231	19.2	-3.8	NA	NA	2020-03-25
France	29551	1698	4955	22898	4.4114e-4	2.535e-5	566000	261230.769231	169800	0.00845	0.0039	0.002535	3951	365	32.7	58	NA	NA	2020-03-26
France	33402	1997	5707	25698	4.9863e-4	2.981e-5	665666.666667	307230.769231	199700	0.00993666666667	0.00458615384615	0.002981	3851	299	-2.5	-18.1	NA	NA	2020-03-27
France	38105	2317	5724	30064	5.6884e-4	3.459e-5	772333.333333	356461.538462	231700	0.01153	0.00532153846154	0.003459	4703	320	22.1	7	NA	NA	2020-03-28
France	40708	2611	7226	30871	6.077e-4	3.898e-5	870333.333333	401692.307692	261100	0.0129933333333	0.00599692307692	0.003898	2603	294	-44.7	-8.1	NA	NA	2020-03-29
France	45170	3030	7964	34176	6.7431e-4	4.523e-5	1010000	466153.846154	303000	0.0150766666667	0.00695846153846	0.004523	4462	419	71.4	42.5	NA	NA	2020-03-30
France	52827	3532	9513	39782	7.8861e-4	5.273e-5	1177333.33333	543384.615385	353200	0.0175766666667	0.00811230769231	0.005273	7657	502	71.6	19.8	NA	NA	2020-03-31
France	57749	4043	11053	42653	8.6209e-4	6.035e-5	1347666.66667	622000	404300	0.0201166666667	0.00928461538462	0.0060350000000000004	4922	511	-35.7	1.8	NA	NA	2020-04-01
France	59929	5398	12548	41983	8.9463e-4	8.058e-5	1799333.33333	830461.538462	539800	0.02686	0.0123969230769	0.008058	2180	1355	-55.7	165.2	224254	0.003346	2020-04-02
France	65202	6520	14135	44547	9.7335e-4	9.733e-5	2173333.33333	1003076.92308	652000	0.032443333333300003	0.0149738461538	0.009733	5273	1122	141.9	-17.2	NA	NA	2020-04-03
France	90848	7574	15572	67702	0.0013562	0.00011307	2524666.66667	1165230.76923	757400.0	0.03769	0.0173953846154	0.011307	2020-04-04
France	93773	8093	16349	69331	0.00139986	0.00012081	2697666.66667	1245076.92308	809300.0	0.04027	0.0185861538462	0.012081	2020-04-05
