Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	0.922	2.7e-07	0.922	2.7e-07	0.006	0.0	0.006	0.0
2020-02-01	1.844	5.3e-07	2.765	8e-07	0.011	0.0	0.017	0.0
2020-02-02	3.687	1.07e-06	6.453	1.87e-06	0.022	1e-08	0.039	1e-08
2020-02-03	7.374	2.14e-06	13.827	4.01e-06	0.044	1e-08	0.083	2e-08
2020-02-04	12.813	3.71e-06	26.64	7.72e-06	0.077	2e-08	0.16	5e-08
2020-02-05	25.626	7.43e-06	52.266	1.515e-05	0.154	4e-08	0.314	9e-08
2020-02-06	38.439	1.114e-05	90.705	2.63e-05	0.231	7e-08	0.544	1.6e-07
2020-02-07	76.878	2.229e-05	167.583	4.858e-05	0.461	1.3e-07	1.005	2.9e-07
2020-02-08	128.13	3.715e-05	295.712	8.573e-05	0.769	2.2e-07	1.774	5.1e-07
2020-02-09	192.195	5.572e-05	487.907	0.00014145	1.153	3.3e-07	2.927	8.5e-07
2020-02-10	256.259	7.429e-05	744.166	0.00021574	1.538	4.5e-07	4.465	1.29e-06
2020-02-11	320.324	9.287e-05	1064.491	0.00030861	1.922	5.6e-07	6.387	1.85e-06
2020-02-12	384.389	0.00011144	1448.88	0.00042005	2.306	6.7e-07	8.693	2.52e-06
2020-02-13	448.454	0.00013001	1897.334	0.00055006	2.691	7.8e-07	11.384	3.3e-06
2020-02-14	538.145	0.00015602	2435.479	0.00070608	3.229	9.4e-07	14.613	4.24e-06
2020-02-15	640.649	0.00018573	3076.128	0.00089181	3.844	1.11e-06	18.457	5.35e-06
2020-02-16	768.778	0.00022288	3844.906	0.00111469	4.613	1.34e-06	23.069	6.69e-06
2020-02-17	922.534	0.00026746	4767.44	0.00138215	5.535	1.6e-06	28.605	8.29e-06
2020-02-18	1191.606	0.00034546	5959.046	0.00172761	7.15	2.07e-06	35.754	1.037e-05
2020-02-19	1678.499	0.00048662	7637.546	0.00221423	10.071	2.92e-06	45.825	1.329e-05
2020-02-20	2421.652	0.00070207	10059.198	0.0029163	14.53	4.21e-06	60.355	1.75e-05
2020-02-21	2987.131	0.00086601	13046.329	0.00378231	17.923	5.2e-06	78.278	2.269e-05
2020-02-22	3739.68	0.00108419	16786.009	0.0048665	22.438	6.51e-06	100.716	2.92e-05
2020-02-23	4553.731	0.00132019	21339.739	0.00618669	27.322	7.92e-06	128.038	3.712e-05
2020-02-24	5533.496	0.00160424	26873.235	0.00779093	33.201	9.63e-06	161.239	4.675e-05
2020-02-25	6660.183	0.00193088	33533.419	0.00972181	39.961	1.159e-05	201.201	5.833e-05
2020-02-26	8151.613	0.00236327	41685.032	0.01208507	48.91	1.418e-05	250.11	7.251e-05
2020-02-27	10067.58	0.00291873	51752.612	0.01500381	60.405	1.751e-05	310.516	9.002e-05
2020-02-28	12384.166	0.00359034	64136.778	0.01859415	74.305	2.154e-05	384.821	0.00011156
2020-02-29	14911.738	0.00432312	79048.516	0.02291727	89.47	2.594e-05	474.291	0.0001375
2020-03-01	17878.368	0.00518319	96926.884	0.02810046	107.27	3.11e-05	581.561	0.0001686
2020-03-02	20998.755	0.00608783	117925.639	0.03418829	125.993	3.653e-05	707.554	0.00020513
2020-03-03	24414.693	0.00707816	142340.332	0.04126645	146.488	4.247e-05	854.042	0.0002476
2020-03-04	28227.834	0.00818364	170568.166	0.0494501	169.367	4.91e-05	1023.409	0.0002967
2020-03-05	32566.307	0.00944143	203134.473	0.05889152	195.398	5.665e-05	1218.807	0.00035335
2020-03-06	36764.691	0.0106586	239899.163	0.06955012	220.588	6.395e-05	1439.395	0.0004173
2020-03-07	40272.029	0.01167542	280171.192	0.08122555	241.632	7.005e-05	1681.027	0.00048735
2020-03-08	43472.709	0.01260335	323643.901	0.09382889	260.836	7.562e-05	1941.863	0.00056297
2020-03-09	47198.722	0.01368357	370842.623	0.10751246	283.192	8.21e-05	2225.056	0.00064507
2020-03-10	52030.921	0.01508449	422873.544	0.12259695	312.186	9.051e-05	2537.241	0.00073558
2020-03-11	57818.968	0.01676253	480692.513	0.13935948	346.914	0.00010058	2884.155	0.00083616
2020-03-12	63783.834	0.01849183	544476.347	0.1578513	382.703	0.00011095	3266.858	0.00094711
2020-03-13	66627.46	0.01931623	611103.807	0.17716754	399.765	0.0001159	3666.623	0.00106301
2020-03-14	69190.055	0.02005916	680293.862	0.1972267	415.14	0.00012035	4081.763	0.00118336
2020-03-15	70471.352	0.02043063	750765.214	0.21765733	422.828	0.00012258	4504.591	0.00130594
2020-03-16	71752.649	0.0208021	822517.863	0.23845943	430.516	0.00012481	4935.107	0.00143076
2020-03-17	71752.649	0.0208021	894270.512	0.25926152	430.516	0.00012481	5365.623	0.00155557
2020-03-18	71112.001	0.02061636	965382.513	0.27987789	426.672	0.0001237	5792.295	0.00167927
2020-03-19	70471.352	0.02043063	1035853.865	0.30030852	422.828	0.00012258	6215.123	0.00180185
2020-03-20	69830.703	0.0202449	1105684.568	0.32055341	418.984	0.00012147	6634.107	0.00192332
2020-03-21	68549.406	0.01987343	1174233.974	0.34042684	411.296	0.00011924	7045.404	0.00204256
2020-03-22	67268.109	0.01950197	1241502.083	0.35992881	403.609	0.00011701	7449.012	0.00215957
2020-03-23	65986.811	0.0191305	1307488.895	0.37905931	395.921	0.00011478	7844.933	0.00227436
2020-03-24	64064.865	0.0185733	1371553.76	0.39763261	384.389	0.00011144	8229.323	0.0023858
2020-03-25	62142.92	0.0180161	1433696.68	0.41564871	372.858	0.0001081	8602.18	0.00249389
2020-03-26	60220.974	0.0174589	1493917.653	0.43310761	361.326	0.00010475	8963.506	0.00259865
