Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	24.972	653.558	863.558	0.032	1.218	4.218	0.00016541	0.004329	0.00571999	2.1e-07	8.07e-06	2.794e-05
Atlantic	9.651	363.654	685.654	0.0	0.0	13.0	3.636e-05	0.00137006	0.00258319	0.0	0.0	4.898e-05
Somerset	72.552	2605.856	4606.856	5.028	170.958	271.958	0.00021908	0.00786878	0.0139111	1.518e-05	0.00051623	0.00082122
Hunterdon	8.21	322.965	678.965	0.0	0.0	14.0	6.583e-05	0.00258965	0.00544418	0.0	0.0	0.00011226
Hudson	233.043	8978.394	17489.394	15.136	481.693	793.693	0.00034471	0.01328045	0.02586955	2.239e-05	0.0007125	0.001174
Ocean	58.055	2878.442	6894.442	5.051	194.604	360.604	9.649e-05	0.00478424	0.0114592	8.4e-06	0.00032345	0.00059936
Camden	57.564	2067.537	3654.537	5.989	150.512	199.512	0.00011352	0.00407735	0.00720705	1.181e-05	0.00029682	0.00039345
Sussex	14.432	556.028	1107.028	3.71	105.128	146.128	0.0001025	0.00394909	0.00786247	2.635e-05	0.00074665	0.00103785
Middlesex	188.916	7278.312	13854.312	0.047	87.173	335.173	0.0002277	0.00877238	0.01669828	6e-08	0.00010507	0.00040398
Gloucester	24.073	842.461	1444.461	1.03	24.792	38.792	8.261e-05	0.002891	0.00495683	3.53e-06	8.508e-05	0.00013312
Morris	75.484	3143.497	6668.497	8.857	309.955	521.955	0.00015273	0.00636042	0.01349275	1.792e-05	0.00062715	0.0010561
Mercer	76.115	2663.745	4519.745	0.0	0.0	76.0	0.00020582	0.00720299	0.01222177	0.0	0.0	0.00020551
Unassigned	178.944	6894.145	8083.145	0.0	3.943	5.943	N/A	N/A	N/A	N/A	N/A	N/A
Bergen	63.501	5835.802	16683.802	21.612	776.242	1384.242	6.779e-05	0.00623023	0.01781141	2.307e-05	0.00082871	0.0014778
Essex	224.53	8650.429	17229.429	22.373	782.981	1372.981	0.00028074	0.01081619	0.02154306	2.797e-05	0.00097901	0.00171673
Burlington	36.241	1396.242	2657.242	1.546	43.804	88.804	8.137e-05	0.00313492	0.00596618	3.47e-06	9.835e-05	0.00019939
Salem	12.845	278.631	362.631	0.0	0.0	4.0	0.00020517	0.00445048	0.00579218	0.0	0.0	6.389e-05
Passaic	77.379	4366.613	11116.613	6.135	236.347	418.347	0.00015374	0.00867579	0.02208701	1.219e-05	0.00046959	0.00083119
Union	199.863	7700.081	15138.081	8.285	319.194	588.194	0.00035813	0.01379777	0.02712592	1.485e-05	0.00057196	0.00105398
Cape May	4.88	188.021	366.021	0.0	0.0	10.0	5.272e-05	0.00203134	0.00395442	0.0	0.0	0.00010804
Warren	13.062	503.236	971.236	3.169	89.793	119.793	0.00012348	0.00475743	0.00918175	2.996e-05	0.00084887	0.00113248
Monmouth	78.519	3433.889	7555.889	5.262	189.005	356.005	0.00012637	0.00552646	0.01216036	8.47e-06	0.00030418	0.00057295
