Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-04	0.501	2.7e-07	0.501	2.7e-07	0.003	0.0	0.003	0.0
2020-02-05	1.002	5.3e-07	1.503	8e-07	0.006	0.0	0.009	0.0
2020-02-06	2.004	1.07e-06	3.506	1.87e-06	0.012	1e-08	0.021	1e-08
2020-02-07	4.007	2.14e-06	7.513	4.01e-06	0.024	1e-08	0.045	2e-08
2020-02-08	6.962	3.71e-06	14.476	7.72e-06	0.042	2e-08	0.087	5e-08
2020-02-09	13.925	7.43e-06	28.401	1.515e-05	0.084	4e-08	0.17	9e-08
2020-02-10	20.887	1.114e-05	49.288	2.63e-05	0.125	7e-08	0.296	1.6e-07
2020-02-11	41.775	2.229e-05	91.062	4.858e-05	0.251	1.3e-07	0.546	2.9e-07
2020-02-12	69.624	3.715e-05	160.687	8.573e-05	0.418	2.2e-07	0.964	5.1e-07
2020-02-13	104.436	5.572e-05	265.123	0.00014145	0.627	3.3e-07	1.591	8.5e-07
2020-02-14	139.248	7.429e-05	404.371	0.00021574	0.835	4.5e-07	2.426	1.29e-06
2020-02-15	174.061	9.287e-05	578.432	0.00030861	1.044	5.6e-07	3.471	1.85e-06
2020-02-16	208.873	0.00011144	787.305	0.00042005	1.253	6.7e-07	4.724	2.52e-06
2020-02-17	243.685	0.00013001	1030.989	0.00055006	1.462	7.8e-07	6.186	3.3e-06
2020-02-18	292.422	0.00015602	1323.411	0.00070608	1.755	9.4e-07	7.94	4.24e-06
2020-02-19	348.121	0.00018573	1671.532	0.00089181	2.089	1.11e-06	10.029	5.35e-06
2020-02-20	417.745	0.00022288	2089.277	0.00111469	2.506	1.34e-06	12.536	6.69e-06
2020-02-21	501.294	0.00026746	2590.571	0.00138215	3.008	1.6e-06	15.543	8.29e-06
2020-02-22	647.505	0.00034546	3238.077	0.00172761	3.885	2.07e-06	19.428	1.037e-05
2020-02-23	912.077	0.00048662	4150.154	0.00221423	5.472	2.92e-06	24.901	1.329e-05
2020-02-24	1315.898	0.00070207	5466.051	0.0029163	7.895	4.21e-06	32.796	1.75e-05
2020-02-25	1623.172	0.00086601	7089.224	0.00378231	9.739	5.2e-06	42.535	2.269e-05
2020-02-26	2032.099	0.00108419	9121.322	0.0048665	12.193	6.51e-06	54.728	2.92e-05
2020-02-27	2474.444	0.00132019	11595.766	0.00618669	14.847	7.92e-06	69.575	3.712e-05
