Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	0.01	2.7e-07	0.01	2.7e-07	0.0	0.0	0.0	0.0
2020-01-27	0.021	5.3e-07	0.031	8e-07	0.0	0.0	0.0	0.0
2020-01-28	0.041	1.07e-06	0.072	1.87e-06	0.0	0.0	0.0	0.0
2020-01-29	0.083	2.14e-06	0.155	4.01e-06	0.0	0.0	0.0	0.0
2020-01-30	0.144	3.71e-06	0.299	7.72e-06	0.0	0.0	0.0	0.0
2020-01-31	0.287	7.43e-06	0.586	1.515e-05	0.0	0.0	0.0	0.0
2020-02-01	0.431	1.114e-05	1.017	2.63e-05	0.0	0.0	0.0	0.0
2020-02-02	0.862	2.229e-05	1.879	4.858e-05	0.0	0.0	0.0	0.0
2020-02-03	1.437	3.715e-05	3.316	8.573e-05	0.0	0.0	0.0	0.0
2020-02-04	2.155	5.572e-05	5.472	0.00014145	0.0	0.0	0.0	0.0
2020-02-05	2.874	7.429e-05	8.345	0.00021574	0.0	0.0	0.0	0.0
2020-02-06	3.592	9.287e-05	11.938	0.00030861	0.0	0.0	0.0	0.0
2020-02-07	4.311	0.00011144	16.248	0.00042005	0.0	1e-08	0.0	1e-08
2020-02-08	5.029	0.00013001	21.278	0.00055006	0.0	1e-08	0.001	2e-08
2020-02-09	6.035	0.00015602	27.313	0.00070608	0.001	2e-08	0.002	5e-08
2020-02-10	7.185	0.00018573	34.497	0.00089181	0.002	4e-08	0.004	9e-08
2020-02-11	8.621	0.00022288	43.119	0.00111469	0.003	7e-08	0.006	1.6e-07
2020-02-12	10.346	0.00026746	53.464	0.00138215	0.005	1.3e-07	0.011	2.9e-07
2020-02-13	13.363	0.00034546	66.827	0.00172761	0.009	2.2e-07	0.02	5.1e-07
2020-02-14	18.823	0.00048662	85.651	0.00221423	0.013	3.3e-07	0.033	8.5e-07
2020-02-15	27.158	0.00070207	112.808	0.0029163	0.017	4.5e-07	0.05	1.29e-06
2020-02-16	33.499	0.00086601	146.307	0.00378231	0.022	5.6e-07	0.072	1.85e-06
2020-02-17	41.938	0.00108419	188.246	0.0048665	0.026	6.7e-07	0.097	2.52e-06
2020-02-18	51.068	0.00132019	239.313	0.00618669	0.03	7.8e-07	0.128	3.3e-06
2020-02-19	62.055	0.00160424	301.369	0.00779093	0.036	9.4e-07	0.164	4.24e-06
2020-02-20	74.69	0.00193088	376.059	0.00972181	0.043	1.11e-06	0.207	5.35e-06
2020-02-21	91.416	0.00236327	467.475	0.01208507	0.052	1.34e-06	0.259	6.69e-06
2020-02-22	112.902	0.00291873	580.377	0.01500381	0.062	1.6e-06	0.321	8.29e-06
2020-02-23	138.882	0.00359034	719.259	0.01859415	0.08	2.07e-06	0.401	1.037e-05
2020-02-24	167.227	0.00432312	886.486	0.02291727	0.113	2.92e-06	0.514	1.329e-05
2020-02-25	200.496	0.00518319	1086.982	0.02810046	0.163	4.21e-06	0.677	1.75e-05
2020-02-26	235.49	0.00608783	1322.471	0.03418829	0.201	5.2e-06	0.878	2.269e-05
2020-02-27	273.797	0.00707816	1596.269	0.04126645	0.252	6.51e-06	1.129	2.92e-05
2020-02-28	316.56	0.00818364	1912.829	0.0494501	0.306	7.92e-06	1.436	3.712e-05
2020-02-29	365.213	0.00944143	2278.042	0.05889152	0.372	9.63e-06	1.808	4.675e-05
2020-03-01	412.296	0.0106586	2690.338	0.06955012	0.448	1.159e-05	2.256	5.833e-05
2020-03-02	451.629	0.01167542	3141.967	0.08122555	0.548	1.418e-05	2.805	7.251e-05
2020-03-03	487.523	0.01260335	3629.489	0.09382889	0.677	1.751e-05	3.482	9.002e-05
2020-03-04	529.308	0.01368357	4158.797	0.10751246	0.833	2.154e-05	4.316	0.00011156
2020-03-05	583.498	0.01508449	4742.295	0.12259695	1.003	2.594e-05	5.319	0.0001375
2020-03-06	648.408	0.01676253	5390.703	0.13935948	1.203	3.11e-05	6.522	0.0001686
2020-03-07	715.301	0.01849183	6106.004	0.1578513	1.413	3.653e-05	7.935	0.00020513
2020-03-08	747.19	0.01931623	6853.195	0.17716754	1.643	4.247e-05	9.578	0.0002476
2020-03-09	775.929	0.02005916	7629.123	0.1972267	1.899	4.91e-05	11.477	0.0002967
2020-03-10	790.298	0.02043063	8419.421	0.21765733	2.191	5.665e-05	13.668	0.00035335
2020-03-11	804.667	0.0208021	9224.088	0.23845943	2.474	6.395e-05	16.142	0.0004173
2020-03-12	804.667	0.0208021	10028.754	0.25926152	2.71	7.005e-05	18.852	0.00048735
2020-03-13	797.482	0.02061636	10826.236	0.27987789	2.925	7.562e-05	21.777	0.00056297
2020-03-14	790.298	0.02043063	11616.534	0.30030852	3.176	8.21e-05	24.953	0.00064507
2020-03-15	783.113	0.0202449	12399.647	0.32055341	3.501	9.051e-05	28.454	0.00073558
2020-03-16	768.744	0.01987343	13168.391	0.34042684	3.89	0.00010058	32.344	0.00083616
2020-03-17	754.375	0.01950197	13922.766	0.35992881	4.292	0.00011095	36.636	0.00094711
2020-03-18	740.006	0.0191305	14662.772	0.37905931	4.483	0.0001159	41.119	0.00106301
2020-03-19	718.452	0.0185733	15381.225	0.39763261	4.656	0.00012035	45.775	0.00118336
2020-03-20	696.899	0.0180161	16078.123	0.41564871	4.742	0.00012258	50.517	0.00130594
2020-03-21	675.345	0.0174589	16753.469	0.43310761	4.828	0.00012481	55.345	0.00143076
2020-03-22	660.976	0.01708744	17414.445	0.45019505	4.828	0.00012481	60.173	0.00155557
2020-03-23	646.607	0.01671597	18061.052	0.46691102	4.785	0.0001237	64.957	0.00167927
2020-03-24	632.238	0.0163445	18693.29	0.48325552	4.742	0.00012258	69.699	0.00180185
2020-03-25	617.869	0.01597304	19311.159	0.49922856	4.699	0.00012147	74.398	0.00192332
2020-03-26	596.315	0.01541584	19907.475	0.5146444	4.612	0.00011924	79.01	0.00204256
2020-03-27	574.762	0.01485864	20482.237	0.52950304	4.526	0.00011701	83.537	0.00215957
2020-03-28	553.208	0.01430144	21035.445	0.54380448	4.44	0.00011478	87.977	0.00227436
2020-03-29	531.655	0.01374424	21567.1	0.55754872	4.311	0.00011144	92.287	0.0023858
2020-03-30	510.101	0.01318704	22077.201	0.57073577	4.181	0.0001081	96.469	0.00249389
2020-03-31	488.548	0.01262984	22565.749	0.58336561	4.052	0.00010475	100.521	0.00259865
2020-04-01	466.994	0.01207265	23032.743	0.59543825	3.966	0.00010252	104.487	0.00270117
2020-04-02	445.44	0.01151545	23478.183	0.6069537	3.88	0.0001003	108.366	0.00280147
2020-04-03	426.761	0.01103254	23904.944	0.61798624	3.793	9.807e-05	112.16	0.00289953
2020-04-04	408.081	0.01054963	24313.025	0.62853588	3.707	9.584e-05	115.867	0.00299537
2020-04-05	387.964	0.01002958	24700.989	0.63856546	3.578	9.25e-05	119.445	0.00308787
2020-04-06	367.848	0.00950953	25068.837	0.64807499	3.449	8.915e-05	122.893	0.00317702
2020-04-07	350.605	0.00906377	25419.441	0.65713876	3.319	8.581e-05	126.213	0.00326283
2020-04-08	333.362	0.00861801	25752.803	0.66575677	3.19	8.247e-05	129.403	0.00334529
2020-04-09	330.488	0.00854372	26083.291	0.67430049	3.061	7.912e-05	132.463	0.00342441
2020-04-10	313.245	0.00809796	26396.537	0.68239845	2.931	7.578e-05	135.394	0.00350019
2020-04-11	297.439	0.00768935	26693.976	0.69008779	2.802	7.244e-05	138.196	0.00357263
2020-04-12	283.07	0.00731788	26977.046	0.69740567	2.673	6.909e-05	140.869	0.00364172
2020-04-13	268.701	0.00694641	27245.747	0.70435209	2.561	6.62e-05	143.43	0.00370792
2020-04-14	254.332	0.00657495	27500.08	0.71092704	2.448	6.33e-05	145.878	0.00377122
2020-04-15	239.963	0.00620348	27740.043	0.71713052	2.328	6.018e-05	148.206	0.00383139
2020-04-16	225.594	0.00583202	27965.637	0.72296253	2.207	5.706e-05	150.413	0.00388845
2020-04-17	211.225	0.00546055	28176.862	0.72842308	2.104	5.438e-05	152.517	0.00394283
2020-04-18	196.856	0.00508908	28373.718	0.73351217	2.0	5.171e-05	154.517	0.00399454
2020-04-19	182.487	0.00471762	28556.205	0.73822979	1.983	5.126e-05	156.5	0.0040458
2020-04-20	168.118	0.00434615	28724.322	0.74257594	1.879	4.859e-05	158.379	0.00409439
2020-04-21	158.06	0.00408613	28882.382	0.74666206	1.785	4.614e-05	160.164	0.00414053
2020-04-22	150.875	0.00390039	29033.257	0.75056246	1.698	4.391e-05	161.862	0.00418443
2020-04-23	143.69	0.00371466	29176.947	0.75427712	1.612	4.168e-05	163.474	0.00422611
2020-04-24	136.506	0.00352893	29313.453	0.75780604	1.526	3.945e-05	165.0	0.00426556
2020-04-25	129.321	0.00334319	29442.775	0.76114924	1.44	3.722e-05	166.44	0.00430278
2020-04-26	122.137	0.00315746	29564.912	0.7643067	1.354	3.499e-05	167.794	0.00433778
2020-04-27	114.952	0.00297173	29679.864	0.76727843	1.267	3.276e-05	169.061	0.00437054
2020-04-28	107.768	0.002786	29787.632	0.77006442	1.181	3.053e-05	170.242	0.00440107
2020-04-29	100.583	0.00260026	29888.215	0.77266468	1.095	2.831e-05	171.337	0.00442938
2020-04-30	93.399	0.00241453	29981.614	0.77507921	1.009	2.608e-05	172.346	0.00445546
2020-05-01	86.214	0.0022288	30067.828	0.77730801	0.948	2.452e-05	173.294	0.00447997
2020-05-02	81.904	0.00211736	30149.732	0.77942537	0.905	2.34e-05	174.2	0.00450337
2020-05-03	77.593	0.00200592	30227.325	0.78143128	0.862	2.229e-05	175.062	0.00452566
2020-05-04	73.282	0.00189448	30300.607	0.78332576	0.819	2.117e-05	175.881	0.00454684
2020-05-05	68.971	0.00178304	30369.578	0.7851088	0.776	2.006e-05	176.657	0.0045669
2020-05-06	64.661	0.0016716	30434.239	0.78678039	0.733	1.894e-05	177.389	0.00458584
2020-05-07	60.35	0.00156016	30494.589	0.78834055	0.69	1.783e-05	178.079	0.00460367
2020-05-08	56.039	0.00144872	30550.628	0.78978927	0.647	1.672e-05	178.726	0.00462039
2020-05-09	51.729	0.00133728	30602.357	0.79112654	0.604	1.56e-05	179.329	0.00463599
2020-05-10	47.418	0.00122584	30649.775	0.79235238	0.56	1.449e-05	179.89	0.00465048
2020-05-11	43.107	0.0011144	30692.882	0.79346678	0.517	1.337e-05	180.407	0.00466385
2020-05-12	38.796	0.00100296	30731.678	0.79446974	0.491	1.27e-05	180.898	0.00467655
2020-05-13	34.486	0.00089152	30766.164	0.79536126	0.466	1.204e-05	181.364	0.00468859
2020-05-14	31.612	0.00081723	30797.776	0.79617848	0.44	1.137e-05	181.804	0.00469995
2020-05-15	28.738	0.00074293	30826.514	0.79692141	0.414	1.07e-05	182.217	0.00471065
2020-05-16	25.864	0.00066864	30852.378	0.79759005	0.388	1.003e-05	182.605	0.00472068
2020-05-17	22.99	0.00059435	30875.369	0.7981844	0.362	9.36e-06	182.968	0.00473004
2020-05-18	20.117	0.00052005	30895.486	0.79870445	0.336	8.69e-06	183.304	0.00473874
2020-05-19	17.243	0.00044576	30912.728	0.79915021	0.31	8.02e-06	183.614	0.00474676
2020-05-20	14.369	0.00037147	30927.097	0.79952168	0.285	7.36e-06	183.899	0.00475411
2020-05-21	11.495	0.00029717	30938.593	0.79981885	0.259	6.69e-06	184.157	0.0047608
2020-05-22	8.621	0.00022288	30947.214	0.80004173	0.233	6.02e-06	184.39	0.00476682
2020-05-23	5.748	0.00014859	30952.962	0.80019032	0.207	5.35e-06	184.597	0.00477217
2020-05-24	2.874	7.429e-05	30955.836	0.80026461	0.19	4.9e-06	184.787	0.00477707
2020-05-25	2.155	5.572e-05	30957.991	0.80032033	0.172	4.46e-06	184.959	0.00478153
2020-05-26	1.868	4.829e-05	30959.859	0.80036862	0.155	4.01e-06	185.114	0.00478554
2020-05-27	1.581	4.086e-05	30961.44	0.80040948	0.138	3.57e-06	185.252	0.00478911
2020-05-28	1.293	3.343e-05	30962.733	0.80044291	0.121	3.12e-06	185.373	0.00479223
2020-05-29	1.006	2.6e-05	30963.739	0.80046891	0.103	2.67e-06	185.476	0.0047949
2020-05-30	0.862	2.229e-05	30964.601	0.8004912	0.086	2.23e-06	185.563	0.00479713
2020-05-31	0.718	1.857e-05	30965.319	0.80050978	0.069	1.78e-06	185.632	0.00479891
2020-06-01	0.575	1.486e-05	30965.894	0.80052463	0.052	1.34e-06	185.683	0.00480025
2020-06-02	0.431	1.114e-05	30966.325	0.80053578	0.034	8.9e-07	185.718	0.00480114
2020-06-03	0.287	7.43e-06	30966.612	0.80054321	0.017	4.5e-07	185.735	0.00480159
2020-06-04	0.144	3.71e-06	30966.756	0.80054692	0.013	3.3e-07	185.748	0.00480192
2020-06-05	0.072	1.86e-06	30966.828	0.80054878	0.011	2.9e-07	185.759	0.00480221
2020-06-06	0.036	9.3e-07	30966.864	0.80054971	0.009	2.5e-07	185.769	0.00480246
2020-06-07	0.014	3.7e-07	30966.878	0.80055008	0.008	2e-07	185.776	0.00480266
2020-06-08	0.0	0.0	30966.878	0.80055008	0.006	1.6e-07	185.782	0.00480281
2020-06-09	0.0	0.0	30966.878	0.80055008	0.005	1.3e-07	185.788	0.00480295
2020-06-10	0.0	0.0	30966.878	0.80055008	0.004	1.1e-07	185.792	0.00480306
2020-06-11	0.0	0.0	30966.878	0.80055008	0.003	9e-08	185.795	0.00480315
2020-06-12	0.0	0.0	30966.878	0.80055008	0.003	7e-08	185.798	0.00480321
2020-06-13	0.0	0.0	30966.878	0.80055008	0.002	4e-08	185.8	0.00480326
2020-06-14	0.0	0.0	30966.878	0.80055008	0.001	2e-08	185.801	0.00480328
2020-06-15	0.0	0.0	30966.878	0.80055008	0.0	1e-08	185.801	0.00480329
2020-06-16	0.0	0.0	30966.878	0.80055008	0.0	1e-08	185.801	0.0048033
2020-06-17	0.0	0.0	30966.878	0.80055008	0.0	0.0	185.801	0.0048033
