Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Tests	Tests_per_capita
Iceland	890	2	97	791	0.00251715	5.66e-06	666.666666667	307.692307692	200	0.00188666666667	0.000870769230769	0.000566	88	0	NA	NA
Montenegro	82	1	0	81	0.00013176	1.61e-06	333.333333333	153.846153846	100	0.000536666666667	0.000247692307692	0.000161	13	0	NA	NA
Slovenia	632	9	10	613	0.0003057	4.35e-06	3000	1384.61538462	900	0.00145	0.000669230769231	0.000435	70	3	19756	0.009434
Germany	50871	342	6658	43871	0.00061344	4.12e-06	114000	52615.3846154	34200	0.00137333333333	0.000633846153846	0.000412	6933	75	NA	NA
Bosnia and Herzegovina	237	4	5	228	7.13e-05	1.2e-06	1333.33333333	615.384615385	400	0.0004	0.000184615384615	0.00012	46	1	1475	4.28e-4
Armenia	329	1	28	300	0.00011146	3.4e-07	333.333333333	153.846153846	100	0.000113333333333	5.23076923077e-05	3.4e-05	39	0	NA	NA
Belgium	7284	289	858	6137	0.00063771	2.53e-05	96333.3333333	44461.5384615	28900	0.00843333333333	0.00389230769231	0.00253	1049	69	NA	NA
Spain	65719	5138	9357	51224	0.00140654	0.00010997	1712666.66667	790461.538462	513800	0.0366566666667	0.0169184615385	0.010997	7933	773	NA	NA
Ukraine	310	5	5	300	6.95e-06	1.1e-07	1666.66666667	769.230769231	500	3.66666666667e-05	1.69230769231e-05	1.1e-05	114	0	NA	NA
San Marino	223	21	4	198	0.00660056	0.00062158	7000	3230.76923077	2100	0.207193333333	0.0956276923077	0.062158	15	0	NA	NA
Netherlands	8647	547	6	8094	0.00050183	3.175e-05	182333.333333	84153.8461538	54700	0.0105833333333	0.00488461538462	0.003175	1179	112	NA	NA
Denmark	2200	52	57	2091	0.00037948	8.97e-06	17333.3333333	8000	5200	0.00299	0.00138	0.000897	177	11	NA	NA
Poland	1389	16	7	1366	3.657e-05	4.2e-07	5333.33333333	2461.53846154	1600	0.00014	6.46153846154e-05	4.2e-05	168	0	NA	NA
Finland	1041	7	10	1024	0.00018865	1.27e-06	2333.33333333	1076.92307692	700	0.000423333333333	0.000195384615385	0.000127	83	2	NA	NA
Macedonia	219	3	3	213	0.00010514	1.44e-06	1000	461.538461538	300	0.00048	0.000221538461538	0.000144	18	0	NA	NA
Moldova	199	2	2	195	5.612e-05	5.6e-07	666.666666667	307.692307692	200	0.000186666666667	8.61538461538e-05	5.6e-05	22	1	NA	NA
Liechtenstein	56	0	0	56	0.00147718	0.0	280	112	70	0.0073859	0.00295436	0.001846475	0	0	NA	NA
Latvia	280	0	1	279	0.00014534	0.0	1400	560	350	0.0007267	0.00029068	0.000181675	36	0	11702	0.006095
Croatia	586	3	37	546	0.0001433	7.3e-07	1000	461.538461538	300	0.000243333333333	0.000112307692308	7.3e-05	91	0	NA	NA
Malta	139	0	2	137	0.00028747	0.0	695	278	173.75	0.00143735	0.00057494	0.0003593375	5	0	4462	0.00904
Vatican	4	0	0	4	0.00499376	0.0	20	8	5	0.0249688	0.00998752	0.0062422	0	0	NA	NA
Sweden	3069	105	16	2948	0.00030138	1.031e-05	35000	16153.8461538	10500	0.00343666666667	0.00158615384615	0.001031	229	28	NA	NA
Russia	1036	4	45	987	7.17e-06	3e-08	1333.33333333	615.384615385	400	1e-05	4.61538461538e-06	3e-06	196	1	NA	NA
Bulgaria	293	3	9	281	4.171e-05	4.3e-07	1000	461.538461538	300	0.000143333333333	6.61538461538e-05	4.3e-05	29	0	NA	NA
Romania	1292	26	115	1151	6.635e-05	1.34e-06	8666.66666667	4000	2600	0.000446666666667	0.000206153846154	0.000134	263	3	NA	NA
Albania	186	8	31	147	6.489e-05	2.79e-06	2666.66666667	1230.76923077	800	0.00093	0.000429230769231	0.000279	12	2	NA	NA
Portugal	4268	76	43	4149	0.0004151	7.39e-06	25333.3333333	11692.3076923	7600	0.00246333333333	0.00113692307692	0.000739	724	16	25431	0.002475
Estonia	575	1	11	563	0.00043531	7.6e-07	333.333333333	153.846153846	100	0.000253333333333	0.000116923076923	7.6e-05	37	0	NA	NA
Kosovo	86	1	1	84	4.66e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	15	0	NA	NA
Azerbaijan	165	3	15	147	1.66e-05	3e-07	1000	461.538461538	300	0.0001	4.61538461538e-05	3e-05	43	0	NA	NA
United Kingdom	14745	761	151	13833	0.00022177	1.145e-05	253666.666667	117076.923077	76100	0.00381666666667	0.00176153846154	0.001145	2933	181	113777	0.001684
Austria	7657	58	225	7374	0.00086549	6.56e-06	19333.3333333	8923.07692308	5800	0.00218666666667	0.00100923076923	0.000656	748	9	NA	NA
West Bank and Gaza	91	1	17	73	1.82e-05	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	7	0	NA	NA
Republic of Serbia	457	1	0	456	6.545e-05	1.4e-07	333.333333333	153.846153846	100	4.66666666667e-05	2.15384615385e-05	1.4e-05	73	0	2086	3e-4
Greece	966	28	52	886	9.005e-05	2.61e-06	9333.33333333	4307.69230769	2800	0.00087	0.000401538461538	0.000261	74	2	NA	NA
Hungary	300	10	34	256	3.071e-05	1.02e-06	3333.33333333	1538.46153846	1000	0.00034	0.000156923076923	0.000102	39	0	NA	NA
Cyprus	162	5	15	142	0.00013846	4.27e-06	1666.66666667	769.230769231	500	0.00142333333333	0.000656923076923	0.000427	16	2	NA	NA
New Zealand	368	0	37	331	7.532e-05	0.0	1840	736	460	0.0003766	0.00015064	9.415e-05	85	0	NA	NA
Australia	3143	13	194	2936	0.00012576	5.2e-07	4333.33333333	2000	1300	0.000173333333333	8e-05	5.2e-05	333	0	NA	NA
Fiji	5	0	0	5	5.66e-06	0.0	25	10	6.25	2.83e-05	1.132e-05	7.075e-06	0	0	NA	NA
Papua New Guinea	1	0	0	1	1.2e-07	0.0	5	2	1.25	6e-07	2.4e-07	1.5e-07	0	0	NA	NA
Madagascar	26	0	0	26	9.9e-07	0.0	130	52	32.5	4.95e-06	1.98e-06	1.2375e-06	3	0	NA	NA
Swaziland	9	0	0	9	7.92e-06	0.0	45	18	11.25	3.96e-05	1.584e-05	9.9e-06	3	0	NA	NA
Liberia	3	0	0	3	6.2e-07	0.0	15	6	3.75	3.1e-06	1.24e-06	7.75e-07	0	0	NA	NA
Sudan	3	1	0	2	7e-08	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0	NA	NA
Guinea	8	0	0	8	6.4e-07	0.0	40	16	10	3.2e-06	1.28e-06	8e-07	4	0	NA	NA
United Republic of Tanzania	13	0	1	12	2.3e-07	0.0	65	26	16.25	1.15e-06	4.6e-07	2.875e-07	0	0	NA	NA
Republic of the Congo	4	0	0	4	7.6e-07	0.0	20	8	5	3.8e-06	1.52e-06	9.5e-07	0	0	NA	NA
Democratic Republic of the Congo	51	3	2	46	6.1e-07	4e-08	1000	461.538461538	300	1.33333333333e-05	6.15384615385e-06	4e-06	0	0	NA	NA
Rwanda	54	0	0	54	4.39e-06	0.0	270	108	67.5	2.195e-05	8.78e-06	5.4875e-06	4	0	NA	NA
Somalia	3	0	0	3	2e-07	0.0	15	6	3.75	1e-06	4e-07	2.5e-07	1	0	NA	NA
Ivory Coast	101	0	3	98	4.03e-06	0.0	505	202	126.25	2.015e-05	8.06e-06	5.0375e-06	5	0	NA	NA
Nigeria	70	1	3	66	3.6e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	5	0	NA	NA
Cameroon	91	2	2	87	3.61e-06	8e-08	666.666666667	307.692307692	200	2.66666666667e-05	1.23076923077e-05	8e-06	16	1	NA	NA
Burkina Faso	180	9	12	159	9.11e-06	4.6e-07	3000	1384.61538462	900	0.000153333333333	7.07692307692e-05	4.6e-05	28	2	NA	NA
Benin	6	0	0	6	5.2e-07	0.0	30	12	7.5	2.6e-06	1.04e-06	6.5e-07	0	0	NA	NA
Ghana	137	4	2	131	4.6e-06	1.3e-07	1333.33333333	615.384615385	400	4.33333333333e-05	2e-05	1.3e-05	5	0	NA	NA
Algeria	409	26	29	354	9.69e-06	6.2e-07	8666.66666667	4000	2600	0.000206666666667	9.53846153846e-05	6.2e-05	42	1	NA	NA
Zambia	22	0	0	22	1.27e-06	0.0	110	44	27.5	6.35e-06	2.54e-06	1.5875e-06	6	0	NA	NA
Cape Verde	5	1	0	4	9.2e-06	1.84e-06	333.333333333	153.846153846	100	0.000613333333333	0.000283076923077	0.000184	1	0	NA	NA
Togo	25	1	1	23	3.17e-06	1.3e-07	333.333333333	153.846153846	100	4.33333333333e-05	2e-05	1.3e-05	2	1	NA	NA
Zimbabwe	5	1	0	4	3.5e-07	7e-08	333.333333333	153.846153846	100	2.33333333333e-05	1.07692307692e-05	7e-06	2	0	NA	NA
Senegal	119	0	11	108	7.51e-06	0.0	595	238	148.75	3.755e-05	1.502e-05	9.3875e-06	14	0	NA	NA
Eritrea	6	0	0	6	1.34e-06	0.0	30	12	7.5	6.7e-06	2.68e-06	1.675e-06	0	0	NA	NA
Libya	1	0	0	1	1.5e-07	0.0	5	2	1.25	7.5e-07	3e-07	1.875e-07	0	0	NA	NA
Gambia	3	1	0	2	1.32e-06	4.4e-07	333.333333333	153.846153846	100	0.000146666666667	6.76923076923e-05	4.4e-05	0	0	NA	NA
Central African Republic	3	0	0	3	6.4e-07	0.0	15	6	3.75	3.2e-06	1.28e-06	8e-07	0	0	NA	NA
Mauritius	94	2	0	92	7.429e-05	1.58e-06	666.666666667	307.692307692	200	0.000526666666667	0.000243076923077	0.000158	13	0	NA	NA
Morocco	345	23	11	311	9.58e-06	6.4e-07	7666.66666667	3538.46153846	2300	0.000213333333333	9.84615384615e-05	6.4e-05	70	12	NA	NA
Mauritania	3	0	0	3	6.8e-07	0.0	15	6	3.75	3.4e-06	1.36e-06	8.5e-07	0	0	NA	NA
Gabon	7	1	0	6	3.3e-06	4.7e-07	333.333333333	153.846153846	100	0.000156666666667	7.23076923077e-05	4.7e-05	0	0	NA	NA
Guinea-Bissau	2	0	0	2	1.07e-06	0.0	10	4	2.5	5.35e-06	2.14e-06	1.3375e-06	0	0	NA	NA
Mali	11	0	0	11	5.8e-07	0.0	55	22	13.75	2.9e-06	1.16e-06	7.25e-07	7	0	NA	NA
Namibia	8	0	2	6	3.27e-06	0.0	40	16	10	1.635e-05	6.54e-06	4.0875e-06	0	0	NA	NA
Seychelles	7	0	0	7	7.234e-05	0.0	35	14	8.75	0.0003617	0.00014468	9.0425e-05	0	0	NA	NA
Angola	4	0	0	4	1.3e-07	0.0	20	8	5	6.5e-07	2.6e-07	1.625e-07	0	0	NA	NA
Chad	3	0	0	3	1.9e-07	0.0	15	6	3.75	9.5e-07	3.8e-07	2.375e-07	0	0	NA	NA
Equatorial Guinea	12	0	0	12	9.17e-06	0.0	60	24	15	4.585e-05	1.834e-05	1.14625e-05	0	0	NA	NA
Egypt	536	30	116	390	5.45e-06	3e-07	10000	4615.38461538	3000	0.0001	4.61538461538e-05	3e-05	41	6	NA	NA
South Africa	1170	1	31	1138	2.025e-05	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	243	1	NA	NA
Tunisia	227	6	2	219	1.963e-05	5.2e-07	2000	923.076923077	600	0.000173333333333	8e-05	5.2e-05	30	0	NA	NA
Djibouti	12	0	0	12	1.251e-05	0.0	60	24	15	6.255e-05	2.502e-05	1.56375e-05	1	0	NA	NA
Mozambique	7	0	0	7	2.4e-07	0.0	35	14	8.75	1.2e-06	4.8e-07	3e-07	0	0	NA	NA
Uganda	23	0	0	23	5.4e-07	0.0	115	46	28.75	2.7e-06	1.08e-06	6.75e-07	9	0	NA	NA
Ethiopia	16	0	0	16	1.5e-07	0.0	80	32	20	7.5e-07	3e-07	1.875e-07	4	0	NA	NA
Kenya	31	1	1	29	6e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0	NA	NA
Niger	10	1	0	9	4.5e-07	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	0	0	NA	NA
East Timor	1	0	0	1	7.9e-07	0.0	5	2	1.25	3.95e-06	1.58e-06	9.875e-07	0	0	NA	NA
Afghanistan	110	4	2	104	2.96e-06	1.1e-07	1333.33333333	615.384615385	400	3.66666666667e-05	1.69230769231e-05	1.1e-05	16	0	NA	NA
Qatar	562	0	43	519	0.00020204	0.0	2810	1124	702.5	0.0010102	0.00040408	0.00025255	13	0	NA	NA
Bangladesh	48	5	11	32	3e-07	3e-08	1666.66666667	769.230769231	500	1e-05	4.61538461538e-06	3e-06	4	0	NA	NA
Bhutan	3	0	0	3	3.98e-06	0.0	15	6	3.75	1.99e-05	7.96e-06	4.975e-06	1	0	NA	NA
Kuwait	225	0	57	168	5.438e-05	0.0	1125	450	281.25	0.0002719	0.00010876	6.7975e-05	17	0	NA	NA
Nepal	4	0	1	3	1.4e-07	0.0	20	8	5	7e-07	2.8e-07	1.75e-07	1	0	NA	NA
Cambodia	99	0	11	88	6.09e-06	0.0	495	198	123.75	3.045e-05	1.218e-05	7.6125e-06	3	0	NA	NA
Laos	6	0	0	6	8.5e-07	0.0	30	12	7.5	4.25e-06	1.7e-06	1.0625e-06	0	0	NA	NA
Bahrain	466	4	227	235	0.00029692	2.55e-06	1333.33333333	615.384615385	400	0.00085	0.000392307692308	0.000255	8	0	30506	0.019437
Brunei	115	0	11	104	0.00026809	0.0	575	230	143.75	0.00134045	0.00053618	0.0003351125	1	0	NA	NA
Saudi Arabia	1104	3	35	1066	3.276e-05	9e-08	1000	461.538461538	300	3e-05	1.38461538462e-05	9e-06	92	0	NA	NA
Iran	32332	2378	11133	18821	0.00039526	2.907e-05	792666.666667	365846.153846	237800	0.00969	0.00447230769231	0.002907	2926	144	NA	NA
Singapore	732	2	183	547	0.00012982	3.5e-07	666.666666667	307.692307692	200	0.000116666666667	5.38461538462e-05	3.5e-05	49	0	NA	NA
Jordan	235	1	18	216	2.36e-05	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	23	1	NA	NA
Lebanon	391	8	27	356	5.709e-05	1.17e-06	2666.66666667	1230.76923077	800	0.00039	0.00018	0.000117	23	2	NA	NA
China	81897	3296	74720	3881	5.88e-05	2.37e-06	1098666.66667	507076.923077	329600	0.00079	0.000364615384615	0.000237	115	5	NA	NA
Iraq	458	40	122	296	1.192e-05	1.04e-06	13333.3333333	6153.84615385	4000	0.000346666666667	0.00016	0.000104	76	4	NA	NA
Kazakhstan	150	1	3	146	8.21e-06	5e-08	333.333333333	153.846153846	100	1.66666666667e-05	7.69230769231e-06	5e-06	39	0	NA	NA
Kyrgyzstan	58	0	0	58	9.18e-06	0.0	290	116	72.5	4.59e-05	1.836e-05	1.1475e-05	14	0	NA	NA
Maldives	16	0	9	7	3.103e-05	0.0	80	32	20	0.00015515	6.206e-05	3.87875e-05	3	0	NA	NA
Oman	131	0	23	108	2.713e-05	0.0	655	262	163.75	0.00013565	5.426e-05	3.39125e-05	22	0	NA	NA
Philippines	803	54	31	718	7.53e-06	5.1e-07	18000	8307.69230769	5400	0.00017	7.84615384615e-05	5.1e-05	96	9	NA	NA
Indonesia	1046	87	46	913	3.91e-06	3.3e-07	29000	13384.6153846	8700	0.00011	5.07692307692e-05	3.3e-05	153	9	NA	NA
Vietnam	163	0	20	143	1.71e-06	0.0	815	326	203.75	8.55e-06	3.42e-06	2.1375e-06	10	0	NA	NA
Mongolia	11	0	0	11	3.47e-06	0.0	55	22	13.75	1.735e-05	6.94e-06	4.3375e-06	0	0	NA	NA
Thailand	1136	5	97	1034	1.636e-05	7e-08	1666.66666667	769.230769231	500	2.33333333333e-05	1.07692307692e-05	7e-06	91	1	NA	NA
Syria	5	0	0	5	3e-07	0.0	25	10	6.25	1.5e-06	6e-07	3.75e-07	0	0	NA	NA
Taiwan	267	2	29	236	1.123e-05	8e-08	666.666666667	307.692307692	200	2.66666666667e-05	1.23076923077e-05	8e-06	15	0	NA	NA
Pakistan	1373	11	23	1339	6.47e-06	5e-08	3666.66666667	1692.30769231	1100	1.66666666667e-05	7.69230769231e-06	5e-06	172	2	NA	NA
Myanmar	8	0	0	8	1.5e-07	0.0	40	16	10	7.5e-07	3e-07	1.875e-07	NA	NA	NA	NA
United Arab Emirates	405	2	52	351	4.205e-05	2.1e-07	666.666666667	307.692307692	200	7e-05	3.23076923077e-05	2.1e-05	72	0	NA	NA
India	887	20	73	794	6.6e-07	1e-08	6666.66666667	3076.92307692	2000	3.33333333333e-06	1.53846153846e-06	1e-06	160	0	26798	2e-5
Uzbekistan	88	1	5	82	2.67e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	13	1	NA	NA
Malaysia	2161	26	259	1876	6.834e-05	8.2e-07	8666.66666667	4000	2600	0.000273333333333	0.000126153846154	8.2e-05	130	3	24168	7.37e-4
Sri Lanka	106	0	7	99	4.89e-06	0.0	530	212	132.5	2.445e-05	9.78e-06	6.1125e-06	0	0	NA	NA
Japan	1468	49	372	1047	1.16e-05	3.9e-07	16333.3333333	7538.46153846	4900	0.00013	6e-05	3.9e-05	81	2	NA	NA
South Korea	9332	139	4528	4665	0.00018073	2.69e-06	46333.3333333	21384.6153846	13900	0.000896666666667	0.000413846153846	0.000269	91	8	NA	NA
Canada	4682	54	0	0	0.00012634	1.46e-06	18000	8307.69230769	5400	0.000486666666667	0.000224615384615	0.000146	640	16	184201	0.004861
Jamaica	26	1	2	23	8.86e-06	3.4e-07	333.333333333	153.846153846	100	0.000113333333333	5.23076923077e-05	3.4e-05	0	0	250	9.2e-5
Honduras	68	1	0	67	7.09e-06	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	16	0	NA	NA
Saint Lucia	3	0	1	2	1.649e-05	0.0	15	6	3.75	8.245e-05	3.298e-05	2.06125e-05	0	0	NA	NA
Cuba	80	2	4	74	7.06e-06	1.8e-07	666.666666667	307.692307692	200	6e-05	2.76923076923e-05	1.8e-05	13	0	NA	NA
El Salvador	13	0	0	13	2.02e-06	0.0	65	26	16.25	1.01e-05	4.04e-06	2.525e-06	0	0	NA	NA
The Bahamas	10	0	1	9	2.593e-05	0.0	50	20	12.5	0.00012965	5.186e-05	3.24125e-05	1	0	NA	NA
Panama	674	9	2	663	0.00016136	2.15e-06	3000	1384.61538462	900	0.000716666666667	0.000330769230769	0.000215	116	1	4856	0.001163
Mexico	585	8	4	573	4.64e-06	6e-08	2666.66666667	1230.76923077	800	2e-05	9.23076923077e-06	6e-06	110	2	NA	NA
United States of America	101657	1581	0	0	0.00031072	4.83e-06	527000	243230.769231	158100	0.00161	0.000743076923077	0.000483	17821	372	NA	NA
Costa Rica	263	2	3	258	5.261e-05	4e-07	666.666666667	307.692307692	200	0.000133333333333	6.15384615385e-05	4e-05	32	0	3046	6.09e-4
Saint Kitts and Nevis	2	0	0	2	3.814e-05	0.0	10	4	2.5	0.0001907	7.628e-05	4.7675e-05	0	0	NA	NA
Trinidad and Tobago	66	2	1	63	4.749e-05	1.44e-06	666.666666667	307.692307692	200	0.00048	0.000221538461538	0.000144	1	1	453	3.32e-4
Guatemala	28	1	4	23	1.62e-06	6e-08	333.333333333	153.846153846	100	2e-05	9.23076923077e-06	6e-06	3	0	NA	NA
Antigua and Barbuda	7	0	0	7	7.27e-05	0.0	35	14	8.75	0.0003635	0.0001454	9.0875e-05	0	0	NA	NA
Paraguay	52	3	1	48	7.48e-06	4.3e-07	1000	461.538461538	300	0.000143333333333	6.61538461538e-05	4.3e-05	11	0	NA	NA
Saint Vincent and the Grenadines	1	0	0	1	9.07e-06	0.0	5	2	1.25	4.535e-05	1.814e-05	1.13375e-05	0	0	NA	NA
Dominican Republic	581	20	3	558	5.467e-05	1.88e-06	6666.66666667	3076.92307692	2000	0.000626666666667	0.000289230769231	0.000188	93	10	NA	NA
Nicaragua	2	1	0	1	3.1e-07	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	0	1	NA	NA
Haiti	8	0	0	8	7.2e-07	0.0	40	16	10	3.6e-06	1.44e-06	9e-07	0	0	NA	NA
Dominica	11	0	0	11	0.00015358	0.0	55	22	13.75	0.0007679	0.00030716	0.000191975	0	0	NA	NA
Brazil	3417	92	6	3319	1.631e-05	4.4e-07	30666.6666667	14153.8461538	9200	0.000146666666667	6.76923076923e-05	4.4e-05	432	15	NA	NA
Belize	2	0	0	2	5.22e-06	0.0	10	4	2.5	2.61e-05	1.044e-05	6.525e-06	0	0	NA	NA
Colombia	539	6	10	523	1.086e-05	1.2e-07	2000	923.076923077	600	4e-05	1.84615384615e-05	1.2e-05	48	0	8908	1.85e-4
Suriname	8	0	0	8	1.389e-05	0.0	40	16	10	6.945e-05	2.778e-05	1.73625e-05	0	0	NA	NA
Uruguay	238	0	0	238	6.9e-05	0.0	1190	476	297.5	0.000345	0.000138	8.625e-05	21	0	NA	NA
Peru	635	11	16	608	1.985e-05	3.4e-07	3666.66666667	1692.30769231	1100	0.000113333333333	5.23076923077e-05	3.4e-05	55	2	12669	3.86e-4
Ecuador	1595	36	3	1556	9.336e-05	2.11e-06	12000	5538.46153846	3600	0.000703333333333	0.000324615384615	0.000211	192	2	NA	NA
Chile	1610	5	43	1562	8.596e-05	2.7e-07	1666.66666667	769.230769231	500	9e-05	4.15384615385e-05	2.7e-05	304	1	35142	0.001843
Guyana	5	1	0	4	6.42e-06	1.28e-06	333.333333333	153.846153846	100	0.000426666666667	0.000196923076923	0.000128	0	0	NA	NA
Grenada	7	0	0	7	6.281e-05	0.0	35	14	8.75	0.00031405	0.00012562	7.85125e-05	0	0	NA	NA
Argentina	589	13	72	504	1.324e-05	2.9e-07	4333.33333333	2000	1300	9.66666666667e-05	4.46153846154e-05	2.9e-05	87	4	2847	6.3e-5
Bolivia	61	0	0	61	5.37e-06	0.0	305	122	76.25	2.685e-05	1.074e-05	6.7125e-06	18	0	NA	NA
Venezuela	107	1	31	75	3.71e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	0	1	NA	NA
Barbados	24	0	0	24	8.373e-05	0.0	120	48	30	0.00041865	0.00016746	0.0001046625	6	0	NA	NA
Diamond Princess	712	10	597	105	N/A	N/A	3333.33333333	1538.46153846	1000	N/A	N/A	N/A	0	0	NA	NA
