Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Estonia	267	0	1	N/A	0.00020214	0.0	1335	534	333.75	0.0010107	0.00040428	0.000252675	9	0	-72.7	100	2259	0.001737
Portugal	785	3	3	N/A	7.635e-05	2.9e-07	1000	461.538461538	300	9.66666666667e-05	4.46153846154e-05	2.9e-05	337	1	100	0	NA	NA
Kosovo	2	0	0	N/A	1.08e-06	0.0	10	4	2.5	5.4e-06	2.16e-06	1.35e-06	0	0	100	100	NA	NA
Liechtenstein	28	0	0	N/A	0.00073859	0.0	140	56	35	0.00369295	0.00147718	0.0009232375	0	0	-100	100	NA	NA
Azerbaijan	44	1	6	N/A	4.43e-06	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	16	0	100	100	NA	NA
United Kingdom	2716	138	67	N/A	4.085e-05	2.08e-06	46000	21230.7692308	13800	0.000693333333333	0.00032	0.000208	74	66	-89.1	312.5	56221	8.32e-4
Austria	2013	6	9	N/A	0.00022753	6.8e-07	2000	923.076923077	600	0.000226666666667	0.000104615384615	6.8e-05	367	2	16.9	100	NA	NA
Republic of Serbia	103	0	1	N/A	1.475e-05	0.0	515	206	128.75	7.375e-05	2.95e-05	1.84375e-05	20	0	11.1	100	NA	NA
Greece	418	6	8	N/A	3.896e-05	5.6e-07	2000	923.076923077	600	0.000186666666667	8.61538461538e-05	5.6e-05	0	1	-100	100	NA	NA
Hungary	73	1	2	N/A	7.47e-06	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	15	0	87.5	100	NA	NA
Cyprus	67	0	0	N/A	5.726e-05	0.0	335	134	83.75	0.0002863	0.00011452	7.1575e-05	18	0	500	100	NA	NA
New Zealand	28	0	0	N/A	5.73e-06	0.0	140	56	35	2.865e-05	1.146e-05	7.1625e-06	8	0	0	100	NA	NA
Australia	681	6	26	N/A	2.725e-05	2.4e-07	2000	923.076923077	600	8e-05	3.69230769231e-05	2.4e-05	113	0	-2.6	-100	96612	0.003883
Fiji	1	0	0	N/A	1.13e-06	0.0	5	2	1.25	5.65e-06	2.26e-06	1.4125e-06	NA	NA	100	100	NA	NA
Swaziland	1	0	0	N/A	8.8e-07	0.0	5	2	1.25	4.4e-06	1.76e-06	1.1e-06	0	0	100	100	NA	NA
Mauritania	2	0	0	N/A	4.5e-07	0.0	10	4	2.5	2.25e-06	9e-07	5.625e-07	1	0	100	100	NA	NA
Sudan	2	1	0	N/A	5e-08	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	0	0	-100	100	NA	NA
Guinea	1	0	0	N/A	8e-08	0.0	5	2	1.25	4e-07	1.6e-07	1e-07	0	0	100	100	NA	NA
Democratic Republic of the Congo	14	0	0	N/A	1.7e-07	0.0	70	28	17.5	8.5e-07	3.4e-07	2.125e-07	10	0	900	100	NA	NA
Rwanda	8	0	0	N/A	6.5e-07	0.0	40	16	10	3.25e-06	1.3e-06	8.125e-07	0	0	-100	100	NA	NA
Somalia	1	0	0	N/A	7e-08	0.0	5	2	1.25	3.5e-07	1.4e-07	8.75e-08	0	0	100	100	NA	NA
Ivory Coast	9	0	1	N/A	3.6e-07	0.0	45	18	11.25	1.8e-06	7.2e-07	4.5e-07	3	0	200	100	NA	NA
Nigeria	8	0	1	N/A	4e-08	0.0	40	16	10	2e-07	8e-08	5e-08	0	0	-100	100	NA	NA
Cameroon	13	0	0	N/A	5.2e-07	0.0	65	26	16.25	2.6e-06	1.04e-06	6.5e-07	3	0	100	100	NA	NA
Burkina Faso	33	1	0	N/A	1.67e-06	5e-08	333.333333333	153.846153846	100	1.66666666667e-05	7.69230769231e-06	5e-06	13	0	160	-100	NA	NA
Benin	2	0	0	N/A	1.7e-07	0.0	10	4	2.5	8.5e-07	3.4e-07	2.125e-07	0	0	-100	100	NA	NA
Ghana	11	0	0	N/A	3.7e-07	0.0	55	22	13.75	1.85e-06	7.4e-07	4.625e-07	4	0	100	100	NA	NA
Algeria	87	9	32	N/A	2.06e-06	2.1e-07	3000	1384.61538462	900	7e-05	3.23076923077e-05	2.1e-05	13	2	-7.1	-33.3	NA	NA
Zambia	2	0	0	N/A	1.2e-07	0.0	10	4	2.5	6e-07	2.4e-07	1.5e-07	0	0	100	100	NA	NA
Republic of the Congo	3	0	0	N/A	5.7e-07	0.0	15	6	3.75	2.85e-06	1.14e-06	7.125e-07	2	0	100	100	NA	NA
Gabon	1	0	0	N/A	4.7e-07	0.0	5	2	1.25	2.35e-06	9.4e-07	5.875e-07	0	0	100	100	NA	NA
Togo	1	0	0	N/A	1.3e-07	0.0	5	2	1.25	6.5e-07	2.6e-07	1.625e-07	0	0	100	100	NA	NA
Djibouti	1	0	0	N/A	1.04e-06	0.0	5	2	1.25	5.2e-06	2.08e-06	1.3e-06	0	0	100	100	NA	NA
Liberia	2	0	0	N/A	4.2e-07	0.0	10	4	2.5	2.1e-06	8.4e-07	5.25e-07	0	0	-100	100	NA	NA
Gambia	1	0	0	N/A	4.4e-07	0.0	5	2	1.25	2.2e-06	8.8e-07	5.5e-07	0	0	100	100	NA	NA
Central African Republic	1	0	0	N/A	2.1e-07	0.0	5	2	1.25	1.05e-06	4.2e-07	2.625e-07	0	0	100	100	NA	NA
Equatorial Guinea	6	0	0	N/A	4.58e-06	0.0	30	12	7.5	2.29e-05	9.16e-06	5.725e-06	2	0	-33.3	100	NA	NA
Mauritius	3	0	0	N/A	2.37e-06	0.0	15	6	3.75	1.185e-05	4.74e-06	2.9625e-06	0	0	100	100	NA	NA
Morocco	63	2	1	N/A	1.75e-06	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	14	0	27.3	100	NA	NA
Namibia	3	0	0	N/A	1.23e-06	0.0	15	6	3.75	6.15e-06	2.46e-06	1.5375e-06	1	0	100	100	NA	NA
United Republic of Tanzania	6	0	0	N/A	1.1e-07	0.0	30	12	7.5	5.5e-07	2.2e-07	1.375e-07	3	0	50	100	NA	NA
Seychelles	6	0	0	N/A	6.201e-05	0.0	30	12	7.5	0.00031005	0.00012402	7.75125e-05	2	0	100	100	NA	NA
Chad	1	0	0	N/A	6e-08	0.0	5	2	1.25	3e-07	1.2e-07	7.5e-08	NA	NA	100	100	NA	NA
Ethiopia	6	0	0	N/A	5e-08	0.0	30	12	7.5	2.5e-07	1e-07	6.25e-08	0	0	-100	100	NA	NA
Egypt	256	6	32	N/A	2.6e-06	6e-08	2000	923.076923077	600	2e-05	9.23076923077e-06	6e-06	60	0	100	-100	NA	NA
South Africa	150	0	0	N/A	2.6e-06	0.0	750	300	187.5	1.3e-05	5.2e-06	3.25e-06	34	0	-37	100	NA	NA
Tunisia	39	1	0	N/A	3.37e-06	9e-08	333.333333333	153.846153846	100	3e-05	1.38461538462e-05	9e-06	10	1	100	100	NA	NA
Senegal	31	0	2	N/A	1.96e-06	0.0	155	62	38.75	9.8e-06	3.92e-06	2.45e-06	0	0	-100	100	NA	NA
Kenya	7	0	0	N/A	1.4e-07	0.0	35	14	8.75	7e-07	2.8e-07	1.75e-07	4	0	100	100	NA	NA
Afghanistan	22	0	1	N/A	5.9e-07	0.0	110	44	27.5	2.95e-06	1.18e-06	7.375e-07	0	0	100	100	NA	NA
Qatar	460	0	4	N/A	0.00016537	0.0	2300	920	575	0.00082685	0.00033074	0.0002067125	8	0	-38.5	100	NA	NA
Bangladesh	17	1	3	N/A	1.1e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	3	0	-25	-100	NA	NA
Bhutan	1	0	0	N/A	1.33e-06	0.0	5	2	1.25	6.65e-06	2.66e-06	1.6625e-06	0	0	100	100	NA	NA
India	194	4	15	N/A	1.4e-07	0.0	1333.33333333	615.384615385	400	7e-07	2.8e-07	1.75e-07	38	1	171.4	100	NA	NA
Nepal	1	0	1	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0	100	100	NA	NA
Cambodia	37	0	1	N/A	2.28e-06	0.0	185	74	46.25	1.14e-05	4.56e-06	2.85e-06	2	0	0	100	NA	NA
Bahrain	278	1	100	N/A	0.00017713	6.4e-07	333.333333333	153.846153846	100	0.000213333333333	9.84615384615e-05	6.4e-05	22	0	-21.4	100	17022	0.010846
Brunei	75	0	0	N/A	0.00017484	0.0	375	150	93.75	0.0008742	0.00034968	0.00021855	7	0	-41.7	100	NA	NA
Saudi Arabia	274	0	6	N/A	8.13e-06	0.0	1370	548	342.5	4.065e-05	1.626e-05	1.01625e-05	103	0	100	100	NA	NA
Iran	18407	1284	5710	N/A	0.00022502	1.57e-05	428000	197538.461538	128400	0.00523333333333	0.00241538461538	0.00157	1046	149	-12.2	1.4	NA	NA
Singapore	345	0	114	N/A	6.118e-05	0.0	1725	690	431.25	0.0003059	0.00012236	7.6475e-05	32	0	-31.9	100	NA	NA
Jordan	69	0	1	N/A	6.93e-06	0.0	345	138	86.25	3.465e-05	1.386e-05	8.6625e-06	17	0	-5.6	100	NA	NA
Kuwait	148	0	18	N/A	3.577e-05	0.0	740	296	185	0.00017885	7.154e-05	4.47125e-05	6	0	-50	100	NA	NA
China	81156	3249	70535	N/A	5.827e-05	2.33e-06	1083000	499846.153846	324900	0.000776666666667	0.000358461538462	0.000233	54	8	22.7	-27.3	NA	NA
Iraq	192	13	43	N/A	5e-06	3.4e-07	4333.33333333	2000	1300	0.000113333333333	5.23076923077e-05	3.4e-05	28	1	180	0	NA	NA
Kazakhstan	44	0	0	N/A	2.41e-06	0.0	220	88	55	1.205e-05	4.82e-06	3.0125e-06	9	0	350	100	NA	NA
Kyrgyzstan	3	0	0	N/A	4.7e-07	0.0	15	6	3.75	2.35e-06	9.4e-07	5.875e-07	0	0	100	100	NA	NA
Maldives	13	0	0	N/A	2.521e-05	0.0	65	26	16.25	0.00012605	5.042e-05	3.15125e-05	0	0	100	100	NA	NA
Oman	48	0	12	N/A	9.94e-06	0.0	240	96	60	4.97e-05	1.988e-05	1.2425e-05	9	0	-40	100	NA	NA
Philippines	217	17	8	N/A	2.03e-06	1.6e-07	5666.66666667	2615.38461538	1700	5.33333333333e-05	2.46153846154e-05	1.6e-05	15	-2	0	-128.6	872	8.3e-6
Indonesia	311	25	11	N/A	1.16e-06	9e-08	8333.33333333	3846.15384615	2500	3e-05	1.38461538462e-05	9e-06	84	6	52.7	-57.1	1651	6.05e-6
Vietnam	85	0	16	N/A	8.9e-07	0.0	425	170	106.25	4.45e-06	1.78e-06	1.1125e-06	10	0	11.1	100	15009	1.55e-4
Mongolia	6	0	0	N/A	1.89e-06	0.0	30	12	7.5	9.45e-06	3.78e-06	2.3625e-06	0	0	-100	100	NA	NA
Thailand	272	1	42	N/A	3.92e-06	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	60	0	71.4	100	8191	1.18e-4
Taiwan	108	1	26	N/A	4.54e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	8	0	-65.2	100	21396	9e-4
Pakistan	454	2	13	N/A	2.14e-06	1e-08	666.666666667	307.692307692	200	3.33333333333e-06	1.53846153846e-06	1e-06	155	2	146	100	NA	NA
United Arab Emirates	140	0	31	N/A	1.454e-05	0.0	700	280	175	7.27e-05	2.908e-05	1.8175e-05	27	0	80	100	NA	NA
Lebanon	157	4	4	N/A	2.292e-05	5.8e-07	1333.33333333	615.384615385	400	0.000193333333333	8.92307692308e-05	5.8e-05	24	1	84.6	100	NA	NA
Uzbekistan	23	0	0	N/A	7e-07	0.0	115	46	28.75	3.5e-06	1.4e-06	8.75e-07	8	0	60	100	NA	NA
Malaysia	900	2	75	N/A	2.846e-05	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	110	0	-6	100	NA	NA
Sri Lanka	60	0	3	N/A	2.77e-06	0.0	300	120	75	1.385e-05	5.54e-06	3.4625e-06	9	0	28.6	100	NA	NA
Japan	924	29	150	N/A	7.3e-06	2.3e-07	9666.66666667	4461.53846154	2900	7.66666666667e-05	3.53846153846e-05	2.3e-05	35	0	218.2	100	14901	1.17e-4
South Korea	8565	91	1540	N/A	0.00016588	1.76e-06	30333.3333333	14000	9100	0.000586666666667	0.000270769230769	0.000176	152	7	63.4	133.3	316664	0.006124
Canada	800	9	9	N/A	2.159e-05	2.4e-07	3000	1384.61538462	900	8e-05	3.69230769231e-05	2.4e-05	143	1	-20.1	-66.7	44545	0.001185
Jamaica	15	1	2	N/A	5.11e-06	3.4e-07	333.333333333	153.846153846	100	0.000113333333333	5.23076923077e-05	3.4e-05	2	1	100	100	NA	NA
Honduras	12	0	0	N/A	1.25e-06	0.0	60	24	15	6.25e-06	2.5e-06	1.5625e-06	3	0	200	100	NA	NA
Mexico	118	1	4	N/A	9.4e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	25	1	127.3	100	NA	NA
El Salvador	1	0	0	N/A	1.6e-07	0.0	5	2	1.25	8e-07	3.2e-07	2e-07	NA	NA	100	100	NA	NA
The Bahamas	3	0	0	N/A	7.78e-06	0.0	15	6	3.75	3.89e-05	1.556e-05	9.725e-06	2	0	100	100	NA	NA
Panama	109	1	0	N/A	2.61e-05	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	23	0	35.3	100	NA	NA
Cuba	11	1	0	N/A	9.7e-07	9e-08	333.333333333	153.846153846	100	3e-05	1.38461538462e-05	9e-06	4	0	100	-100	NA	NA
United States of America	13680	200	108	N/A	4.181e-05	6.1e-07	66666.6666667	30769.2307692	20000	0.000203333333333	9.38461538462e-05	6.1e-05	5894	82	331.8	720	82571	2.525e-4
Costa Rica	69	1	0	N/A	1.38e-05	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	19	1	111.1	100	NA	NA
Trinidad and Tobago	9	0	0	N/A	6.48e-06	0.0	45	18	11.25	3.24e-05	1.296e-05	8.1e-06	2	0	0	100	NA	NA
Guatemala	9	1	0	N/A	5.2e-07	6e-08	333.333333333	153.846153846	100	2e-05	9.23076923077e-06	6e-06	3	0	100	100	NA	NA
Antigua and Barbuda	1	0	0	N/A	1.039e-05	0.0	5	2	1.25	5.195e-05	2.078e-05	1.29875e-05	0	0	100	100	NA	NA
Paraguay	11	0	0	N/A	1.58e-06	0.0	55	22	13.75	7.9e-06	3.16e-06	1.975e-06	0	0	-100	100	NA	NA
Saint Vincent and the Grenadines	1	0	0	N/A	9.07e-06	0.0	5	2	1.25	4.535e-05	1.814e-05	1.13375e-05	0	0	100	100	NA	NA
Dominican Republic	34	2	0	N/A	3.2e-06	1.9e-07	666.666666667	307.692307692	200	6.33333333333e-05	2.92307692308e-05	1.9e-05	13	1	100	100	NA	NA
Nicaragua	1	0	0	N/A	1.5e-07	0.0	5	2	1.25	7.5e-07	3e-07	1.875e-07	NA	NA	100	100	NA	NA
Saint Lucia	2	0	0	N/A	1.1e-05	0.0	10	4	2.5	5.5e-05	2.2e-05	1.375e-05	0	0	100	100	NA	NA
Brazil	621	6	2	N/A	2.96e-06	3e-08	2000	923.076923077	600	1e-05	4.61538461538e-06	3e-06	249	3	388.2	50	NA	NA
Chile	238	0	0	N/A	1.271e-05	0.0	1190	476	297.5	6.355e-05	2.542e-05	1.58875e-05	0	0	-100	100	NA	NA
Suriname	1	0	0	N/A	1.74e-06	0.0	5	2	1.25	8.7e-06	3.48e-06	2.175e-06	0	0	100	100	NA	NA
Colombia	102	0	1	N/A	2.05e-06	0.0	510	204	127.5	1.025e-05	4.1e-06	2.5625e-06	9	0	-67.9	100	NA	NA
Uruguay	79	0	0	N/A	2.29e-05	0.0	395	158	98.75	0.0001145	4.58e-05	2.8625e-05	29	0	38.1	100	NA	NA
Aruba	4	0	0	N/A	3.779e-05	0.0	20	8	5	0.00018895	7.558e-05	4.72375e-05	0	0	-100	100	NA	NA
Barbados	5	0	0	N/A	1.744e-05	0.0	25	10	6.25	8.72e-05	3.488e-05	2.18e-05	3	0	100	100	NA	NA
Peru	234	0	1	N/A	7.31e-06	0.0	1170	468	292.5	3.655e-05	1.462e-05	9.1375e-06	89	0	217.9	100	NA	NA
Guyana	7	1	0	N/A	8.99e-06	1.28e-06	333.333333333	153.846153846	100	0.000426666666667	0.000196923076923	0.000128	0	0	100	100	NA	NA
Argentina	97	3	3	N/A	2.18e-06	7e-08	1000	461.538461538	300	2.33333333333e-05	1.07692307692e-05	7e-06	18	1	63.6	100	NA	NA
Bolivia	12	0	0	N/A	1.06e-06	0.0	60	24	15	5.3e-06	2.12e-06	1.325e-06	0	0	-100	100	591	5.2e-5
Venezuela	42	0	0	N/A	1.45e-06	0.0	210	84	52.5	7.25e-06	2.9e-06	1.8125e-06	6	0	100	100	NA	NA
Ecuador	199	3	0	N/A	1.165e-05	1.8e-07	1000	461.538461538	300	6e-05	2.76923076923e-05	1.8e-05	88	1	66	100	NA	NA
Diamond Princess	712	7	325	N/A	N/A	N/A	2333.33333333	1076.92307692	700	N/A	N/A	N/A	0	0	-100	100	NA	NA
Guadeloupe	33	0	0	N/A	N/A	N/A	165	66	41.25	N/A	N/A	N/A	6	0	100	100	NA	NA
Reunion	14	0	0	N/A	N/A	N/A	70	28	17.5	N/A	N/A	N/A	2	0	100	100	NA	NA
