Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Romania	3613	146	329	3138	0.00018553	7.5e-06	48666.6666667	22461.5384615	14600	0.0025	0.00115384615385	0.00075	36092	0.001876
Albania	333	20	99	214	0.00011617	6.98e-06	6666.66666667	3076.92307692	2000	0.00232666666667	0.00107384615385	0.000698	2247	7.81e-4
Portugal	10524	266	75	10183	0.00102356	2.587e-05	88666.6666667	40923.0769231	26600	0.00862333333333	0.00398	0.002587	81087	0.007952
Estonia	1039	13	59	967	0.00078659	9.84e-06	4333.33333333	2000	1300	0.00328	0.00151384615385	0.000984	19091	0.014392
Kosovo	135	1	16	118	7.316e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	NA	NA
Azerbaijan	521	5	32	484	5.24e-05	5e-07	1666.66666667	769.230769231	500	0.000166666666667	7.69230769231e-05	5e-05	35000	0.003452
United Kingdom	42477	4320	215	37942	0.00063886	6.497e-05	1440000	664615.384615	432000	0.0216566666667	0.00999538461538	0.006497	183190	0.002698
Austria	11781	186	2507	9088	0.00133163	2.102e-05	62000	28615.3846154	18600	0.00700666666667	0.00323384615385	0.002102	104134	0.011562
West Bank and Gaza	217	1	21	195	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	7553	0.001481
Republic of Serbia	1624	44	0	1580	0.0002326	6.3e-06	14666.6666667	6769.23076923	4400	0.0021	0.000969230769231	0.00063	6401	7.33e-4
Greece	1673	68	78	1527	0.00015595	6.34e-06	22666.6666667	10461.5384615	6800	0.00211333333333	0.000975384615385	0.000634	22437	0.002153
Hungary	678	32	58	588	6.94e-05	3.28e-06	10666.6666667	4923.07692308	3200	0.00109333333333	0.000504615384615	0.000328	19424	0.002011
Cyprus	426	11	33	382	0.0003641	9.4e-06	3666.66666667	1692.30769231	1100	0.00313333333333	0.00144615384615	0.00094	10154	0.00841
New Zealand	950	1	127	822	0.00019445	2e-07	333.333333333	153.846153846	100	6.66666666667e-05	3.07692307692e-05	2e-05	33116	0.006867
Australia	5550	30	701	4819	0.00022207	1.2e-06	10000	4615.38461538	3000	0.0004	0.000184615384615	0.00012	286786	0.011247
Fiji	12	0	0	12	1.358e-05	0.0	60	24	15	6.79e-05	2.716e-05	1.6975e-05	NA	NA
Papua New Guinea	1	0	0	1	1.2e-07	0.0	5	2	1.25	6e-07	2.4e-07	1.5e-07	72	8e-6
Madagascar	70	0	0	70	2.67e-06	0.0	350	140	87.5	1.335e-05	5.34e-06	3.3375e-06	NA	NA
Swaziland	9	0	0	9	7.92e-06	0.0	45	18	11.25	3.96e-05	1.584e-05	9.9e-06	NA	NA
Liberia	10	1	3	6	2.08e-06	2.1e-07	333.333333333	153.846153846	100	7e-05	3.23076923077e-05	2.1e-05	NA	NA
Sudan	10	2	2	6	2.4e-07	5e-08	666.666666667	307.692307692	200	1.66666666667e-05	7.69230769231e-06	5e-06	NA	NA
Guinea	111	0	5	106	8.94e-06	0.0	555	222	138.75	4.47e-05	1.788e-05	1.1175e-05	NA	NA
United Republic of Tanzania	20	1	3	16	3.6e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	NA	NA
Republic of the Congo	22	2	2	18	4.19e-06	3.8e-07	666.666666667	307.692307692	200	0.000126666666667	5.84615384615e-05	3.8e-05	NA	NA
Democratic Republic of the Congo	154	18	3	133	1.83e-06	2.1e-07	6000	2769.23076923	1800	7e-05	3.23076923077e-05	2.1e-05	NA	NA
Rwanda	102	0	0	102	8.29e-06	0.0	510	204	127.5	4.145e-05	1.658e-05	1.03625e-05	NA	NA
Somalia	7	0	1	6	4.7e-07	0.0	35	14	8.75	2.35e-06	9.4e-07	5.875e-07	NA	NA
Ivory Coast	245	1	25	219	9.77e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	NA	NA
Nigeria	214	4	25	185	1.09e-06	2e-08	1333.33333333	615.384615385	400	6.66666666667e-06	3.07692307692e-06	2e-06	4000	1.9e-5
Cameroon	555	9	17	529	2.201e-05	3.6e-07	3000	1384.61538462	900	0.00012	5.53846153846e-05	3.6e-05	NA	NA
Burkina Faso	318	16	66	236	1.61e-05	8.1e-07	5333.33333333	2461.53846154	1600	0.00027	0.000124615384615	8.1e-05	NA	NA
Benin	16	0	2	14	1.39e-06	0.0	80	32	20	6.95e-06	2.78e-06	1.7375e-06	NA	NA
Ghana	205	5	31	169	6.89e-06	1.7e-07	1666.66666667	769.230769231	500	5.66666666667e-05	2.61538461538e-05	1.7e-05	NA	NA
Algeria	1251	130	90	1031	2.962e-05	3.08e-06	43333.3333333	20000	13000	0.00102666666667	0.000473846153846	0.000308	3359	7.7e-5
Zambia	39	1	2	36	2.25e-06	6e-08	333.333333333	153.846153846	100	2e-05	9.23076923077e-06	6e-06	619	3.4e-5
Cape Verde	7	1	0	6	1.287e-05	1.84e-06	333.333333333	153.846153846	100	0.000613333333333	0.000283076923077	0.000184	NA	NA
Malawi	4	0	0	4	2.2e-07	0.0	20	8	5	1.1e-06	4.4e-07	2.75e-07	NA	NA
Togo	41	3	17	21	5.2e-06	3.8e-07	1000	461.538461538	300	0.000126666666667	5.84615384615e-05	3.8e-05	NA	NA
Zimbabwe	9	1	0	8	6.2e-07	7e-08	333.333333333	153.846153846	100	2.33333333333e-05	1.07692307692e-05	7e-06	316	2.1e-5
Senegal	219	2	72	145	1.381e-05	1.3e-07	666.666666667	307.692307692	200	4.33333333333e-05	2e-05	1.3e-05	195	1.2e-5
Sierra Leone	4	0	0	4	5.2e-07	0.0	20	8	5	2.6e-06	1.04e-06	6.5e-07	2	3e-7
Eritrea	29	0	0	29	6.48e-06	0.0	145	58	36.25	3.24e-05	1.296e-05	8.1e-06	NA	NA
Libya	18	1	0	17	2.7e-06	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	131	1.9e-5
Gambia	4	1	2	1	1.75e-06	4.4e-07	333.333333333	153.846153846	100	0.000146666666667	6.76923076923e-05	4.4e-05	NA	NA
Central African Republic	8	0	0	8	1.71e-06	0.0	40	16	10	8.55e-06	3.42e-06	2.1375e-06	NA	NA
Mauritius	196	7	7	182	0.0001549	5.53e-06	2333.33333333	1076.92307692	700	0.00184333333333	0.000850769230769	0.000553	NA	NA
Morocco	919	59	66	794	2.551e-05	1.64e-06	19666.6666667	9076.92307692	5900	0.000546666666667	0.000252307692308	0.000164	4321	1.17e-4
Mauritania	6	1	2	3	1.36e-06	2.3e-07	333.333333333	153.846153846	100	7.66666666667e-05	3.53846153846e-05	2.3e-05	67	1.4e-5
Gabon	21	1	1	19	9.91e-06	4.7e-07	333.333333333	153.846153846	100	0.000156666666667	7.23076923077e-05	4.7e-05	NA	NA
Guinea-Bissau	18	0	0	18	9.6e-06	0.0	90	36	22.5	4.8e-05	1.92e-05	1.2e-05	NA	NA
Mali	41	3	1	37	2.15e-06	1.6e-07	1000	461.538461538	300	5.33333333333e-05	2.46153846154e-05	1.6e-05	NA	NA
Namibia	14	0	3	11	5.72e-06	0.0	70	28	17.5	2.86e-05	1.144e-05	7.15e-06	301	1.18e-4
Seychelles	10	0	0	10	0.00010335	0.0	50	20	12.5	0.00051675	0.0002067	0.0001291875	NA	NA
Angola	10	2	2	6	3.2e-07	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	NA	NA
Chad	9	0	0	9	5.8e-07	0.0	45	18	11.25	2.9e-06	1.16e-06	7.25e-07	NA	NA
Ethiopia	38	0	4	34	3.5e-07	0.0	190	76	47.5	1.75e-06	7e-07	4.375e-07	1222	1.1e-5
Egypt	1070	71	241	758	1.087e-05	7.2e-07	23666.6666667	10923.0769231	7100	0.00024	0.000110769230769	7.2e-05	25000	2.44e-4
Equatorial Guinea	16	0	1	15	1.222e-05	0.0	80	32	20	6.11e-05	2.444e-05	1.5275e-05	NA	NA
South Africa	1585	9	95	1481	2.743e-05	1.6e-07	3000	1384.61538462	900	5.33333333333e-05	2.46153846154e-05	1.6e-05	53937	9.09e-4
Tunisia	553	18	5	530	4.782e-05	1.56e-06	6000	2769.23076923	1800	0.00052	0.00024	0.000156	6485	5.49e-4
Djibouti	50	0	8	42	5.214e-05	0.0	250	100	62.5	0.0002607	0.00010428	6.5175e-05	NA	NA
Mozambique	10	0	1	9	3.4e-07	0.0	50	20	12.5	1.7e-06	6.8e-07	4.25e-07	338	1.1e-5
Uganda	48	0	0	48	1.12e-06	0.0	240	96	60	5.6e-06	2.24e-06	1.4e-06	2629	5.7e-5
Burundi	3	0	0	3	2.7e-07	0.0	15	6	3.75	1.35e-06	5.4e-07	3.375e-07	2	2.0000000000000002e-7
Kenya	126	4	4	118	2.45e-06	8e-08	1333.33333333	615.384615385	400	2.66666666667e-05	1.23076923077e-05	8e-06	2201	4.1e-5
Niger	144	8	0	136	6.42e-06	3.6e-07	2666.66666667	1230.76923077	800	0.00012	5.53846153846e-05	3.6e-05	4012	1.66e-4
Botswana	4	1	0	3	1.77e-06	4.4e-07	333.333333333	153.846153846	100	0.000146666666667	6.76923076923e-05	4.4e-05	175	7.4e-5
East Timor	1	0	0	1	7.9e-07	0.0	5	2	1.25	3.95e-06	1.58e-06	9.875e-07	NA	NA
Afghanistan	299	7	10	282	8.04e-06	1.9e-07	2333.33333333	1076.92307692	700	6.33333333333e-05	2.92307692308e-05	1.9e-05	NA	NA
Qatar	1325	3	109	1213	0.00047633	1.08e-06	1000	461.538461538	300	0.00036	0.000166153846154	0.000108	31951	0.01109
Bangladesh	70	8	30	32	4.3e-07	5e-08	2666.66666667	1230.76923077	800	1.66666666667e-05	7.69230769231e-06	5e-06	2086	1.3e-5
Bhutan	5	0	2	3	6.63e-06	0.0	25	10	6.25	3.315e-05	1.326e-05	8.2875e-06	NA	NA
Kuwait	479	1	93	385	0.00011578	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	NA	NA
Nepal	9	0	1	8	3.2e-07	0.0	45	18	11.25	1.6e-06	6.4e-07	4e-07	1521	5.2e-5
Cambodia	114	0	50	64	7.02e-06	0.0	570	228	142.5	3.51e-05	1.404e-05	8.775e-06	5768	3.45e-4
Laos	10	0	0	10	1.42e-06	0.0	50	20	12.5	7.1e-06	2.84e-06	1.775e-06	437	6e-5
Bahrain	688	4	423	261	0.00043837	2.55e-06	1333.33333333	615.384615385	400	0.00085	0.000392307692308	0.000255	39379	0.023143
Brunei	135	1	66	68	0.00031471	2.33e-06	333.333333333	153.846153846	100	0.000776666666667	0.000358461538462	0.000233	7801	0.017832
Saudi Arabia	2179	29	420	1730	6.466e-05	8.6e-07	9666.66666667	4461.53846154	2900	0.000286666666667	0.000132307692308	8.6e-05	NA	NA
Iran	55743	3452	19736	32555	0.00068145	4.22e-05	1150666.66667	531076.923077	345200	0.0140666666667	0.00649230769231	0.00422	186000	0.002214
Singapore	1189	6	297	886	0.00021087	1.06e-06	2000	923.076923077	600	0.000353333333333	0.000163076923077	0.000106	39000	0.006666
Jordan	323	5	74	244	3.244e-05	5e-07	1666.66666667	769.230769231	500	0.000166666666667	7.69230769231e-05	5e-05	239	2.3e-5
Lebanon	520	17	54	449	7.592e-05	2.48e-06	5666.66666667	2615.38461538	1700	0.000826666666667	0.000381538461538	0.000248	9022	0.001322
China	82543	3330	76946	2267	5.927e-05	2.39e-06	1110000	512307.692308	333000	0.000796666666667	0.000367692307692	0.000239	NA	NA
Iraq	878	56	259	563	2.284e-05	1.46e-06	18666.6666667	8615.38461538	5600	0.000486666666667	0.000224615384615	0.000146	NA	NA
Kazakhstan	531	5	36	490	2.905e-05	2.7e-07	1666.66666667	769.230769231	500	9e-05	4.15384615385e-05	2.7e-05	316	1.7e-5
Kyrgyzstan	144	1	9	134	2.28e-05	1.6e-07	333.333333333	153.846153846	100	5.33333333333e-05	2.46153846154e-05	1.6e-05	9618	0.001474
Maldives	19	0	13	6	3.684e-05	0.0	95	38	23.75	0.0001842	7.368e-05	4.605e-05	NA	NA
Oman	277	2	61	214	5.736e-05	4.1e-07	666.666666667	307.692307692	200	0.000136666666667	6.30769230769e-05	4.1e-05	NA	NA
Philippines	3094	144	57	2893	2.901e-05	1.35e-06	48000	22153.8461538	14400	0.00045	0.000207692307692	0.000135	5530	5e-5
Indonesia	2092	191	150	1751	7.82e-06	7.1e-07	63666.6666667	29384.6153846	19100	0.000236666666667	0.000109230769231	7.1e-05	7896	2.9e-5
Vietnam	240	0	90	150	2.51e-06	0.0	1200	480	300	1.255e-05	5.02e-06	3.1375e-06	75458	7.75e-4
Mongolia	14	0	2	12	4.42e-06	0.0	70	28	17.5	2.21e-05	8.84e-06	5.525e-06	NA	NA
Thailand	2067	20	674	1373	2.977e-05	2.9e-07	6666.66666667	3076.92307692	2000	9.66666666667e-05	4.46153846154e-05	2.9e-05	23669	3.39e-4
Syria	16	2	2	12	9.5e-07	1.2e-07	666.666666667	307.692307692	200	4e-05	1.84615384615e-05	1.2e-05	NA	NA
Taiwan	355	5	50	300	1.493e-05	2.1e-07	1666.66666667	769.230769231	500	7e-05	3.23076923077e-05	2.1e-05	36304	0.001524
Pakistan	2818	41	131	2646	1.328e-05	1.9e-07	13666.6666667	6307.69230769	4100	6.33333333333e-05	2.92307692308e-05	1.9e-05	30308	1.37e-4
Myanmar	21	1	0	20	3.9e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	NA	NA
United Arab Emirates	1505	10	125	1370	0.00015627	1.04e-06	3333.33333333	1538.46153846	1000	0.000346666666667	0.00016	0.000104	220000	0.022244
India	3082	86	229	2767	2.28e-06	6e-08	28666.6666667	13230.7692308	8600	2e-05	9.23076923077e-06	6e-06	116608	8.4e-5
Uzbekistan	266	2	25	239	8.07e-06	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	NA	NA
Malaysia	3483	57	915	2511	0.00011015	1.8e-06	19000	8769.23076923	5700	0.0006	0.000276923076923	0.00018	49570	0.001532
Sri Lanka	166	5	27	134	7.66e-06	2.3e-07	1666.66666667	769.230769231	500	7.66666666667e-05	3.53846153846e-05	2.3e-05	NA	NA
Japan	3139	77	514	2548	2.481e-05	6.1e-07	25666.6666667	11846.1538462	7700	0.000203333333333	9.38461538462e-05	6.1e-05	42882	3.39e-4
South Korea	10156	177	6325	3654	0.00019669	3.43e-06	59000	27230.7692308	17700	0.00114333333333	0.000527692307692	0.000343	455032	0.008875
Canada	12978	218	0	0	0.0003502	5.88e-06	72666.6666667	33538.4615385	21800	0.00196	0.000904615384615	0.000588	317972	0.008425
Jamaica	53	3	7	43	1.806e-05	1.02e-06	1000	461.538461538	300	0.00034	0.000156923076923	0.000102	540	1.82e-4
Honduras	264	15	3	246	2.754e-05	1.56e-06	5000	2307.69230769	1500	0.00052	0.00024	0.000156	NA	NA
Saint Lucia	14	0	1	13	7.697e-05	0.0	70	28	17.5	0.00038485	0.00015394	9.62125e-05	NA	NA
Cuba	288	6	15	267	2.54e-05	5.3e-07	2000	923.076923077	600	0.000176666666667	8.15384615385e-05	5.3e-05	3342	2.95e-4
El Salvador	56	3	2	51	8.72e-06	4.7e-07	1000	461.538461538	300	0.000156666666667	7.23076923077e-05	4.7e-05	NA	NA
The Bahamas	28	4	0	24	7.261e-05	1.037e-05	1333.33333333	615.384615385	400	0.00345666666667	0.00159538461538	0.001037	NA	NA
Panama	1673	41	13	1619	0.00040054	9.82e-06	13666.6666667	6307.69230769	4100	0.00327333333333	0.00151076923077	0.000982	7333	0.0017
Mexico	1688	60	633	995	1.338e-05	4.8e-07	20000	9230.76923077	6000	0.00016	7.38461538462e-05	4.8e-05	15668	1.22e-4
United States of America	308848	8407	0	0	0.00094401	2.57e-05	2802333.33333	1293384.61538	840700	0.00856666666667	0.00395384615385	0.00257	1626287	0.004913
Costa Rica	435	2	13	420	8.701e-05	4e-07	666.666666667	307.692307692	200	0.000133333333333	6.15384615385e-05	4e-05	4654	9.14e-4
Saint Kitts and Nevis	9	0	0	9	0.00017162	0.0	45	18	11.25	0.0008581	0.00034324	0.000214525	113	0.002124
Trinidad and Tobago	103	6	1	96	7.411e-05	4.32e-06	2000	923.076923077	600	0.00144	0.000664615384615	0.000432	736	5.26e-4
Guatemala	61	2	15	44	3.54e-06	1.2e-07	666.666666667	307.692307692	200	4e-05	1.84615384615e-05	1.2e-05	NA	NA
Antigua and Barbuda	15	0	0	15	0.00015579	0.0	75	30	18.75	0.00077895	0.00031158	0.0001947375	40	4.08e-4
Paraguay	96	3	12	81	1.38e-05	4.3e-07	1000	461.538461538	300	0.000143333333333	6.61538461538e-05	4.3e-05	1289	1.81e-4
Saint Vincent and the Grenadines	7	0	1	6	6.352e-05	0.0	35	14	8.75	0.0003176	0.00012704	7.94e-05	NA	NA
Dominican Republic	1488	68	16	1404	0.00014002	6.4e-06	22666.6666667	10461.5384615	6800	0.00213333333333	0.000984615384615	0.00064	4200	3.87e-4
Nicaragua	5	1	0	4	7.7e-07	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	NA	NA
Haiti	20	0	1	19	1.8e-06	0.0	100	40	25	9e-06	3.6e-06	2.25e-06	200	1.8e-5
Dominica	14	0	0	14	0.00019546	0.0	70	28	17.5	0.0009773	0.00039092	0.000244325	255	0.003542
Brazil	10360	445	127	9788	4.946e-05	2.12e-06	148333.333333	68461.5384615	44500	0.000706666666667	0.000326153846154	0.000212	54824	2.58e-4
Belize	4	0	0	4	1.044e-05	0.0	20	8	5	5.22e-05	2.088e-05	1.305e-05	25	6.3e-5
Colombia	1406	32	85	1289	2.832e-05	6.4e-07	10666.6666667	4923.07692308	3200	0.000213333333333	9.84615384615e-05	6.4e-05	23706	4.66e-4
Suriname	10	1	0	9	1.736e-05	1.74e-06	333.333333333	153.846153846	100	0.00058	0.000267692307692	0.000174	NA	NA
Uruguay	400	5	93	302	0.00011597	1.45e-06	1666.66666667	769.230769231	500	0.000483333333333	0.000223076923077	0.000145	4786	0.001378
Peru	1746	73	914	759	5.458e-05	2.28e-06	24333.3333333	11230.7692308	7300	0.00076	0.000350769230769	0.000228	17841	5.41e-4
Ecuador	3465	172	100	3193	0.00020282	1.007e-05	57333.3333333	26461.5384615	17200	0.00335666666667	0.00154923076923	0.001007	10317	5.85e-4
Chile	4161	27	528	3606	0.00022217	1.44e-06	9000	4153.84615385	2700	0.00048	0.000221538461538	0.000144	48613	0.002543
Guyana	23	4	0	19	2.952e-05	5.13e-06	1333.33333333	615.384615385	400	0.00171	0.000789230769231	0.000513	83	1.06e-4
Grenada	12	0	0	12	0.00010767	0.0	60	24	15	0.00053835	0.00021534	0.0001345875	45	4e-4
Argentina	1451	43	279	1129	3.261e-05	9.7e-07	14333.3333333	6615.38461538	4300	0.000323333333333	0.000149230769231	9.7e-05	8488	1.88e-4
Bolivia	139	10	1	128	1.224e-05	8.8e-07	3333.33333333	1538.46153846	1000	0.000293333333333	0.000135384615385	8.8e-05	591	5.1e-5
Venezuela	155	7	52	96	5.37e-06	2.4e-07	2333.33333333	1076.92307692	700	8e-05	3.69230769231e-05	2.4e-05	1779	6.3e-5
Barbados	52	0	0	52	0.00018141	0.0	260	104	65	0.00090705	0.00036282	0.0002267625	382	0.001329
Diamond Princess	712	11	619	82	N/A	N/A	3666.66666667	1692.30769231	1100	N/A	N/A	N/A	NA	NA
MS Zaandam	9	2	0	7	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	NA	NA
