Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Turkey	56956	1198	3446	52312	0.00069189	1.455e-05	399333.333333	184307.692308	119800	0.00485	0.00223846153846	0.001455	4789	97
Italy	156363	19899	34211	102253	0.00258745	0.00032928	6633000	3061384.61538	1989900	0.10976	0.0506584615385	0.032928	4092	431
Czech Republic	5991	138	464	5389	0.00056382	1.299e-05	46000	21230.7692308	13800	0.00433	0.00199846153846	0.001299	160	9
Monaco	93	1	6	86	0.00240422	2.585e-05	333.333333333	153.846153846	100	0.00861666666667	0.00397692307692	0.002585	1	0
Lithuania	1053	23	97	933	0.00037748	8.25e-06	7666.66666667	3538.46153846	2300	0.00275	0.00126923076923	0.000825	27	0
Luxembourg	3281	66	500	2715	0.0053988	0.0001086	22000	10153.8461538	6600	0.0362	0.0167076923077	0.01086	11	4
France	133670	14412	27469	91789	0.00199545	0.00021515	4804000	2217230.76923	1441200	0.0717166666667	0.0331	0.021515	2943	561
Andorra	638	29	128	481	0.00828507	0.00037659	9666.66666667	4461.53846154	2900	0.12553	0.0579369230769	0.037659	37	3
Switzerland	25415	1106	12700	11609	0.00298419	0.00012986	368666.666667	170153.846154	110600	0.0432866666667	0.0199784615385	0.012986	308	70
Georgia	257	3	67	187	6.888e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	15	0
Slovakia	742	2	23	717	0.00013622	3.7e-07	666.666666667	307.692307692	200	0.000123333333333	5.69230769231e-05	3.7e-05	14	0
Ireland	9655	334	25	9296	0.00198928	6.882e-05	111333.333333	51384.6153846	33400	0.02294	0.0105876923077	0.006882	727	14
Norway	6525	128	32	6365	0.00122781	2.409e-05	42666.6666667	19692.3076923	12800	0.00803	0.00370615384615	0.002409	116	9
Israel	11145	103	1627	9415	0.00125453	1.159e-05	34333.3333333	15846.1538462	10300	0.00386333333333	0.00178307692308	0.001159	402	2
Belarus	2578	26	203	2349	0.00027179	2.74e-06	8666.66666667	4000	2600	0.000913333333333	0.000421538461538	0.000274	352	3
Iceland	1701	8	889	804	0.00481087	2.263e-05	2666.66666667	1230.76923077	800	0.00754333333333	0.00348153846154	0.002263	12	0
Montenegro	272	3	5	264	0.00043706	4.82e-06	1000	461.538461538	300	0.00160666666667	0.000741538461538	0.000482	9	1
Slovenia	1205	53	150	1002	0.00058287	2.564e-05	17666.6666667	8153.84615385	5300	0.00854666666667	0.00394461538462	0.002564	17	3
Germany	127854	3022	60300	64532	0.00154175	3.644e-05	1007333.33333	464923.076923	302200	0.0121466666667	0.00560615384615	0.003644	2946	286
Bosnia and Herzegovina	1009	39	193	777	0.00030356	1.173e-05	13000	6000	3900	0.00391	0.00180461538462	0.001173	63	2
Armenia	1013	13	197	803	0.00034318	4.4e-06	4333.33333333	2000	1300	0.00146666666667	0.000676923076923	0.00044	46	0
Belgium	29647	3600	6463	19584	0.00259559	0.00031518	1200000	553846.153846	360000	0.10506	0.0484892307692	0.031518	1629	254
Spain	166831	17209	62391	87231	0.00357058	0.00036831	5736333.33333	2647538.46154	1720900	0.12277	0.0566630769231	0.036831	3804	603
Ukraine	2777	83	89	2605	6.223e-05	1.86e-06	27666.6666667	12769.2307692	8300	0.00062	0.000286153846154	0.000186	266	10
San Marino	356	35	53	268	0.01053722	0.00103596	11666.6666667	5384.61538462	3500	0.34532	0.159378461538	0.103596	0	0
Netherlands	25746	2747	295	22704	0.00149417	0.00015942	915666.666667	422615.384615	274700	0.05314	0.0245261538462	0.015942	1175	94
Denmark	6369	273	2291	3805	0.00109859	4.709e-05	91000	42000	27300	0.0156966666667	0.00724461538462	0.004709	178	13
Poland	6674	232	439	6003	0.00017573	6.11e-06	77333.3333333	35692.3076923	23200	0.00203666666667	0.00094	0.000611	318	24
Finland	2974	56	300	2618	0.00053896	1.015e-05	18666.6666667	8615.38461538	5600	0.00338333333333	0.00156153846154	0.001015	69	7
Macedonia	828	34	41	753	0.00039751	1.632e-05	11333.3333333	5230.76923077	3400	0.00544	0.00251076923077	0.001632	68	0
Moldova	1662	31	94	1537	0.00046871	8.74e-06	10333.3333333	4769.23076923	3100	0.00291333333333	0.00134461538462	0.000874	102	1
Liechtenstein	79	1	55	23	0.00208388	2.638e-05	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	0	0
Latvia	651	5	16	630	0.00033791	2.6e-06	1666.66666667	769.230769231	500	0.000866666666667	0.0004	0.00026	21	2
Croatia	1600	23	373	1204	0.00039126	5.62e-06	7666.66666667	3538.46153846	2300	0.00187333333333	0.000864615384615	0.000562	66	2
Malta	378	3	44	331	0.00078175	6.2e-06	1000	461.538461538	300	0.00206666666667	0.000953846153846	0.00062	8	0
Vatican	8	0	2	6	0.00998752	0.0	40	16	10	0.0499376	0.01997504	0.0124844	0	0
Sweden	10483	899	381	9203	0.00102944	8.828e-05	299666.666667	138307.692308	89900	0.0294266666667	0.0135815384615	0.008828	332	12
Russia	15770	130	1291	14349	0.00010915	9e-07	43333.3333333	20000	13000	0.0003	0.000138461538462	9e-05	2186	24
Bulgaria	675	29	68	578	9.61e-05	4.13e-06	9666.66666667	4461.53846154	2900	0.00137666666667	0.000635384615385	0.000413	14	1
Romania	6300	316	852	5132	0.00032351	1.623e-05	105333.333333	48615.3846154	31600	0.00541	0.00249692307692	0.001623	310	25
Albania	446	23	217	206	0.0001556	8.02e-06	7666.66666667	3538.46153846	2300	0.00267333333333	0.00123384615385	0.000802	13	0
Portugal	16585	504	277	15804	0.00161305	4.902e-05	168000	77538.4615385	50400	0.01634	0.00754153846154	0.004902	598	34
Estonia	1309	25	98	1186	0.000991	1.893e-05	8333.33333333	3846.15384615	2500	0.00631	0.00291230769231	0.001893	5	1
Kosovo	283	7	58	218	0.00015336	3.79e-06	2333.33333333	1076.92307692	700	0.00126333333333	0.000583076923077	0.000379	0	0
Azerbaijan	1098	11	250	837	0.00011044	1.11e-06	3666.66666667	1692.30769231	1100	0.00037	0.000170769230769	0.000111	40	0
