Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Atchison	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27
Atchison	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28
Atchison	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-29
Atchison	1.0	0.0	0.0	0.0	6.176e-05	0.0	5.0	2.0	1.25	0.0003088	0.00012352	7.72e-05	2020-03-30
Atchison	1.0	0.0	0.0	0.0	6.176e-05	0.0	5.0	2.0	1.25	0.0003088	0.00012352	7.72e-05	2020-03-31
Atchison	1.0	0.0	0.0	0.0	6.176e-05	0.0	5.0	2.0	1.25	0.0003088	0.00012352	7.72e-05	2020-04-01
Atchison	1.0	0.0	0.0	0.0	6.176e-05	0.0	5.0	2.0	1.25	0.0003088	0.00012352	7.72e-05	2020-04-02
Atchison	1.0	0.0	0.0	0.0	6.176e-05	0.0	5.0	2.0	1.25	0.0003088	0.00012352	7.72e-05	2020-04-03
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-04
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-05
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-06
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-07
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-08
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-09
Atchison	2.0	0.0	0.0	0.0	0.00012351	0.0	10.0	4.0	2.5	0.00061755	0.00024702	0.0001543875	2020-04-10
Atchison	3.0	0.0	0.0	0.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-11
Atchison	3.0	0.0	0.0	3.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-12
Atchison	3.0	0.0	0.0	3.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-13
Atchison	3.0	0.0	0.0	3.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-14
Atchison	3.0	0.0	0.0	3.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-15
Atchison	3.0	0.0	0.0	3.0	0.00018527	0.0	15.0	6.0	3.75	0.00092635	0.00037054	0.0002315875	2020-04-16
Atchison	4.0	0.0	0.0	4.0	0.00024702	0.0	20.0	8.0	5.0	0.0012351	0.00049404	0.000308775	2020-04-17
Atchison	4.0	0.0	0.0	4.0	0.00024702	0.0	20.0	8.0	5.0	0.0012351	0.00049404	0.000308775	2020-04-18
Atchison	5.0	0.0	0.0	5.0	0.00030878	0.0	25.0	10.0	6.25	0.0015439	0.00061756	0.000385975	2020-04-19
Atchison	6.0	0.0	0.0	6.0	0.00037053	0.0	30.0	12.0	7.5	0.00185265	0.00074106	0.0004631625	2020-04-20
Atchison	6.0	0.0	0.0	6.0	0.00037053	0.0	30.0	12.0	7.5	0.00185265	0.00074106	0.0004631625	2020-04-21
Atchison	6.0	0.0	0.0	6.0	0.00037053	0.0	30.0	12.0	7.5	0.00185265	0.00074106	0.0004631625	2020-04-22
Atchison	8.0	0.0	0.0	8.0	0.00049404	0.0	40.0	16.0	10.0	0.0024702	0.00098808	0.00061755	2020-04-23
Atchison	8.0	0.0	0.0	8.0	0.00049404	0.0	40.0	16.0	10.0	0.0024702	0.00098808	0.00061755	2020-04-24
