Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Latvia	30	0	1	N/A	1.557e-5	0	150	60	37.5	7.785e-5	3.114e-5	1.94625e-5	NA	NA	2020-03-15
Latvia	34	0	1	N/A	1.765e-5	0	170	68	42.5	8.825e-5	3.53e-5	2.20625e-5	4	0	NA	NA	2020-03-16
Latvia	49	0	1	N/A	2.543e-5	0	245	98	61.25	1.2715e-4	5.086e-5	3.17875e-5	15	0	275	100	NA	NA	2020-03-17
Latvia	71	0	1	N/A	3.685e-5	0	355	142	88.75	1.8425e-4	7.37e-5	4.60625e-5	22	0	46.7	100	2144	0.001117	2020-03-18
Latvia	86	0	1	N/A	4.464e-5	0	430	172	107.5	2.232e-4	8.928e-5	5.58e-5	15	0	-31.8	100	NA	NA	2020-03-19
Latvia	111	0	1	N/A	5.762e-5	0	555	222	138.75	2.881e-4	1.1524e-4	7.2025e-5	25	0	66.7	100	3205	0.001669	2020-03-20
Latvia	124	0	1	N/A	6.436e-5	0	620	248	155	3.218e-4	1.2872e-4	8.045e-5	13	0	-48	100	NA	NA	2020-03-21
Latvia	139	0	1	138	7.215e-5	0	695	278	173.75	3.6075e-4	1.443e-4	9.01875e-5	15	0	15.4	100	5127	0.00267	2020-03-22
Latvia	180	0	1	179	9.343e-5	0	900	360	225	4.6715e-4	1.8686e-4	1.167875e-4	41	0	173.3	100	NA	NA	2020-03-23
Latvia	197	0	1	196	1.0226e-4	0	985	394	246.25	5.113e-4	2.0452e-4	1.27825e-4	17	0	-58.5	100	6806	0.003545	2020-03-24
Latvia	221	0	1	220	1.1471e-4	0	1105	442	276.25	5.7355e-4	2.2942e-4	1.433875e-4	24	0	41.2	100	9796	0.005102	2020-03-25
Latvia	244	0	1	243	1.2665e-4	0	1220	488	305	6.3325e-4	2.533e-4	1.583125e-4	23	0	-4.2	100	NA	NA	2020-03-26
Latvia	280	0	1	279	1.4534e-4	0	1400	560	350	7.267e-4	2.9068e-4	1.81675e-4	36	0	56.5	100	11702	0.006095	2020-03-27
Latvia	305	0	1	304	1.5831e-4	0	1525	610	381.25	7.9155e-4	3.1662e-4	1.978875e-4	25	0	-30.6	100	12748	0.00664	2020-03-28
Latvia	347	0	1	346	1.8012e-4	0	1735	694	433.75	9.006e-4	3.6024e-4	2.2515e-4	42	0	68	100	13805	0.00719	2020-03-29
Latvia	376	0	1	375	1.9517e-4	0	1880	752	470	9.7585e-4	3.9034e-4	2.439625e-4	29	0	-31	100	14313	0.007455	2020-03-30
Latvia	398	0	1	397	2.0659e-4	0	1990	796	497.5	0.00103295	4.1318e-4	2.582375e-4	22	0	-24.1	100	NA	NA	2020-03-31
Latvia	446	0	1	445	2.315e-4	0	2230	892	557.5	0.0011575	4.63e-4	2.89375e-4	48	0	118.2	100	15810	0.008235	2020-04-01
Latvia	458	0	31	427	2.3773e-4	0	2290	916	572.5	0.00118865	4.7546e-4	2.971625e-4	12	0	-75	100	16834	0.008768	2020-04-02
Latvia	493	1	1	491	2.559e-4	5.2e-7	333.333333333	153.846153846	100	1.73333333333e-4	8e-5	5.2e-5	35	1	191.7	100	18198	0.009478	2020-04-03
Latvia	509	1	1	507	2.642e-4	5.2e-7	333.333333333	153.846153846	100	1.73333333333e-4	8e-5	5.2e-5	16	0	-54.3	-100	19380	0.010275	2020-04-04
Latvia	533.0	1.0	1.0	531.0	0.00027666	5.2e-07	333.333333333	153.846153846	100.0	0.000173333333333	8e-05	5.2e-05	2020-04-05
Latvia	542.0	1.0	16.0	525.0	0.00028133	5.2e-07	333.333333333	153.846153846	100.0	0.000173333333333	8e-05	5.2e-05	2020-04-06
