Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Clay	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27
Clay	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28
Clay	2.0	0.0	0.0	0.0	0.00014244	0.0	10.0	4.0	2.5	0.0007122	0.00028488	0.00017805	2020-03-29
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-03-30
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-03-31
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-01
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-02
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-03
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-04
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-05
Clay	3.0	0.0	0.0	0.0	0.00021366	0.0	15.0	6.0	3.75	0.0010683	0.00042732	0.000267075	2020-04-06
Clay	6.0	0.0	0.0	0.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-07
Clay	6.0	0.0	0.0	0.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-08
Clay	6.0	0.0	0.0	0.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-09
Clay	6.0	0.0	0.0	0.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-10
Clay	6.0	0.0	0.0	0.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-11
Clay	6.0	0.0	0.0	6.0	0.00042732	0.0	30.0	12.0	7.5	0.0021366	0.00085464	0.00053415	2020-04-12
Clay	5.0	0.0	0.0	5.0	0.0003561	0.0	25.0	10.0	6.25	0.0017805	0.0007122	0.000445125	2020-04-13
Clay	5.0	0.0	0.0	5.0	0.0003561	0.0	25.0	10.0	6.25	0.0017805	0.0007122	0.000445125	2020-04-14
Clay	5.0	0.0	0.0	5.0	0.0003561	0.0	25.0	10.0	6.25	0.0017805	0.0007122	0.000445125	2020-04-15
