Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	1.116	2.7e-07	1.116	2.7e-07	0.007	0.0	0.007	0.0
2020-01-31	2.232	5.3e-07	3.349	8e-07	0.013	0.0	0.02	0.0
2020-02-01	4.465	1.07e-06	7.814	1.87e-06	0.027	1e-08	0.047	1e-08
2020-02-02	8.93	2.14e-06	16.744	4.01e-06	0.054	1e-08	0.1	2e-08
2020-02-03	15.516	3.71e-06	32.259	7.72e-06	0.093	2e-08	0.194	5e-08
2020-02-04	31.031	7.43e-06	63.291	1.515e-05	0.186	4e-08	0.38	9e-08
2020-02-05	46.547	1.114e-05	109.838	2.63e-05	0.279	7e-08	0.659	1.6e-07
2020-02-06	93.094	2.229e-05	202.931	4.858e-05	0.559	1.3e-07	1.218	2.9e-07
2020-02-07	155.157	3.715e-05	358.088	8.573e-05	0.931	2.2e-07	2.149	5.1e-07
2020-02-08	232.735	5.572e-05	590.823	0.00014145	1.396	3.3e-07	3.545	8.5e-07
2020-02-09	310.313	7.429e-05	901.136	0.00021574	1.862	4.5e-07	5.407	1.29e-06
2020-02-10	387.892	9.287e-05	1289.028	0.00030861	2.327	5.6e-07	7.734	1.85e-06
2020-02-11	465.47	0.00011144	1754.498	0.00042005	2.793	6.7e-07	10.527	2.52e-06
2020-02-12	543.048	0.00013001	2297.546	0.00055006	3.258	7.8e-07	13.785	3.3e-06
2020-02-13	651.658	0.00015602	2949.204	0.00070608	3.91	9.4e-07	17.695	4.24e-06
2020-02-14	775.783	0.00018573	3724.987	0.00089181	4.655	1.11e-06	22.35	5.35e-06
2020-02-15	930.94	0.00022288	4655.927	0.00111469	5.586	1.34e-06	27.936	6.69e-06
2020-02-16	1117.128	0.00026746	5773.055	0.00138215	6.703	1.6e-06	34.638	8.29e-06
2020-02-17	1442.957	0.00034546	7216.011	0.00172761	8.658	2.07e-06	43.296	1.037e-05
2020-02-18	2032.552	0.00048662	9248.563	0.00221423	12.195	2.92e-06	55.491	1.329e-05
2020-02-19	2932.46	0.00070207	12181.023	0.0029163	17.595	4.21e-06	73.086	1.75e-05
2020-02-20	3617.218	0.00086601	15798.242	0.00378231	21.703	5.2e-06	94.789	2.269e-05
2020-02-21	4528.505	0.00108419	20326.747	0.0048665	27.171	6.51e-06	121.96	2.92e-05
2020-02-22	5514.267	0.00132019	25841.013	0.00618669	33.086	7.92e-06	155.046	3.712e-05
2020-02-23	6700.698	0.00160424	32541.711	0.00779093	40.204	9.63e-06	195.25	4.675e-05
2020-02-24	8065.042	0.00193088	40606.753	0.00972181	48.39	1.159e-05	243.641	5.833e-05
2020-02-25	9871.065	0.00236327	50477.818	0.01208507	59.226	1.418e-05	302.867	7.251e-05
2020-02-26	12191.174	0.00291873	62668.991	0.01500381	73.147	1.751e-05	376.014	9.002e-05
2020-02-27	14996.406	0.00359034	77665.397	0.01859415	89.978	2.154e-05	465.992	0.00011156
2020-02-28	18057.129	0.00432312	95722.526	0.02291727	108.343	2.594e-05	574.335	0.0001375
2020-02-29	21649.522	0.00518319	117372.048	0.02810046	129.897	3.11e-05	704.232	0.0001686
2020-03-01	25428.103	0.00608783	142800.151	0.03418829	152.569	3.653e-05	856.801	0.00020513
2020-03-02	29564.579	0.00707816	172364.73	0.04126645	177.387	4.247e-05	1034.188	0.0002476
2020-03-03	34182.04	0.00818364	206546.77	0.0494501	205.092	4.91e-05	1239.281	0.0002967
2020-03-04	39435.644	0.00944143	245982.414	0.05889152	236.614	5.665e-05	1475.894	0.00035335
2020-03-05	44519.609	0.0106586	290502.023	0.06955012	267.118	6.395e-05	1743.012	0.0004173
2020-03-06	48766.764	0.01167542	339268.787	0.08122555	292.601	7.005e-05	2035.613	0.00048735
2020-03-07	52642.576	0.01260335	391911.363	0.09382889	315.855	7.562e-05	2351.468	0.00056297
2020-03-08	57154.531	0.01368357	449065.894	0.10751246	342.927	8.21e-05	2694.395	0.00064507
2020-03-09	63006.005	0.01508449	512071.899	0.12259695	378.036	9.051e-05	3072.431	0.00073558
2020-03-10	70014.947	0.01676253	582086.846	0.13935948	420.09	0.00010058	3492.521	0.00083616
2020-03-11	77238.006	0.01849183	659324.852	0.1578513	463.428	0.00011095	3955.949	0.00094711
2020-03-12	80681.448	0.01931623	740006.3	0.17716754	484.089	0.0001159	4440.038	0.00106301
2020-03-13	83784.581	0.02005916	823790.881	0.1972267	502.707	0.00012035	4942.745	0.00118336
2020-03-14	85336.147	0.02043063	909127.029	0.21765733	512.017	0.00012258	5454.762	0.00130594
2020-03-15	86887.714	0.0208021	996014.742	0.23845943	521.326	0.00012481	5976.088	0.00143076
2020-03-16	86887.714	0.0208021	1082902.456	0.25926152	521.326	0.00012481	6497.415	0.00155557
2020-03-17	86111.93	0.02061636	1169014.386	0.27987789	516.672	0.0001237	7014.086	0.00167927
2020-03-18	85336.147	0.02043063	1254350.534	0.30030852	512.017	0.00012258	7526.103	0.00180185
2020-03-19	84560.364	0.0202449	1338910.898	0.32055341	507.362	0.00012147	8033.465	0.00192332
2020-03-20	83008.798	0.01987343	1421919.695	0.34042684	498.053	0.00011924	8531.518	0.00204256
2020-03-21	81457.232	0.01950197	1503376.927	0.35992881	488.743	0.00011701	9020.262	0.00215957
2020-03-22	79905.665	0.0191305	1583282.592	0.37905931	479.434	0.00011478	9499.696	0.00227436
2020-03-23	77578.316	0.0185733	1660860.908	0.39763261	465.47	0.00011144	9965.165	0.0023858
2020-03-24	75250.966	0.0180161	1736111.874	0.41564871	451.506	0.0001081	10416.671	0.00249389
2020-03-25	72923.617	0.0174589	1809035.491	0.43310761	437.542	0.00010475	10854.213	0.00259865
2020-03-26	71372.05	0.01708744	1880407.541	0.45019505	428.232	0.00010252	11282.445	0.00270117
2020-03-27	69820.484	0.01671597	1950228.026	0.46691102	418.923	0.0001003	11701.368	0.00280147
2020-03-28	68268.918	0.0163445	2018496.943	0.48325552	409.614	9.807e-05	12110.982	0.00289953
2020-03-29	66717.352	0.01597304	2085214.295	0.49922856	400.304	9.584e-05	12511.286	0.00299537
2020-03-30	64390.002	0.01541584	2149604.297	0.5146444	386.34	9.25e-05	12897.626	0.00308787
2020-03-31	62062.653	0.01485864	2211666.95	0.52950304	372.376	8.915e-05	13270.002	0.00317702
2020-04-01	59735.303	0.01430144	2271402.253	0.54380448	358.412	8.581e-05	13628.414	0.00326283
2020-04-02	57407.954	0.01374424	2328810.206	0.55754872	344.448	8.247e-05	13972.861	0.00334529
2020-04-03	55080.604	0.01318704	2383890.81	0.57073577	330.484	7.912e-05	14303.345	0.00342441
2020-04-04	52753.255	0.01262984	2436644.065	0.58336561	316.52	7.578e-05	14619.864	0.00350019
2020-04-05	50425.905	0.01207265	2487069.97	0.59543825	302.555	7.244e-05	14922.42	0.00357263
2020-04-06	48098.556	0.01151545	2535168.526	0.6069537	288.591	6.909e-05	15211.011	0.00364172
2020-04-07	46081.52	0.01103254	2581250.046	0.61798624	276.489	6.62e-05	15487.5	0.00370792
2020-04-08	44064.483	0.01054963	2625314.529	0.62853588	264.387	6.33e-05	15751.887	0.00377122
2020-04-09	41892.291	0.01002958	2667206.819	0.63856546	251.354	6.018e-05	16003.241	0.00383139
2020-04-10	39720.098	0.00950953	2706926.917	0.64807499	238.321	5.706e-05	16241.562	0.00388845
2020-04-11	37858.218	0.00906377	2744785.135	0.65713876	227.149	5.438e-05	16468.711	0.00394283
2020-04-12	35996.338	0.00861801	2780781.474	0.66575677	215.978	5.171e-05	16684.689	0.00399454
2020-04-13	35686.025	0.00854372	2816467.499	0.67430049	214.116	5.126e-05	16898.805	0.0040458
2020-04-14	33824.146	0.00809796	2850291.645	0.68239845	202.945	4.859e-05	17101.75	0.00409439
2020-04-15	32117.423	0.00768935	2882409.067	0.69008779	192.705	4.614e-05	17294.454	0.00414053
2020-04-16	30565.856	0.00731788	2912974.924	0.69740567	183.395	4.391e-05	17477.85	0.00418443
2020-04-17	29014.29	0.00694641	2941989.214	0.70435209	174.086	4.168e-05	17651.935	0.00422611
2020-04-18	27462.724	0.00657495	2969451.938	0.71092704	164.776	3.945e-05	17816.712	0.00426556
2020-04-19	25911.157	0.00620348	2995363.095	0.71713052	155.467	3.722e-05	17972.179	0.00430278
2020-04-20	24359.591	0.00583202	3019722.686	0.72296253	146.158	3.499e-05	18118.336	0.00433778
2020-04-21	22808.025	0.00546055	3042530.711	0.72842308	136.848	3.276e-05	18255.184	0.00437054
2020-04-22	21256.459	0.00508908	3063787.169	0.73351217	127.539	3.053e-05	18382.723	0.00440107
2020-04-23	19704.892	0.00471762	3083492.062	0.73822979	118.229	2.831e-05	18500.952	0.00442938
2020-04-24	18153.326	0.00434615	3101645.388	0.74257594	108.92	2.608e-05	18609.872	0.00445546
2020-04-25	17067.229	0.00408613	3118712.617	0.74666206	102.403	2.452e-05	18712.276	0.00447997
2020-04-26	16291.446	0.00390039	3135004.063	0.75056246	97.749	2.34e-05	18810.024	0.00450337
2020-04-27	15515.663	0.00371466	3150519.726	0.75427712	93.094	2.229e-05	18903.118	0.00452566
2020-04-28	14739.88	0.00352893	3165259.606	0.75780604	88.439	2.117e-05	18991.558	0.00454684
2020-04-29	13964.097	0.00334319	3179223.703	0.76114924	83.785	2.006e-05	19075.342	0.0045669
2020-04-30	13188.314	0.00315746	3192412.017	0.7643067	79.13	1.894e-05	19154.472	0.00458584
2020-05-01	12412.531	0.00297173	3204824.547	0.76727843	74.475	1.783e-05	19228.947	0.00460367
2020-05-02	11636.747	0.002786	3216461.295	0.77006442	69.82	1.672e-05	19298.768	0.00462039
2020-05-03	10860.964	0.00260026	3227322.259	0.77266468	65.166	1.56e-05	19363.934	0.00463599
2020-05-04	10085.181	0.00241453	3237407.44	0.77507921	60.511	1.449e-05	19424.445	0.00465048
2020-05-05	9309.398	0.0022288	3246716.838	0.77730801	55.856	1.337e-05	19480.301	0.00466385
2020-05-06	8843.928	0.00211736	3255560.766	0.77942537	53.064	1.27e-05	19533.365	0.00467655
2020-05-07	8378.458	0.00200592	3263939.224	0.78143128	50.271	1.204e-05	19583.635	0.00468859
2020-05-08	7912.988	0.00189448	3271852.212	0.78332576	47.478	1.137e-05	19631.113	0.00469995
2020-05-09	7447.518	0.00178304	3279299.731	0.7851088	44.685	1.07e-05	19675.798	0.00471065
2020-05-10	6982.048	0.0016716	3286281.779	0.78678039	41.892	1.003e-05	19717.691	0.00472068
2020-05-11	6516.579	0.00156016	3292798.357	0.78834055	39.099	9.36e-06	19756.79	0.00473004
2020-05-12	6051.109	0.00144872	3298849.466	0.78978927	36.307	8.69e-06	19793.097	0.00473874
2020-05-13	5585.639	0.00133728	3304435.105	0.79112654	33.514	8.02e-06	19826.611	0.00474676
2020-05-14	5120.169	0.00122584	3309555.274	0.79235238	30.721	7.36e-06	19857.332	0.00475411
2020-05-15	4654.699	0.0011144	3314209.973	0.79346678	27.928	6.69e-06	19885.26	0.0047608
