Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	0.027	1e-08	23466.514	0.0048033
Fiji	19.691	2.229e-05	707220.369	0.8004912	0.118	1.3e-07	4243.322	0.00480295
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	1.151	1.3e-07	41335.681	0.00480295
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	0.027	1e-08	23466.51361044	0.0048033
Fiji	19.691	2.229e-05	707220.369	0.8004912	0.118	1.3e-07	4243.32221584	0.00480295
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	1.151	1.3e-07	41335.68147814	0.00480295
New Zealand	22165478.729	4.53699288	19107608707300.875	3911085.60174002	0.027	1e-08	23462.367	0.00480245
Fiji	17396693.677	19.69103387	624817173536.373	707220.36930691	0.118	1.3e-07	4242.572	0.0048021
Papua New Guinea	1650839676.589	191.81722779	59291322812703.3	6889280.24635666	1.151	1.3e-07	41328.377	0.0048021
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	0.027	1e-08	23462.367	0.00480245
Fiji	19.691	2.229e-05	707220.369	0.8004912	0.118	1.3e-07	4242.572	0.0048021
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	1.151	1.3e-07	41328.377	0.0048021
New Zealand	372.938	7.634e-05	321488420.513	65.80460966	98.456	2.015e-05	1928592.642	0.3947585
Fiji	292.702	0.0003313	10512643.906	11.8990902	29.27	3.313e-05	62999.468	0.07130807
Papua New Guinea	27775.628	0.00322735	997585517.538	115.91318719	2777.563	0.00032274	5978263.666	0.69463678
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	1.198	2.5e-07	23462.403	0.00480246
Fiji	19.691	2.229e-05	707220.369	0.8004912	1.969	2.23e-06	4238.183	0.00479713
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	19.182	2.23e-06	41285.617	0.00479713
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	1.198	2.5e-07	23462.403	0.00480246
Fiji	19.691	2.229e-05	707220.369	0.8004912	1.969	2.23e-06	4238.183	0.00479713
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	19.182	2.23e-06	41285.617	0.00479713
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	1.198	2.5e-07	23462.403	0.00480246
Fiji	19.691	2.229e-05	707220.369	0.8004912	1.969	2.23e-06	4238.183	0.00479713
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	19.182	2.23e-06	41285.617	0.00479713
New Zealand	4.537	9.3e-07	3911085.602	0.80054971	1.198	2.5e-07	23462.403	0.00480246
Fiji	19.691	2.229e-05	707220.369	0.8004912	1.969	2.23e-06	4238.183	0.00479713
Papua New Guinea	191.817	2.229e-05	6889280.246	0.8004912	19.182	2.23e-06	41285.617	0.00479713
