Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	15.244	3.12e-06	23412.424	0.00479223
Australia	649.867	2.6e-05	20005614.492	0.80046891	3.899	1.6e-07	120033.687	0.00480281
Fiji	984.552	0.0011144	701014.412	0.79346678	5.907	6.69e-06	4206.086	0.0047608
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	57.545	6.69e-06	40972.955	0.0047608
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	15.244	3.12e-06	23412.42358129	0.00479223
Australia	649.867	2.6e-05	20005614.492	0.80046891	3.899	1.6e-07	120033.68695346	0.00480281
Fiji	984.552	0.0011144	701014.412	0.79346678	5.907	6.69e-06	4206.08647078	0.0047608
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	57.545	6.69e-06	40972.9551003	0.0047608
New Zealand	12412668088.195	2540.71601437	19063565901066.574	3902070.59688191	15.244	3.12e-06	23408.277	0.00479138
Australia	16241717801.974	649.86707751	499987699461874.5	20005614.49224259	3.899	1.6e-07	120012.476	0.00480196
Fiji	869834683.859	984.55169353	619334315577.747	701014.41179711	5.907	6.69e-06	4205.337	0.00475995
Papua New Guinea	82541983829.426	9590.86138941	58771033174502.2	6828825.85005038	57.545	6.69e-06	40965.651	0.00475995
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	15.244	3.12e-06	23408.277	0.00479138
Australia	649.867	2.6e-05	20005614.492	0.80046891	3.899	1.6e-07	120012.476	0.00480196
Fiji	984.552	0.0011144	701014.412	0.79346678	5.907	6.69e-06	4205.337	0.00475995
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	57.545	6.69e-06	40965.651	0.00475995
New Zealand	208845.027	0.04274793	320747393.605	65.65293084	3490.695	0.0007145	1903003.159	0.38952065
Australia	273269.37	0.01093411	8412369032.583	336.59750433	28107.707	0.00112465	50391062.23	2.01625793
Fiji	14635.101	0.01656523	10420393.987	11.79467402	175.621	0.00019878	61249.11	0.06932687
Papua New Guinea	1388781.423	0.1613677	988831565.301	114.89603279	16665.377	0.00193641	5812165.408	0.67533721
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	42.466	8.69e-06	23151.093	0.00473874
Australia	649.867	2.6e-05	20005614.492	0.80046891	66.843	2.67e-06	119835.942	0.0047949
Fiji	984.552	0.0011144	701014.412	0.79346678	11.815	1.337e-05	4120.43	0.00466385
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	115.09	1.337e-05	40138.55	0.00466385
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	42.466	8.69e-06	23151.093	0.00473874
Australia	649.867	2.6e-05	20005614.492	0.80046891	66.843	2.67e-06	119835.942	0.0047949
Fiji	984.552	0.0011144	701014.412	0.79346678	11.815	1.337e-05	4120.43	0.00466385
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	115.09	1.337e-05	40138.55	0.00466385
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	42.466	8.69e-06	23151.093	0.00473874
Australia	649.867	2.6e-05	20005614.492	0.80046891	66.843	2.67e-06	119835.942	0.0047949
Fiji	984.552	0.0011144	701014.412	0.79346678	11.815	1.337e-05	4120.43	0.00466385
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	115.09	1.337e-05	40138.55	0.00466385
New Zealand	2540.716	0.00052005	3902070.597	0.79870445	42.466	8.69e-06	23151.093	0.00473874
Australia	649.867	2.6e-05	20005614.492	0.80046891	66.843	2.67e-06	119835.942	0.0047949
Fiji	984.552	0.0011144	701014.412	0.79346678	11.815	1.337e-05	4120.43	0.00466385
Papua New Guinea	9590.861	0.0011144	6828825.85	0.79346678	115.09	1.337e-05	40138.55	0.00466385
