Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.031	1e-08	0.055	1e-08
Australia	3249.335	0.00013001	13747.394	0.00055006	19.496	7.8e-07	82.484	3.3e-06
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.031	1e-08	0.0548356	1e-08
Australia	3249.335	0.00013001	13747.394	0.00055006	19.496	7.8e-07	82.48436212	3.3e-06
New Zealand	25514220.109	5.22243785	44649885.198	9.13926624	0.0	0.0	0.0	0.0
Australia	81208589009.872	3249.33538753	343579935816.965	13747.39368713	19.496	7.8e-07	61.273	2.45e-06
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.0	0.0	0.0	0.0
Australia	3249.335	0.00013001	13747.394	0.00055006	19.496	7.8e-07	61.273	2.45e-06
New Zealand	429.281	8.787e-05	751.241	0.00015377	0.0	0.0	0.0	0.0
Australia	1366346.852	0.05467056	5780784.638	0.23130199	134.809	5.39e-06	252.767	1.011e-05
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.0	0.0	0.0	0.0
Australia	3249.335	0.00013001	13747.394	0.00055006	0.321	1e-08	0.601	2e-08
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.0	0.0	0.0	0.0
Australia	3249.335	0.00013001	13747.394	0.00055006	0.321	1e-08	0.601	2e-08
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.0	0.0	0.0	0.0
Australia	3249.335	0.00013001	13747.394	0.00055006	0.321	1e-08	0.601	2e-08
New Zealand	5.222	1.07e-06	9.139	1.87e-06	0.0	0.0	0.0	0.0
Australia	3249.335	0.00013001	13747.394	0.00055006	0.321	1e-08	0.601	2e-08
