Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-07	144.045	2.49e-06	144.045	2.49e-06	0.0	0.0	0.0	0.0
2020-03-08	144.045	2.49e-06	288.089	4.99e-06	0.0	0.0	0.0	0.0
2020-03-09	144.045	2.49e-06	432.134	7.48e-06	0.0	0.0	0.0	0.0
2020-03-10	288.089	4.99e-06	720.224	1.247e-05	0.0	0.0	0.0	0.0
2020-03-11	720.224	1.247e-05	1440.447	2.493e-05	0.0	0.0	0.0	0.0
2020-03-12	1152.358	1.994e-05	2592.805	4.487e-05	0.0	0.0	0.0	0.0
2020-03-13	1584.492	2.742e-05	4177.297	7.23e-05	0.0	0.0	0.0	0.0
2020-03-14	2160.671	3.74e-05	6337.968	0.00010969	0.0	0.0	0.0	0.0
2020-03-15	3457.073	5.983e-05	9795.041	0.00016952	0.0	0.0	0.0	0.0
2020-03-16	5185.61	8.975e-05	14980.651	0.00025927	0.0	0.0	0.0	0.0
2020-03-17	7202.236	0.00012465	22182.887	0.00038392	0.864	1e-08	0.864	1e-08
2020-03-18	8786.728	0.00015207	30969.615	0.000536	0.864	1e-08	1.729	3e-08
2020-03-19	9939.086	0.00017202	40908.701	0.00070801	0.864	1e-08	2.593	4e-08
2020-03-20	10659.309	0.00018448	51568.01	0.00089249	1.729	3e-08	4.321	7e-08
2020-03-21	11235.488	0.00019445	62803.498	0.00108695	4.321	7e-08	8.643	1.5e-07
2020-03-22	11379.533	0.00019695	74183.031	0.0012839	6.914	1.2e-07	15.557	2.7e-07
2020-03-23	11523.578	0.00019944	85706.609	0.00148334	9.507	1.6e-07	25.064	4.3e-07
2020-03-24	11667.622	0.00020193	97374.231	0.00168527	12.964	2.2e-07	38.028	6.6e-07
2020-03-25	11523.578	0.00019944	108897.809	0.00188471	20.742	3.6e-07	58.77	1.02e-06
2020-03-26	11379.533	0.00019695	120277.342	0.00208166	31.114	5.4e-07	89.884	1.56e-06
2020-03-27	11235.488	0.00019445	131512.83	0.00227611	43.213	7.5e-07	133.097	2.3e-06
2020-03-28	10515.265	0.00018199	142028.095	0.0024581	52.72	9.1e-07	185.818	3.22e-06
2020-03-29	10227.175	0.000177	152255.27	0.0026351	59.635	1.03e-06	245.452	4.25e-06
2020-03-30	9650.996	0.00016703	161906.266	0.00280213	63.956	1.11e-06	309.408	5.35e-06
2020-03-31	8354.594	0.00014459	170260.86	0.00294673	67.413	1.17e-06	376.821	6.52e-06
2020-04-01	7202.236	0.00012465	177463.096	0.00307138	68.277	1.18e-06	445.098	7.7e-06
2020-04-02	6193.923	0.0001072	183657.019	0.00317858	69.141	1.2e-06	514.24	8.9e-06
2020-04-03	5329.655	9.224e-05	188986.674	0.00327082	70.006	1.21e-06	584.245	1.011e-05
2020-04-04	4465.386	7.728e-05	193452.06	0.0033481	69.141	1.2e-06	653.387	1.131e-05
2020-04-05	3601.118	6.233e-05	197053.178	0.00341043	68.277	1.18e-06	721.664	1.249e-05
2020-04-06	2880.894	4.986e-05	199934.073	0.00346029	67.413	1.17e-06	789.077	1.366e-05
2020-04-07	2448.76	4.238e-05	202382.833	0.00350267	63.092	1.09e-06	852.169	1.475e-05
2020-04-08	2160.671	3.74e-05	204543.504	0.00354006	61.363	1.06e-06	913.532	1.581e-05
2020-04-09	1872.581	3.241e-05	206416.085	0.00357247	57.906	1e-06	971.438	1.681e-05
2020-04-10	1584.492	2.742e-05	208000.577	0.0035999	50.128	8.7e-07	1021.565	1.768e-05
2020-04-11	1296.402	2.244e-05	209296.98	0.00362233	43.213	7.5e-07	1064.779	1.843e-05
2020-04-12	1008.313	1.745e-05	210305.293	0.00363978	37.164	6.4e-07	1101.942	1.907e-05
2020-04-13	720.224	1.247e-05	211025.516	0.00365225	31.978	5.5e-07	1133.92	1.962e-05
2020-04-14	576.179	9.97e-06	211601.695	0.00366222	26.792	4.6e-07	1160.712	2.009e-05
2020-04-15	432.134	7.48e-06	212033.829	0.0036697	21.607	3.7e-07	1182.319	2.046e-05
2020-04-16	288.089	4.99e-06	212321.919	0.00367469	17.285	3e-07	1199.604	2.076e-05
2020-04-17	144.045	2.49e-06	212465.963	0.00367718	14.693	2.5e-07	1214.297	2.102e-05
2020-04-18	0.0	0.0	212465.963	0.00367718	12.964	2.2e-07	1227.261	2.124e-05
2020-04-19	0.0	0.0	212465.963	0.00367718	11.235	1.9e-07	1238.497	2.143e-05
2020-04-20	0.0	0.0	212465.963	0.00367718	9.507	1.6e-07	1248.003	2.16e-05
2020-04-21	0.0	0.0	212465.963	0.00367718	7.778	1.3e-07	1255.782	2.173e-05
2020-04-22	0.0	0.0	212465.963	0.00367718	6.05	1e-07	1261.832	2.184e-05
2020-04-23	0.0	0.0	212465.963	0.00367718	4.321	7e-08	1266.153	2.191e-05
2020-04-24	0.0	0.0	212465.963	0.00367718	3.457	6e-08	1269.61	2.197e-05
2020-04-25	0.0	0.0	212465.963	0.00367718	2.593	4e-08	1272.203	2.202e-05
2020-04-26	0.0	0.0	212465.963	0.00367718	1.729	3e-08	1273.932	2.205e-05
2020-04-27	0.0	0.0	212465.963	0.00367718	0.864	1e-08	1274.796	2.206e-05
