Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-04	2976.337	1.112e-05	2976.337	1.112e-05	17.858	7e-08	17.858	7e-08
2020-03-05	2976.337	1.112e-05	5952.674	2.224e-05	17.858	7e-08	35.716	1.3e-07
2020-03-06	2976.337	1.112e-05	8929.01	3.336e-05	17.858	7e-08	53.574	2e-07
2020-03-07	5952.674	2.224e-05	14881.684	5.56e-05	35.716	1.3e-07	89.29	3.3e-07
2020-03-08	14881.684	5.56e-05	29763.368	0.0001112	89.29	3.3e-07	178.58	6.7e-07
2020-03-09	23810.694	8.896e-05	53574.062	0.00020015	142.864	5.3e-07	321.444	1.2e-06
2020-03-10	32739.704	0.00012232	86313.766	0.00032247	196.438	7.3e-07	517.883	1.93e-06
2020-03-11	44645.051	0.0001668	130958.817	0.00048927	267.87	1e-06	785.753	2.94e-06
2020-03-12	71432.082	0.00026687	202390.899	0.00075614	428.592	1.6e-06	1214.345	4.54e-06
2020-03-13	107148.123	0.00040031	309539.022	0.00115645	642.889	2.4e-06	1857.234	6.94e-06
2020-03-14	148816.838	0.00055598	458355.86	0.00171243	892.901	3.34e-06	2750.135	1.027e-05
2020-03-15	181556.542	0.0006783	639912.401	0.00239074	1089.339	4.07e-06	3839.474	1.434e-05
2020-03-16	205367.236	0.00076726	845279.637	0.00315799	1232.203	4.6e-06	5071.678	1.895e-05
2020-03-17	220248.92	0.00082286	1065528.557	0.00398085	1321.494	4.94e-06	6393.171	2.389e-05
2020-03-18	232154.267	0.00086734	1297682.823	0.00484819	1392.926	5.2e-06	7786.097	2.909e-05
2020-03-19	235130.603	0.00087846	1532813.427	0.00572664	1410.784	5.27e-06	9196.881	3.436e-05
2020-03-20	238106.94	0.00088958	1770920.367	0.00661622	1428.642	5.34e-06	10625.522	3.97e-05
2020-03-21	241083.277	0.0009007	2012003.643	0.00751692	1446.5	5.4e-06	12072.022	4.51e-05
2020-03-22	238106.94	0.00088958	2250110.584	0.00840649	1428.642	5.34e-06	13500.664	5.044e-05
2020-03-23	235130.603	0.00087846	2485241.187	0.00928495	1410.784	5.27e-06	14911.447	5.571e-05
2020-03-24	232154.267	0.00086734	2717395.453	0.01015228	1392.926	5.2e-06	16304.373	6.091e-05
2020-03-25	217272.583	0.00081174	2934668.036	0.01096402	1303.635	4.87e-06	17608.008	6.578e-05
2020-03-26	211319.909	0.0007895	3145987.945	0.01175352	1267.919	4.74e-06	18875.928	7.052e-05
2020-03-27	199414.562	0.00074502	3345402.508	0.01249854	1196.487	4.47e-06	20072.415	7.499e-05
2020-03-28	172627.532	0.00064494	3518030.039	0.01314348	1035.765	3.87e-06	21108.18	7.886e-05
2020-03-29	148816.838	0.00055598	3666846.877	0.01369947	892.901	3.34e-06	22001.081	8.22e-05
2020-03-30	127982.48	0.00047815	3794829.357	0.01417762	767.895	2.87e-06	22768.976	8.507e-05
2020-03-31	110124.46	0.00041143	3904953.817	0.01458904	660.747	2.47e-06	23429.723	8.753e-05
2020-04-01	92266.439	0.00034471	3997220.256	0.01493376	553.599	2.07e-06	23983.322	8.96e-05
2020-04-02	74408.419	0.00027799	4071628.675	0.01521175	446.451	1.67e-06	24429.772	9.127e-05
2020-04-03	59526.735	0.00022239	4131155.41	0.01543414	357.16	1.33e-06	24786.932	9.26e-05
2020-04-04	50597.725	0.00018903	4181753.134	0.01562318	303.586	1.13e-06	25090.519	9.374e-05
2020-04-05	44645.051	0.0001668	4226398.186	0.01578997	267.87	1e-06	25358.389	9.474e-05
2020-04-06	38692.378	0.00014456	4265090.563	0.01593453	232.154	8.7e-07	25590.543	9.561e-05
2020-04-07	32739.704	0.00012232	4297830.268	0.01605684	196.438	7.3e-07	25786.982	9.634e-05
2020-04-08	26787.031	0.00010008	4324617.298	0.01615692	160.722	6e-07	25947.704	9.694e-05
2020-04-09	20834.357	7.784e-05	4345451.656	0.01623476	125.006	4.7e-07	26072.71	9.741e-05
2020-04-10	14881.684	5.56e-05	4360333.339	0.01629036	89.29	3.3e-07	26162.0	9.774e-05
2020-04-11	11905.347	4.448e-05	4372238.686	0.01633484	71.432	2.7e-07	26233.432	9.801e-05
2020-04-12	8929.01	3.336e-05	4381167.697	0.0163682	53.574	2e-07	26287.006	9.821e-05
2020-04-13	5952.674	2.224e-05	4387120.37	0.01639044	35.716	1.3e-07	26322.722	9.834e-05
2020-04-14	2976.337	1.112e-05	4390096.707	0.01640156	17.858	7e-08	26340.58	9.841e-05
2020-04-15	4390096.707	0.01640156	8780193.414	0.03280311	26340.58	9.841e-05	52681.16	0.00019682
