Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-04	0.154	8e-08	0.154	8e-08	0.001	0.0	0.001	0.0
2020-03-05	0.154	8e-08	0.308	1.6e-07	0.001	0.0	0.002	0.0
2020-03-06	0.154	8e-08	0.463	2.4e-07	0.001	0.0	0.003	0.0
2020-03-07	0.308	1.6e-07	0.771	4e-07	0.002	0.0	0.005	0.0
2020-03-08	0.771	4e-07	1.542	8e-07	0.005	0.0	0.009	0.0
2020-03-09	1.234	6.4e-07	2.775	1.44e-06	0.007	0.0	0.017	1e-08
2020-03-10	1.696	8.8e-07	4.472	2.32e-06	0.01	1e-08	0.027	1e-08
2020-03-11	2.313	1.2e-06	6.784	3.52e-06	0.014	1e-08	0.041	2e-08
2020-03-12	3.701	1.92e-06	10.485	5.44e-06	0.022	1e-08	0.063	3e-08
2020-03-13	5.551	2.88e-06	16.036	8.32e-06	0.033	2e-08	0.096	5e-08
2020-03-14	7.71	4e-06	23.746	1.233e-05	0.046	2e-08	0.142	7e-08
2020-03-15	9.406	4.88e-06	33.151	1.721e-05	0.056	3e-08	0.199	1e-07
2020-03-16	10.639	5.52e-06	43.79	2.273e-05	0.064	3e-08	0.263	1.4e-07
2020-03-17	11.41	5.92e-06	55.201	2.865e-05	0.068	4e-08	0.331	1.7e-07
2020-03-18	12.027	6.24e-06	67.228	3.49e-05	0.072	4e-08	0.403	2.1e-07
2020-03-19	12.181	6.32e-06	79.409	4.122e-05	0.073	4e-08	0.476	2.5e-07
2020-03-20	12.335	6.4e-06	91.744	4.762e-05	0.074	4e-08	0.55	2.9e-07
2020-03-21	12.49	6.48e-06	104.234	5.41e-05	0.075	4e-08	0.625	3.2e-07
2020-03-22	12.335	6.4e-06	116.569	6.051e-05	0.074	4e-08	0.699	3.6e-07
2020-03-23	12.181	6.32e-06	128.75	6.683e-05	0.073	4e-08	0.773	4e-07
2020-03-24	12.027	6.24e-06	140.777	7.307e-05	0.072	4e-08	0.845	4.4e-07
2020-03-25	11.256	5.84e-06	152.033	7.891e-05	0.068	4e-08	0.912	4.7e-07
2020-03-26	10.948	5.68e-06	162.981	8.46e-05	0.066	3e-08	0.978	5.1e-07
2020-03-27	10.331	5.36e-06	173.311	8.996e-05	0.062	3e-08	1.04	5.4e-07
2020-03-28	8.943	4.64e-06	182.255	9.46e-05	0.054	3e-08	1.094	5.7e-07
2020-03-29	7.71	4e-06	189.964	9.86e-05	0.046	2e-08	1.14	5.9e-07
2020-03-30	6.63	3.44e-06	196.594	0.00010205	0.04	2e-08	1.18	6.1e-07
2020-03-31	5.705	2.96e-06	202.299	0.00010501	0.034	2e-08	1.214	6.3e-07
2020-04-01	4.78	2.48e-06	207.079	0.00010749	0.029	1e-08	1.242	6.4e-07
2020-04-02	3.855	2e-06	210.934	0.00010949	0.023	1e-08	1.266	6.6e-07
2020-04-03	3.084	1.6e-06	214.018	0.00011109	0.019	1e-08	1.284	6.7e-07
2020-04-04	2.621	1.36e-06	216.639	0.00011245	0.016	1e-08	1.3	6.7e-07
2020-04-05	2.313	1.2e-06	218.952	0.00011365	0.014	1e-08	1.314	6.8e-07
2020-04-06	2.004	1.04e-06	220.957	0.00011469	0.012	1e-08	1.326	6.9e-07
2020-04-07	1.696	8.8e-07	222.653	0.00011557	0.01	1e-08	1.336	6.9e-07
2020-04-08	1.388	7.2e-07	224.041	0.00011629	0.008	0.0	1.344	7e-07
2020-04-09	1.079	5.6e-07	225.12	0.00011685	0.006	0.0	1.351	7e-07
2020-04-10	0.771	4e-07	225.891	0.00011725	0.005	0.0	1.355	7e-07
2020-04-11	0.617	3.2e-07	226.508	0.00011757	0.004	0.0	1.359	7.1e-07
2020-04-12	0.463	2.4e-07	226.97	0.00011781	0.003	0.0	1.362	7.1e-07
2020-04-13	0.308	1.6e-07	227.279	0.00011797	0.002	0.0	1.364	7.1e-07
2020-04-14	0.154	8e-08	227.433	0.00011805	0.001	0.0	1.365	7.1e-07
2020-04-15	227.433	0.00011805	454.865	0.0002361	1.365	7.1e-07	2.729	1.42e-06
