Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-23	75.828	1.77e-06	75.828	1.77e-06	0.455	1e-08	0.455	1e-08
2020-03-24	75.828	1.77e-06	151.656	3.55e-06	0.455	1e-08	0.91	2e-08
2020-03-25	75.828	1.77e-06	227.484	5.32e-06	0.455	1e-08	1.365	3e-08
2020-03-26	151.656	3.55e-06	379.141	8.87e-06	0.91	2e-08	2.275	5e-08
2020-03-27	379.141	8.87e-06	758.281	1.775e-05	2.275	5e-08	4.55	1.1e-07
2020-03-28	606.625	1.42e-05	1364.906	3.195e-05	3.64	9e-08	8.189	1.9e-07
2020-03-29	834.109	1.952e-05	2199.015	5.147e-05	5.005	1.2e-07	13.194	3.1e-07
2020-03-30	1137.422	2.662e-05	3336.437	7.809e-05	6.825	1.6e-07	20.019	4.7e-07
2020-03-31	1819.875	4.26e-05	5156.312	0.00012069	10.919	2.6e-07	30.938	7.2e-07
2020-04-01	2729.812	6.39e-05	7886.124	0.00018459	16.379	3.8e-07	47.317	1.11e-06
2020-04-02	3791.406	8.874e-05	11677.53	0.00027333	22.748	5.3e-07	70.065	1.64e-06
2020-04-03	4625.515	0.00010827	16303.046	0.0003816	27.753	6.5e-07	97.818	2.29e-06
2020-04-04	5232.14	0.00012247	21535.186	0.00050406	31.393	7.3e-07	129.211	3.02e-06
2020-04-05	5611.281	0.00013134	27146.466	0.0006354	33.668	7.9e-07	162.879	3.81e-06
2020-04-06	5914.593	0.00013844	33061.06	0.00077384	35.488	8.3e-07	198.366	4.64e-06
2020-04-07	5990.421	0.00014021	39051.481	0.00091406	35.943	8.4e-07	234.309	5.48e-06
2020-04-08	6066.249	0.00014199	45117.731	0.00105605	36.397	8.5e-07	270.706	6.34e-06
2020-04-09	6142.078	0.00014376	51259.808	0.00119981	36.852	8.6e-07	307.559	7.2e-06
2020-04-10	6066.249	0.00014199	57326.058	0.0013418	36.397	8.5e-07	343.956	8.05e-06
2020-04-11	5990.421	0.00014021	63316.479	0.00148202	35.943	8.4e-07	379.899	8.89e-06
2020-04-12	5914.593	0.00013844	69231.072	0.00162046	35.488	8.3e-07	415.386	9.72e-06
2020-04-13	5535.453	0.00012957	74766.525	0.00175002	33.213	7.8e-07	448.599	1.05e-05
2020-04-14	5383.796	0.00012602	80150.321	0.00187604	32.303	7.6e-07	480.902	1.126e-05
2020-04-15	5080.484	0.00011892	85230.805	0.00199496	30.483	7.1e-07	511.385	1.197e-05
2020-04-16	4398.031	0.00010294	89628.836	0.0020979	26.388	6.2e-07	537.773	1.259e-05
2020-04-17	3791.406	8.874e-05	93420.242	0.00218664	22.748	5.3e-07	560.521	1.312e-05
2020-04-18	3260.609	7.632e-05	96680.851	0.00226296	19.564	4.6e-07	580.085	1.358e-05
2020-04-19	2805.64	6.567e-05	99486.492	0.00232863	16.834	3.9e-07	596.919	1.397e-05
2020-04-20	2350.672	5.502e-05	101837.163	0.00238365	14.104	3.3e-07	611.023	1.43e-05
2020-04-21	1895.703	4.437e-05	103732.866	0.00242803	11.374	2.7e-07	622.397	1.457e-05
2020-04-22	1516.562	3.55e-05	105249.429	0.00246352	9.099	2.1e-07	631.497	1.478e-05
2020-04-23	1289.078	3.017e-05	106538.507	0.0024937	7.734	1.8e-07	639.231	1.496e-05
2020-04-24	1137.422	2.662e-05	107675.928	0.00252032	6.825	1.6e-07	646.056	1.512e-05
2020-04-25	985.766	2.307e-05	108661.694	0.00254339	5.915	1.4e-07	651.97	1.526e-05
2020-04-26	834.109	1.952e-05	109495.803	0.00256292	5.005	1.2e-07	656.975	1.538e-05
2020-04-27	682.453	1.597e-05	110178.256	0.00257889	4.095	1e-07	661.07	1.547e-05
2020-04-28	530.797	1.242e-05	110709.053	0.00259131	3.185	7e-08	664.254	1.555e-05
2020-04-29	379.141	8.87e-06	111088.194	0.00260019	2.275	5e-08	666.529	1.56e-05
2020-04-30	303.312	7.1e-06	111391.506	0.00260729	1.82	4e-08	668.349	1.564e-05
2020-05-01	227.484	5.32e-06	111618.991	0.00261261	1.365	3e-08	669.714	1.568e-05
2020-05-02	151.656	3.55e-06	111770.647	0.00261616	0.91	2e-08	670.624	1.57e-05
2020-05-03	75.828	1.77e-06	111846.475	0.00261794	0.455	1e-08	671.079	1.571e-05
