Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-16	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0
2020-03-17	0.004	0.0	0.007	1e-08	0.0	0.0	0.0	0.0
2020-03-18	0.004	0.0	0.011	1e-08	0.0	0.0	0.0	0.0
2020-03-19	0.007	1e-08	0.018	1e-08	0.0	0.0	0.0	0.0
2020-03-20	0.018	1e-08	0.036	3e-08	0.0	0.0	0.0	0.0
2020-03-21	0.029	2e-08	0.064	5e-08	0.0	0.0	0.0	0.0
2020-03-22	0.039	3e-08	0.103	7e-08	0.0	0.0	0.001	0.0
2020-03-23	0.053	4e-08	0.157	1.1e-07	0.0	0.0	0.001	0.0
2020-03-24	0.086	6e-08	0.242	1.7e-07	0.001	0.0	0.001	0.0
2020-03-25	0.128	9e-08	0.371	2.7e-07	0.001	0.0	0.002	0.0
2020-03-26	0.178	1.3e-07	0.549	3.9e-07	0.001	0.0	0.003	0.0
2020-03-27	0.217	1.6e-07	0.766	5.5e-07	0.001	0.0	0.005	0.0
2020-03-28	0.246	1.8e-07	1.012	7.3e-07	0.001	0.0	0.006	0.0
2020-03-29	0.264	1.9e-07	1.276	9.2e-07	0.002	0.0	0.008	1e-08
2020-03-30	0.278	2e-07	1.554	1.12e-06	0.002	0.0	0.009	1e-08
2020-03-31	0.282	2e-07	1.836	1.32e-06	0.002	0.0	0.011	1e-08
2020-04-01	0.285	2.1e-07	2.121	1.53e-06	0.002	0.0	0.013	1e-08
2020-04-02	0.289	2.1e-07	2.409	1.73e-06	0.002	0.0	0.014	1e-08
2020-04-03	0.285	2.1e-07	2.695	1.94e-06	0.002	0.0	0.016	1e-08
2020-04-04	0.282	2e-07	2.976	2.14e-06	0.002	0.0	0.018	1e-08
2020-04-05	0.278	2e-07	3.254	2.34e-06	0.002	0.0	0.02	1e-08
2020-04-06	0.26	1.9e-07	3.514	2.53e-06	0.002	0.0	0.021	2e-08
2020-04-07	0.253	1.8e-07	3.767	2.71e-06	0.002	0.0	0.023	2e-08
2020-04-08	0.239	1.7e-07	4.006	2.88e-06	0.001	0.0	0.024	2e-08
2020-04-09	0.207	1.5e-07	4.213	3.03e-06	0.001	0.0	0.025	2e-08
2020-04-10	0.178	1.3e-07	4.391	3.16e-06	0.001	0.0	0.026	2e-08
2020-04-11	0.153	1.1e-07	4.544	3.27e-06	0.001	0.0	0.027	2e-08
2020-04-12	0.132	9e-08	4.676	3.36e-06	0.001	0.0	0.028	2e-08
2020-04-13	0.11	8e-08	4.787	3.44e-06	0.001	0.0	0.029	2e-08
2020-04-14	0.089	6e-08	4.876	3.51e-06	0.001	0.0	0.029	2e-08
2020-04-15	0.071	5e-08	4.947	3.56e-06	0.0	0.0	0.03	2e-08
2020-04-16	0.061	4e-08	5.008	3.6e-06	0.0	0.0	0.03	2e-08
2020-04-17	0.053	4e-08	5.061	3.64e-06	0.0	0.0	0.03	2e-08
2020-04-18	0.046	3e-08	5.107	3.67e-06	0.0	0.0	0.031	2e-08
2020-04-19	0.039	3e-08	5.147	3.7e-06	0.0	0.0	0.031	2e-08
2020-04-20	0.032	2e-08	5.179	3.73e-06	0.0	0.0	0.031	2e-08
2020-04-21	0.025	2e-08	5.204	3.74e-06	0.0	0.0	0.031	2e-08
2020-04-22	0.018	1e-08	5.222	3.76e-06	0.0	0.0	0.031	2e-08
2020-04-23	0.014	1e-08	5.236	3.77e-06	0.0	0.0	0.031	2e-08
2020-04-24	0.011	1e-08	5.246	3.77e-06	0.0	0.0	0.031	2e-08
2020-04-25	0.007	1e-08	5.254	3.78e-06	0.0	0.0	0.032	2e-08
2020-04-26	0.004	0.0	5.257	3.78e-06	0.0	0.0	0.032	2e-08
2020-04-27	5.257	3.78e-06	10.514	7.57e-06	0.032	2e-08	0.063	5e-08
