Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-28	3.091	2.7e-07	3.091	2.7e-07	0.019	0.0	0.019	0.0
2020-01-29	6.181	5.3e-07	9.272	8e-07	0.037	0.0	0.056	0.0
2020-01-30	12.363	1.07e-06	21.635	1.87e-06	0.074	1e-08	0.13	1e-08
2020-01-31	24.726	2.14e-06	46.361	4.01e-06	0.148	1e-08	0.278	2e-08
2020-02-01	42.961	3.71e-06	89.321	7.72e-06	0.258	2e-08	0.536	5e-08
2020-02-02	85.922	7.43e-06	175.243	1.515e-05	0.516	4e-08	1.051	9e-08
2020-02-03	128.882	1.114e-05	304.125	2.63e-05	0.773	7e-08	1.825	1.6e-07
2020-02-04	257.765	2.229e-05	561.89	4.858e-05	1.547	1.3e-07	3.371	2.9e-07
2020-02-05	429.608	3.715e-05	991.498	8.573e-05	2.578	2.2e-07	5.949	5.1e-07
2020-02-06	644.412	5.572e-05	1635.91	0.00014145	3.866	3.3e-07	9.815	8.5e-07
2020-02-07	859.216	7.429e-05	2495.126	0.00021574	5.155	4.5e-07	14.971	1.29e-06
2020-02-08	1074.02	9.287e-05	3569.146	0.00030861	6.444	5.6e-07	21.415	1.85e-06
2020-02-09	1288.824	0.00011144	4857.97	0.00042005	7.733	6.7e-07	29.148	2.52e-06
2020-02-10	1503.628	0.00013001	6361.598	0.00055006	9.022	7.8e-07	38.17	3.3e-06
2020-02-11	1804.354	0.00015602	8165.952	0.00070608	10.826	9.4e-07	48.996	4.24e-06
2020-02-12	2148.04	0.00018573	10313.992	0.00089181	12.888	1.11e-06	61.884	5.35e-06
2020-02-13	2577.648	0.00022288	12891.64	0.00111469	15.466	1.34e-06	77.35	6.69e-06
2020-02-14	3093.178	0.00026746	15984.818	0.00138215	18.559	1.6e-06	95.909	8.29e-06
2020-02-15	3995.354	0.00034546	19980.172	0.00172761	23.972	2.07e-06	119.881	1.037e-05
2020-02-16	5627.865	0.00048662	25608.037	0.00221423	33.767	2.92e-06	153.648	1.329e-05
