Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-23	0.864	1.9e-07	0.864	1.9e-07	0.0	0.0	0.0	0.0
2020-03-24	0.864	1.9e-07	1.728	3.9e-07	0.0	0.0	0.0	0.0
2020-03-25	0.864	1.9e-07	2.592	5.8e-07	0.0	0.0	0.0	0.0
2020-03-26	1.728	3.9e-07	4.32	9.7e-07	0.0	0.0	0.0	0.0
2020-03-27	4.32	9.7e-07	8.64	1.93e-06	0.0	0.0	0.0	0.0
2020-03-28	6.912	1.54e-06	15.553	3.48e-06	0.0	0.0	0.0	0.0
2020-03-29	9.504	2.12e-06	25.057	5.6e-06	0.0	0.0	0.0	0.0
2020-03-30	12.961	2.9e-06	38.018	8.5e-06	0.0	0.0	0.0	0.0
2020-03-31	20.737	4.63e-06	58.755	1.313e-05	0.0	0.0	0.0	0.0
2020-04-01	31.105	6.95e-06	89.86	2.008e-05	0.0	0.0	0.0	0.0
2020-04-02	43.202	9.65e-06	133.062	2.973e-05	0.005	0.0	0.005	0.0
2020-04-03	52.706	1.178e-05	185.769	4.151e-05	0.005	0.0	0.01	0.0
2020-04-04	59.619	1.332e-05	245.387	5.484e-05	0.005	0.0	0.016	0.0
2020-04-05	63.939	1.429e-05	309.326	6.912e-05	0.01	0.0	0.026	1e-08
2020-04-06	67.395	1.506e-05	376.722	8.418e-05	0.026	1e-08	0.052	1e-08
2020-04-07	68.259	1.525e-05	444.981	9.944e-05	0.041	1e-08	0.093	2e-08
2020-04-08	69.123	1.545e-05	514.104	0.00011488	0.057	1e-08	0.15	3e-08
2020-04-09	69.987	1.564e-05	584.091	0.00013052	0.078	2e-08	0.228	5e-08
2020-04-10	69.123	1.545e-05	653.215	0.00014597	0.124	3e-08	0.353	8e-08
2020-04-11	68.259	1.525e-05	721.474	0.00016122	0.187	4e-08	0.539	1.2e-07
2020-04-12	67.395	1.506e-05	788.869	0.00017628	0.259	6e-08	0.798	1.8e-07
2020-04-13	63.075	1.409e-05	851.944	0.00019038	0.316	7e-08	1.115	2.5e-07
2020-04-14	61.347	1.371e-05	913.291	0.00020409	0.358	8e-08	1.472	3.3e-07
2020-04-15	57.891	1.294e-05	971.181	0.00021702	0.384	9e-08	1.856	4.1e-07
2020-04-16	50.114	1.12e-05	1021.296	0.00022822	0.404	9e-08	2.26	5.1e-07
2020-04-17	43.202	9.65e-06	1064.498	0.00023788	0.41	9e-08	2.67	6e-07
2020-04-18	37.154	8.3e-06	1101.651	0.00024618	0.415	9e-08	3.085	6.9e-07
2020-04-19	31.969	7.14e-06	1133.621	0.00025332	0.42	9e-08	3.505	7.8e-07
2020-04-20	26.785	5.99e-06	1160.406	0.00025931	0.415	9e-08	3.919	8.8e-07
2020-04-21	21.601	4.83e-06	1182.007	0.00026414	0.41	9e-08	4.329	9.7e-07
2020-04-22	17.281	3.86e-06	1199.288	0.000268	0.404	9e-08	4.733	1.06e-06
2020-04-23	14.689	3.28e-06	1213.977	0.00027128	0.378	8e-08	5.112	1.14e-06
2020-04-24	12.961	2.9e-06	1226.937	0.00027418	0.368	8e-08	5.48	1.22e-06
2020-04-25	11.233	2.51e-06	1238.17	0.00027669	0.347	8e-08	5.827	1.3e-06
2020-04-26	9.504	2.12e-06	1247.674	0.00027881	0.301	7e-08	6.128	1.37e-06
2020-04-27	7.776	1.74e-06	1255.451	0.00028055	0.259	6e-08	6.387	1.43e-06
2020-04-28	6.048	1.35e-06	1261.499	0.0002819	0.223	5e-08	6.61	1.48e-06
2020-04-29	4.32	9.7e-07	1265.819	0.00028286	0.192	4e-08	6.802	1.52e-06
2020-04-30	3.456	7.7e-07	1269.275	0.00028364	0.161	4e-08	6.962	1.56e-06
2020-05-01	2.592	5.8e-07	1271.867	0.00028422	0.13	3e-08	7.092	1.58e-06
2020-05-02	1.728	3.9e-07	1273.596	0.0002846	0.104	2e-08	7.196	1.61e-06
2020-05-03	0.864	1.9e-07	1274.46	0.0002848	0.088	2e-08	7.284	1.63e-06
2020-05-04	0.0	0.0	1274.46	0.0002848	0.078	2e-08	7.362	1.65e-06
2020-05-05	0.0	0.0	1274.46	0.0002848	0.067	2e-08	7.429	1.66e-06
2020-05-06	0.0	0.0	1274.46	0.0002848	0.057	1e-08	7.486	1.67e-06
2020-05-07	0.0	0.0	1274.46	0.0002848	0.047	1e-08	7.533	1.68e-06
2020-05-08	0.0	0.0	1274.46	0.0002848	0.036	1e-08	7.569	1.69e-06
2020-05-09	0.0	0.0	1274.46	0.0002848	0.026	1e-08	7.595	1.7e-06
2020-05-10	0.0	0.0	1274.46	0.0002848	0.021	0.0	7.616	1.7e-06
2020-05-11	0.0	0.0	1274.46	0.0002848	0.016	0.0	7.631	1.71e-06
2020-05-12	0.0	0.0	1274.46	0.0002848	0.01	0.0	7.642	1.71e-06
2020-05-13	0.0	0.0	1274.46	0.0002848	0.005	0.0	7.647	1.71e-06
