Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Union	474.0	10.0	0.0	464.0	0.01974918	0.00041665	3333.33333333	1538.46153846	1000.0	0.138883333333	0.0641	0.041665
Paulding	2262.0	34.0	0.0	2228.0	0.01378898	0.00020726	11333.3333333	5230.76923077	3400.0	0.0690866666667	0.0318861538462	0.020726
Montgomery	213.0	3.0	0.0	210.0	0.0231698	0.00032634	1000.0	461.538461538	300.0	0.10878	0.0502061538462	0.032634
Walker	1025.0	21.0	0.0	1004.0	0.01476732	0.00030255	7000.0	3230.76923077	2100.0	0.10085	0.0465461538462	0.030255
Wayne	954.0	25.0	0.0	929.0	0.03200483	0.0008387	8333.33333333	3846.15384615	2500.0	0.279566666667	0.129030769231	0.08387
Screven	281.0	9.0	0.0	272.0	0.02016071	0.00064572	3000.0	1384.61538462	900.0	0.21524	0.0993415384615	0.064572
Pickens	517.0	6.0	0.0	511.0	0.01616635	0.00018762	2000.0	923.076923077	600.0	0.06254	0.0288646153846	0.018762
Wilkinson	290.0	17.0	0.0	273.0	0.03209385	0.00188136	5666.66666667	2615.38461538	1700.0	0.62712	0.28944	0.188136
Ben Hill	620.0	13.0	0.0	607.0	0.03693334	0.00077441	4333.33333333	2000.0	1300.0	0.258136666667	0.11914	0.077441
Worth	497.0	28.0	0.0	469.0	0.02448396	0.00137938	9333.33333333	4307.69230769	2800.0	0.459793333333	0.212212307692	0.137938
Appling	885.0	23.0	0.0	862.0	0.04781974	0.00124277	7666.66666667	3538.46153846	2300.0	0.414256666667	0.191195384615	0.124277
McDuffie	512.0	12.0	0.0	500.0	0.02377967	0.00055734	4000.0	1846.15384615	1200.0	0.18578	0.0857446153846	0.055734
Dodge	323.0	6.0	0.0	317.0	0.0156001	0.00028979	2000.0	923.076923077	600.0	0.0965966666667	0.0445830769231	0.028979
Meriwether	481.0	9.0	0.0	472.0	0.02283083	0.00042719	3000.0	1384.61538462	900.0	0.142396666667	0.0657215384615	0.042719
Columbia	3109.0	44.0	0.0	3065.0	0.02015024	0.00028518	14666.6666667	6769.23076923	4400.0	0.09506	0.0438738461538	0.028518
Bibb	5375.0	119.0	0.0	5256.0	0.03510892	0.0007773	39666.6666667	18307.6923077	11900.0	0.2591	0.119584615385	0.07773
Brooks	476.0	21.0	0.0	455.0	0.03068394	0.0013537	7000.0	3230.76923077	2100.0	0.451233333333	0.208261538462	0.13537
Elbert	464.0	1.0	0.0	463.0	0.02426778	5.23e-05	333.333333333	153.846153846	100.0	0.0174333333333	0.00804615384615	0.00523
Harris	723.0	21.0	0.0	702.0	0.02097172	0.00060914	7000.0	3230.76923077	2100.0	0.203046666667	0.0937138461538	0.060914
Coweta	2244.0	26.0	0.0	2218.0	0.01538419	0.00017825	8666.66666667	4000.0	2600.0	0.0594166666667	0.0274230769231	0.017825
Dougherty	2977.0	179.0	0.0	2798.0	0.03262716	0.00196179	59666.6666667	27538.4615385	17900.0	0.65393	0.301813846154	0.196179
Crisp	466.0	15.0	0.0	451.0	0.02061856	0.00066369	5000.0	2307.69230769	1500.0	0.22123	0.102106153846	0.066369
Hancock	356.0	39.0	0.0	317.0	0.04264494	0.00467178	13000.0	6000.0	3900.0	1.55726	0.718735384615	0.467178
Toombs	1056.0	17.0	0.0	1039.0	0.03927549	0.00063228	5666.66666667	2615.38461538	1700.0	0.21076	0.0972738461538	0.063228
Gordon	1522.0	29.0	0.0	1493.0	0.02638468	0.00050273	9666.66666667	4461.53846154	2900.0	0.167576666667	0.0773430769231	0.050273
Henry	4399.0	78.0	0.0	4321.0	0.01910781	0.00033881	26000.0	12000.0	7800.0	0.112936666667	0.0521246153846	0.033881
Webster	38.0	2.0	0.0	36.0	0.01455381	0.00076599	666.666666667	307.692307692	200.0	0.25533	0.117844615385	0.076599
Wilkes	222.0	3.0	0.0	219.0	0.02247874	0.00030377	1000.0	461.538461538	300.0	0.101256666667	0.0467338461538	0.030377
Thomas	1396.0	49.0	0.0	1347.0	0.03140749	0.00110241	16333.3333333	7538.46153846	4900.0	0.36747	0.169601538462	0.110241
Ware	1333.0	44.0	0.0	1289.0	0.03735987	0.00123318	14666.6666667	6769.23076923	4400.0	0.41106	0.18972	0.123318
Stephens	820.0	26.0	0.0	794.0	0.03149606	0.00099866	8666.66666667	4000.0	2600.0	0.332886666667	0.15364	0.099866
Newton	2295.0	60.0	0.0	2235.0	0.02095106	0.00054774	20000.0	9230.76923077	6000.0	0.18258	0.0842676923077	0.054774
Bacon	516.0	8.0	0.0	508.0	0.04613321	0.00071524	2666.66666667	1230.76923077	800.0	0.238413333333	0.110036923077	0.071524
Hall	7605.0	125.0	0.0	7480.0	0.03762095	0.00061836	41666.6666667	19230.7692308	12500.0	0.20612	0.0951323076923	0.061836
Heard	169.0	5.0	0.0	164.0	0.01422679	0.00042091	1666.66666667	769.230769231	500.0	0.140303333333	0.0647553846154	0.042091
Camden	1013.0	7.0	0.0	1006.0	0.01887214	0.00013041	2333.33333333	1076.92307692	700.0	0.04347	0.0200630769231	0.013041
Jasper	195.0	3.0	0.0	192.0	0.01388889	0.00021368	1000.0	461.538461538	300.0	0.0712266666667	0.0328738461538	0.021368
Effingham	1054.0	16.0	0.0	1038.0	0.01694806	0.00025728	5333.33333333	2461.53846154	1600.0	0.08576	0.0395815384615	0.025728
Lowndes	3468.0	65.0	0.0	3403.0	0.02981405	0.0005588	21666.6666667	10000.0	6500.0	0.186266666667	0.0859692307692	0.05588
Polk	1212.0	15.0	0.0	1197.0	0.02853779	0.00035319	5000.0	2307.69230769	1500.0	0.11773	0.0543369230769	0.035319
Warren	117.0	5.0	0.0	112.0	0.02228147	0.0009522	1666.66666667	769.230769231	500.0	0.3174	0.146492307692	0.09522
Jackson	1480.0	25.0	0.0	1455.0	0.02101616	0.000355	8333.33333333	3846.15384615	2500.0	0.118333333333	0.0546153846154	0.0355
McIntosh	245.0	5.0	0.0	240.0	0.01708508	0.00034868	1666.66666667	769.230769231	500.0	0.116226666667	0.0536430769231	0.034868
Washington	609.0	4.0	0.0	605.0	0.02987344	0.00019621	1333.33333333	615.384615385	400.0	0.0654033333333	0.0301861538462	0.019621
Liberty	929.0	17.0	0.0	912.0	0.01510643	0.00027644	5666.66666667	2615.38461538	1700.0	0.0921466666667	0.0425292307692	0.027644
Jefferson	654.0	16.0	0.0	638.0	0.04238496	0.00103694	5333.33333333	2461.53846154	1600.0	0.345646666667	0.159529230769	0.103694
Murray	708.0	3.0	0.0	705.0	0.01773503	7.515e-05	1000.0	461.538461538	300.0	0.02505	0.0115615384615	0.007515
Seminole	282.0	8.0	0.0	274.0	0.03391461	0.00096212	2666.66666667	1230.76923077	800.0	0.320706666667	0.148018461538	0.096212
Jenkins	309.0	25.0	0.0	284.0	0.03558678	0.00287919	8333.33333333	3846.15384615	2500.0	0.95973	0.442952307692	0.287919
White	511.0	13.0	0.0	498.0	0.01705038	0.00043377	4333.33333333	2000.0	1300.0	0.14459	0.0667338461538	0.043377
Burke	650.0	8.0	0.0	642.0	0.02898809	0.00035678	2666.66666667	1230.76923077	800.0	0.118926666667	0.0548892307692	0.035678
Putnam	610.0	20.0	0.0	590.0	0.0279701	0.00091705	6666.66666667	3076.92307692	2000.0	0.305683333333	0.141084615385	0.091705
Coffee	1775.0	37.0	0.0	1738.0	0.04118998	0.00085861	12333.3333333	5692.30769231	3700.0	0.286203333333	0.132093846154	0.085861
Glynn	3032.0	70.0	0.0	2962.0	0.03557892	0.00082141	23333.3333333	10769.2307692	7000.0	0.273803333333	0.126370769231	0.082141
Berrien	379.0	6.0	0.0	373.0	0.01968627	0.00031166	2000.0	923.076923077	600.0	0.103886666667	0.0479476923077	0.031166
Catoosa	860.0	17.0	0.0	843.0	0.01275586	0.00025215	5666.66666667	2615.38461538	1700.0	0.08405	0.0387923076923	0.025215
Butts	564.0	40.0	0.0	524.0	0.02331253	0.00165337	13333.3333333	6153.84615385	4000.0	0.551123333333	0.254364615385	0.165337
Oconee	551.0	20.0	0.0	531.0	0.01403035	0.00050927	6666.66666667	3076.92307692	2000.0	0.169756666667	0.0783492307692	0.050927
Jeff Davis	639.0	11.0	0.0	628.0	0.0425178	0.00073192	3666.66666667	1692.30769231	1100.0	0.243973333333	0.112603076923	0.073192
Cook	508.0	11.0	0.0	497.0	0.02960028	0.00064095	3666.66666667	1692.30769231	1100.0	0.21365	0.0986076923077	0.064095
Marion	169.0	6.0	0.0	163.0	0.0202371	0.00071848	2000.0	923.076923077	600.0	0.239493333333	0.110535384615	0.071848
Chatham	7012.0	121.0	0.0	6891.0	0.02424662	0.0004184	40333.3333333	18615.3846154	12100.0	0.139466666667	0.0643692307692	0.04184
Colquitt	1751.0	26.0	0.0	1725.0	0.03840586	0.00057028	8666.66666667	4000.0	2600.0	0.190093333333	0.0877353846154	0.057028
Barrow	1725.0	37.0	0.0	1688.0	0.02134663	0.00045787	12333.3333333	5692.30769231	3700.0	0.152623333333	0.0704415384615	0.045787
Upson	659.0	55.0	0.0	604.0	0.02513828	0.00209804	18333.3333333	8461.53846154	5500.0	0.699346666667	0.322775384615	0.209804
Schley	94.0	2.0	0.0	92.0	0.01795264	0.00038197	666.666666667	307.692307692	200.0	0.127323333333	0.0587646153846	0.038197
Johnson	312.0	13.0	0.0	299.0	0.03213844	0.0013391	4333.33333333	2000.0	1300.0	0.446366666667	0.206015384615	0.13391
