Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Turner	2.076	2.076	0.00026239	0.00026239
Floyd	3.373	3.373	3.445e-05	3.445e-05
Gilmer	0.612	0.612	1.987e-05	1.987e-05
Jones	0.567	0.567	1.981e-05	1.981e-05
Pike	0.946	0.946	5.074e-05	5.074e-05
Wayne	0.0	0.0	0.0	0.0
Fulton	63.474	63.474	6.044e-05	6.044e-05
Glynn	0.383	0.383	4.5e-06	4.5e-06
Cherokee	7.865	7.865	3.095e-05	3.095e-05
Gwinnett	37.248	37.248	4.015e-05	4.015e-05
Harris	1.438	1.438	4.17e-05	4.17e-05
Montgomery	0.0	0.0	0.0	0.0
Early	5.804	5.804	0.00056643	0.00056643
Webster	-0.051	-0.051	-1.955e-05	-1.955e-05
Berrien	0.357	0.357	1.856e-05	1.856e-05
Catoosa	0.599	0.599	8.88e-06	8.88e-06
Jeff Davis	0.0	0.0	0.0	0.0
Chattooga	0.24	0.24	9.66e-06	9.66e-06
Pierce	3.773	3.773	0.00019458	0.00019458
Lincoln	0.2	0.2	2.522e-05	2.522e-05
Colquitt	3.271	3.271	7.174e-05	7.174e-05
Habersham	1.418	1.418	3.125e-05	3.125e-05
Meriwether	1.282	1.282	6.086e-05	6.086e-05
Camden	1.496	1.496	2.787e-05	2.787e-05
Quitman	2.486	2.486	0.00109062	0.00109062
Mitchell	11.21	11.21	0.00050515	0.00050515
Wilkes	0.227	0.227	2.296e-05	2.296e-05
Lee	12.696	12.696	0.00042654	0.00042654
Washington	2.136	2.136	0.00010477	0.00010477
Richmond	7.066	7.066	3.506e-05	3.506e-05
Laurens	2.016	2.016	4.26e-05	4.26e-05
Wilcox	1.327	1.327	0.00015059	0.00015059
Brantley	0.0	0.0	0.0	0.0
Sumter	19.762	19.762	0.00066465	0.00066465
Baldwin	3.493	3.493	7.793e-05	7.793e-05
Macon	1.943	1.943	0.00014782	0.00014782
Effingham	1.337	1.337	2.151e-05	2.151e-05
Clayton	14.108	14.108	4.871e-05	4.871e-05
Fayette	3.691	3.691	3.253e-05	3.253e-05
Jefferson	0.306	0.306	1.985e-05	1.985e-05
Newton	0.497	0.497	4.53e-06	4.53e-06
Pulaski	0.035	0.035	3.12e-06	3.12e-06
Twiggs	0.0	0.0	0.0	0.0
