Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-01	1.288	2.7e-07	1.288	2.7e-07	0.0	0.0	0.0	0.0
2020-02-02	2.576	5.3e-07	3.863	8e-07	0.0	0.0	0.0	0.0
2020-02-03	5.151	1.07e-06	9.015	1.87e-06	0.0	0.0	0.0	0.0
2020-02-04	10.303	2.14e-06	19.317	4.01e-06	0.0	0.0	0.0	0.0
2020-02-05	17.901	3.71e-06	37.218	7.72e-06	0.0	0.0	0.0	0.0
2020-02-06	35.802	7.43e-06	73.02	1.515e-05	0.0	0.0	0.0	0.0
2020-02-07	53.703	1.114e-05	126.723	2.63e-05	0.0	0.0	0.0	0.0
2020-02-08	107.405	2.229e-05	234.128	4.858e-05	0.0	0.0	0.0	0.0
2020-02-09	179.009	3.715e-05	413.136	8.573e-05	0.0	0.0	0.0	0.0
2020-02-10	268.513	5.572e-05	681.649	0.00014145	0.0	0.0	0.0	0.0
2020-02-11	358.017	7.429e-05	1039.667	0.00021574	0.008	0.0	0.008	0.0
2020-02-12	447.522	9.287e-05	1487.188	0.00030861	0.015	0.0	0.023	0.0
2020-02-13	537.026	0.00011144	2024.214	0.00042005	0.031	1e-08	0.054	1e-08
2020-02-14	626.53	0.00013001	2650.744	0.00055006	0.062	1e-08	0.116	2e-08
2020-02-15	751.836	0.00015602	3402.58	0.00070608	0.107	2e-08	0.223	5e-08
2020-02-16	895.043	0.00018573	4297.623	0.00089181	0.215	4e-08	0.438	9e-08
2020-02-17	1074.052	0.00022288	5371.675	0.00111469	0.322	7e-08	0.76	1.6e-07
2020-02-18	1288.862	0.00026746	6660.537	0.00138215	0.644	1.3e-07	1.405	2.9e-07
2020-02-19	1664.78	0.00034546	8325.317	0.00172761	1.074	2.2e-07	2.479	5.1e-07
2020-02-20	2345.013	0.00048662	10670.33	0.00221423	1.611	3.3e-07	4.09	8.5e-07
2020-02-21	3383.263	0.00070207	14053.593	0.0029163	2.148	4.5e-07	6.238	1.29e-06
2020-02-22	4173.287	0.00086601	18226.88	0.00378231	2.685	5.6e-07	8.923	1.85e-06
2020-02-23	5224.665	0.00108419	23451.545	0.0048665	3.222	6.7e-07	12.145	2.52e-06
2020-02-24	6361.966	0.00132019	29813.511	0.00618669	3.759	7.8e-07	15.904	3.3e-06
2020-02-25	7730.785	0.00160424	37544.296	0.00779093	4.511	9.4e-07	20.415	4.24e-06
2020-02-26	9304.868	0.00193088	46849.164	0.00972181	5.37	1.11e-06	25.786	5.35e-06
2020-02-27	11388.528	0.00236327	58237.692	0.01208507	6.444	1.34e-06	32.23	6.69e-06
2020-02-28	14065.303	0.00291873	72302.995	0.01500381	7.733	1.6e-06	39.963	8.29e-06
2020-02-29	17301.779	0.00359034	89604.774	0.01859415	9.989	2.07e-06	49.952	1.037e-05
2020-03-01	20833.022	0.00432312	110437.796	0.02291727	14.07	2.92e-06	64.022	1.329e-05
2020-03-02	24977.668	0.00518319	135415.465	0.02810046	20.3	4.21e-06	84.322	1.75e-05
2020-03-03	29337.125	0.00608783	164752.589	0.03418829	25.04	5.2e-06	109.361	2.269e-05
