Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Vermilion	0.808	1.637	1.351e-05	2.736e-05
Saint Mary	2.465	5.252	4.952e-05	0.00010552
Richland	1.282	2.6	6.35e-05	0.00012875
Saint Tammany	42.263	85.623	0.00016374	0.00033173
East Carroll	0.0	0.0	0.0	0.0
Cameron	0.0	0.0	0.0	0.0
Pointe Coupee	2.371	4.802	0.00010808	0.00021885
West Carroll	0.0	0.0	0.0	0.0
Webster	2.739	5.554	7.061e-05	0.00014315
Jefferson Davis	2.43	4.925	7.695e-05	0.00015594
Lincoln	1.282	2.6	2.717e-05	5.508e-05
La Salle	1.095	2.22	7.342e-05	0.00014881
Terrebonne	16.437	33.324	0.00014805	0.00030016
West Baton Rouge	3.789	7.681	0.00014336	0.00029065
Caldwell	0.0	0.0	0.0	0.0
Washington	7.635	15.48	0.00016391	0.00033232
Saint John the Baptist	22.966	46.529	0.00053183	0.00107747
East Feliciana	4.419	8.948	0.00022892	0.00046353
Desoto	5.595	11.344	0.00020394	0.00041348
Lafourche	29.726	60.267	0.00030297	0.00061425
Jefferson	194.365	403.061	0.00044779	0.0009286
Red River	4.371	8.863	0.00051568	0.00104551
Ouachita	23.489	47.623	0.00015206	0.00030829
Saint Bernard	8.534	18.185	0.00018265	0.00038922
Morehouse	2.486	5.037	9.786e-05	0.00019832
Iberia	5.187	10.517	7.312e-05	0.00014825
Plaquemines	5.264	10.972	0.00022484	0.00046867
Bossier	8.568	17.371	6.737e-05	0.00013658
Livingston	7.81	15.835	5.596e-05	0.00011346
Saint Charles	10.526	22.346	0.00019906	0.00042258
Caddo	57.878	117.343	0.00023826	0.00048305
Madison	0.162	0.327	1.449e-05	2.933e-05
Natchitoches	2.565	5.199	6.634e-05	0.0001345
Catahoula	1.399	2.836	0.00014559	0.00029518
Bienville	1.457	2.954	0.00010949	0.00022199
Avoyelles	2.215	4.49	5.474e-05	0.00011098
Iberville	12.998	26.352	0.00039723	0.00080535
Saint James	5.926	12.279	0.00028167	0.00058367
Unassigned	2.448	4.963	N/A	N/A
Evangeline	1.515	3.072	4.531e-05	9.187e-05
Claiborne	2.798	5.672	0.00017547	0.00035576
Allen	4.896	9.926	0.00019121	0.00038767
Franklin	0.064	0.147	3.15e-06	7.3e-06
Saint Helena	0.0	0.0	0.0	0.0
Lafayette	3.666	7.812	1.51e-05	3.218e-05
Rapides	8.568	17.371	6.562e-05	0.00013305
Union	3.204	6.492	0.00014346	0.00029073
Orleans	112.992	245.788	0.00028898	0.0006286
Saint Landry	2.39	4.845	2.887e-05	5.854e-05
Concordia	0.0	0.0	0.0	0.0
Ascension	18.302	37.105	0.0001468	0.00029762
West Feliciana	2.466	5.036	0.0001595	0.00032577
Sabine	0.0	0.0	0.0	0.0
Assumption	7.519	15.244	0.00033717	0.00068359
Vernon	0.0	0.0	0.0	0.0
Winn	0.497	1.007	3.517e-05	7.127e-05
Calcasieu	12.36	25.067	6.085e-05	0.00012341
Beauregard	1.632	3.309	4.381e-05	8.882e-05
Tangipahoa	27.861	56.485	0.00020826	0.00042223
Saint Martin	7.938	16.098	0.00014803	0.00030021
Grant	0.466	0.945	2.074e-05	4.205e-05
East Baton Rouge	73.964	149.958	0.00016774	0.00034007
Acadia	0.465	1.22	7.48e-06	1.962e-05
Jackson	0.442	0.895	2.779e-05	5.631e-05
