Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Vermilion	0.994	0.994	1.662e-05	1.662e-05
Saint Mary	5.334	5.334	0.00010716	0.00010716
Richland	1.377	1.377	6.821e-05	6.821e-05
Saint Tammany	31.961	31.961	0.00012383	0.00012383
East Carroll	0.788	0.788	0.00011197	0.00011197
Cameron	0.0	0.0	0.0	0.0
Pointe Coupee	2.817	2.817	0.00012839	0.00012839
West Carroll	0.0	0.0	0.0	0.0
Webster	0.218	0.218	5.62e-06	5.62e-06
Jefferson Davis	2.438	2.438	7.719e-05	7.719e-05
Lincoln	1.637	1.637	3.468e-05	3.468e-05
La Salle	0.683	0.683	4.578e-05	4.578e-05
Terrebonne	12.8	12.8	0.00011529	0.00011529
West Baton Rouge	3.673	3.673	0.00013898	0.00013898
Caldwell	0.0	0.0	0.0	0.0
Washington	8.783	8.783	0.00018855	0.00018855
Saint John the Baptist	25.576	25.576	0.00059226	0.00059226
East Feliciana	5.192	5.192	0.00026894	0.00026894
Desoto	3.283	3.283	0.00011967	0.00011967
Lafourche	30.86	30.86	0.00031453	0.00031453
Jefferson	191.57	191.57	0.00044135	0.00044135
Red River	9.892	9.892	0.00116697	0.00116697
Ouachita	23.295	23.295	0.0001508	0.0001508
Saint Bernard	13.59	13.59	0.00029088	0.00029088
Morehouse	2.495	2.495	9.822e-05	9.822e-05
Iberia	5.889	5.889	8.301e-05	8.301e-05
Plaquemines	4.203	4.203	0.00017952	0.00017952
Bossier	4.656	4.656	3.661e-05	3.661e-05
Livingston	6.627	6.627	4.748e-05	4.748e-05
Saint Charles	17.252	17.252	0.00032625	0.00032625
Caddo	53.796	53.796	0.00022145	0.00022145
Madison	0.11	0.11	9.9e-06	9.9e-06
Natchitoches	2.595	2.595	6.713e-05	6.713e-05
Catahoula	1.477	1.477	0.00015374	0.00015374
Bienville	1.856	1.856	0.0001395	0.0001395
Avoyelles	2.475	2.475	6.117e-05	6.117e-05
Iberville	11.353	11.353	0.00034696	0.00034696
Saint James	1.182	1.182	5.618e-05	5.618e-05
Unassigned	2.735	2.735	N/A	N/A
Evangeline	1.717	1.717	5.133e-05	5.133e-05
Claiborne	2.695	2.695	0.00016902	0.00016902
Tensas	0.0	0.0	0.0	0.0
Allen	4.332	4.332	0.00016917	0.00016917
Franklin	2.732	2.732	0.00013552	0.00013552
Saint Helena	0.023	0.023	2.24e-06	2.24e-06
Lafayette	7.466	7.466	3.075e-05	3.075e-05
Rapides	9.023	9.023	6.911e-05	6.911e-05
Union	3.005	3.005	0.00013457	0.00013457
Orleans	36.753	36.753	9.4e-05	9.4e-05
Saint Landry	4.93	4.93	5.957e-05	5.957e-05
Concordia	1.276	1.276	6.519e-05	6.519e-05
Ascension	16.808	16.808	0.00013481	0.00013481
West Feliciana	2.679	2.679	0.00017328	0.00017328
Sabine	0.255	0.255	1.062e-05	1.062e-05
Assumption	7.166	7.166	0.00032135	0.00032135
Vernon	0.466	0.466	9.54e-06	9.54e-06
Winn	0.794	0.794	5.616e-05	5.616e-05
Calcasieu	13.534	13.534	6.663e-05	6.663e-05
Beauregard	0.329	0.329	8.83e-06	8.83e-06
Tangipahoa	25.231	25.231	0.00018861	0.00018861
Saint Martin	9.559	9.559	0.00017827	0.00017827
Grant	0.0	0.0	0.0	0.0
East Baton Rouge	70.863	70.863	0.0001607	0.0001607
Acadia	2.908	2.908	4.677e-05	4.677e-05
Jackson	0.794	0.794	4.992e-05	4.992e-05
