Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Vermilion	0.829	0.829	1.385e-05	1.385e-05
Saint Mary	2.787	2.787	5.6e-05	5.6e-05
Richland	1.317	1.317	6.525e-05	6.525e-05
Saint Tammany	43.36	43.36	0.00016799	0.00016799
East Carroll	0.0	0.0	0.0	0.0
Cameron	0.0	0.0	0.0	0.0
Pointe Coupee	2.43	2.43	0.00011077	0.00011077
West Carroll	0.0	0.0	0.0	0.0
Webster	2.815	2.815	7.254e-05	7.254e-05
Jefferson Davis	2.495	2.495	7.899e-05	7.899e-05
Lincoln	1.317	1.317	2.791e-05	2.791e-05
La Salle	1.125	1.125	7.539e-05	7.539e-05
Terrebonne	16.887	16.887	0.00015211	0.00015211
West Baton Rouge	3.892	3.892	0.00014729	0.00014729
Caldwell	0.0	0.0	0.0	0.0
Washington	7.845	7.845	0.00016841	0.00016841
Saint John the Baptist	23.563	23.563	0.00054564	0.00054564
East Feliciana	4.529	4.529	0.00023461	0.00023461
Desoto	5.749	5.749	0.00020954	0.00020954
Lafourche	30.541	30.541	0.00031128	0.00031128
Jefferson	208.696	208.696	0.00048081	0.00048081
Red River	4.491	4.491	0.00052983	0.00052983
Ouachita	24.133	24.133	0.00015623	0.00015623
Saint Bernard	9.651	9.651	0.00020657	0.00020657
Morehouse	2.551	2.551	0.00010046	0.00010046
Iberia	5.33	5.33	7.513e-05	7.513e-05
Plaquemines	5.708	5.708	0.00024383	0.00024383
Bossier	8.803	8.803	6.921e-05	6.921e-05
Livingston	8.025	8.025	5.75e-05	5.75e-05
Saint Charles	11.82	11.82	0.00022352	0.00022352
Caddo	59.465	59.465	0.00024479	0.00024479
Madison	0.166	0.166	1.485e-05	1.485e-05
Natchitoches	2.635	2.635	6.816e-05	6.816e-05
Catahoula	1.437	1.437	0.00014959	0.00014959
Bienville	1.497	1.497	0.0001125	0.0001125
Avoyelles	2.276	2.276	5.624e-05	5.624e-05
Iberville	13.354	13.354	0.00040812	0.00040812
Saint James	6.353	6.353	0.00030199	0.00030199
Unassigned	2.515	2.515	N/A	N/A
Evangeline	1.557	1.557	4.656e-05	4.656e-05
Claiborne	2.874	2.874	0.00018028	0.00018028
Allen	5.03	5.03	0.00019646	0.00019646
Franklin	0.084	0.084	4.15e-06	4.15e-06
Saint Helena	0.0	0.0	0.0	0.0
Lafayette	4.146	4.146	1.708e-05	1.708e-05
Rapides	8.803	8.803	6.742e-05	6.742e-05
Union	3.288	3.288	0.00014726	0.00014726
Orleans	132.796	132.796	0.00033963	0.00033963
Saint Landry	2.455	2.455	2.967e-05	2.967e-05
Concordia	0.0	0.0	0.0	0.0
Ascension	18.804	18.804	0.00015083	0.00015083
West Feliciana	2.57	2.57	0.00016626	0.00016626
Sabine	0.0	0.0	0.0	0.0
Assumption	7.725	7.725	0.00034642	0.00034642
Vernon	0.0	0.0	0.0	0.0
Winn	0.51	0.51	3.61e-05	3.61e-05
Calcasieu	12.707	12.707	6.256e-05	6.256e-05
Beauregard	1.677	1.677	4.501e-05	4.501e-05
Tangipahoa	28.625	28.625	0.00021397	0.00021397
Saint Martin	8.16	8.16	0.00015218	0.00015218
Grant	0.479	0.479	2.131e-05	2.131e-05
East Baton Rouge	75.993	75.993	0.00017234	0.00017234
Acadia	0.755	0.755	1.214e-05	1.214e-05
Jackson	0.454	0.454	2.852e-05	2.852e-05
