Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	1.549	2.7e-07	1.549	2.7e-07	0.009	0.0	0.009	0.0
2020-01-27	3.099	5.3e-07	4.648	8e-07	0.019	0.0	0.028	0.0
2020-01-28	6.197	1.07e-06	10.845	1.87e-06	0.037	1e-08	0.065	1e-08
2020-01-29	12.395	2.14e-06	23.24	4.01e-06	0.074	1e-08	0.139	2e-08
2020-01-30	21.536	3.71e-06	44.775	7.72e-06	0.129	2e-08	0.269	5e-08
2020-01-31	43.071	7.43e-06	87.846	1.515e-05	0.258	4e-08	0.527	9e-08
2020-02-01	64.607	1.114e-05	152.453	2.63e-05	0.388	7e-08	0.915	1.6e-07
2020-02-02	129.213	2.229e-05	281.666	4.858e-05	0.775	1.3e-07	1.69	2.9e-07
2020-02-03	215.355	3.715e-05	497.022	8.573e-05	1.292	2.2e-07	2.982	5.1e-07
2020-02-04	323.033	5.572e-05	820.055	0.00014145	1.938	3.3e-07	4.92	8.5e-07
2020-02-05	430.711	7.429e-05	1250.766	0.00021574	2.584	4.5e-07	7.505	1.29e-06
2020-02-06	538.389	9.287e-05	1789.154	0.00030861	3.23	5.6e-07	10.735	1.85e-06
2020-02-07	646.066	0.00011144	2435.22	0.00042005	3.876	6.7e-07	14.611	2.52e-06
2020-02-08	753.744	0.00013001	3188.964	0.00055006	4.522	7.8e-07	19.134	3.3e-06
2020-02-09	904.493	0.00015602	4093.457	0.00070608	5.427	9.4e-07	24.561	4.24e-06
2020-02-10	1076.777	0.00018573	5170.234	0.00089181	6.461	1.11e-06	31.021	5.35e-06
2020-02-11	1292.132	0.00022288	6462.367	0.00111469	7.753	1.34e-06	38.774	6.69e-06
2020-02-12	1550.559	0.00026746	8012.925	0.00138215	9.303	1.6e-06	48.078	8.29e-06
2020-02-13	2002.805	0.00034546	10015.731	0.00172761	12.017	2.07e-06	60.094	1.037e-05
2020-02-14	2821.156	0.00048662	12836.887	0.00221423	16.927	2.92e-06	77.021	1.329e-05
2020-02-15	4070.217	0.00070207	16907.104	0.0029163	24.421	4.21e-06	101.443	1.75e-05
2020-02-16	5020.652	0.00086601	21927.756	0.00378231	30.124	5.2e-06	131.567	2.269e-05
2020-02-17	6285.507	0.00108419	28213.263	0.0048665	37.713	6.51e-06	169.28	2.92e-05
2020-02-18	7653.731	0.00132019	35866.994	0.00618669	45.922	7.92e-06	215.202	3.712e-05
2020-02-19	9300.482	0.00160424	45167.476	0.00779093	55.803	9.63e-06	271.005	4.675e-05
2020-02-20	11194.174	0.00193088	56361.65	0.00972181	67.165	1.159e-05	338.17	5.833e-05
2020-02-21	13700.911	0.00236327	70062.562	0.01208507	82.205	1.418e-05	420.375	7.251e-05
2020-02-22	16921.192	0.00291873	86983.754	0.01500381	101.527	1.751e-05	521.903	9.002e-05
2020-02-23	20814.818	0.00359034	107798.572	0.01859415	124.889	2.154e-05	646.791	0.00011156
2020-02-24	25063.062	0.00432312	132861.634	0.02291727	150.378	2.594e-05	797.17	0.0001375
2020-02-25	30049.258	0.00518319	162910.892	0.02810046	180.296	3.11e-05	977.465	0.0001686
2020-02-26	35293.88	0.00608783	198204.773	0.03418829	211.763	3.653e-05	1189.229	0.00020513
2020-02-27	41035.255	0.00707816	239240.028	0.04126645	246.212	4.247e-05	1435.44	0.0002476
2020-02-28	47444.232	0.00818364	286684.26	0.0494501	284.665	4.91e-05	1720.106	0.0002967
2020-02-29	54736.166	0.00944143	341420.427	0.05889152	328.417	5.665e-05	2048.523	0.00035335
2020-03-01	61792.645	0.0106586	403213.072	0.06955012	370.756	6.395e-05	2419.278	0.0004173
2020-03-02	67687.641	0.01167542	470900.713	0.08122555	406.126	7.005e-05	2825.404	0.00048735
2020-03-03	73067.219	0.01260335	543967.931	0.09382889	438.403	7.562e-05	3263.808	0.00056297
2020-03-04	79329.754	0.01368357	623297.685	0.10751246	475.979	8.21e-05	3739.786	0.00064507
2020-03-05	87451.524	0.01508449	710749.21	0.12259695	524.709	9.051e-05	4264.495	0.00073558
2020-03-06	97179.846	0.01676253	807929.056	0.13935948	583.079	0.00010058	4847.574	0.00083616
2020-03-07	107205.358	0.01849183	915134.414	0.1578513	643.232	0.00011095	5490.806	0.00094711
2020-03-08	111984.813	0.01931623	1027119.227	0.17716754	671.909	0.0001159	6162.715	0.00106301
2020-03-09	116291.921	0.02005916	1143411.147	0.1972267	697.752	0.00012035	6860.467	0.00118336
2020-03-10	118445.475	0.02043063	1261856.622	0.21765733	710.673	0.00012258	7571.14	0.00130594
2020-03-11	120599.029	0.0208021	1382455.651	0.23845943	723.594	0.00012481	8294.734	0.00143076
2020-03-12	120599.029	0.0208021	1503054.68	0.25926152	723.594	0.00012481	9018.328	0.00155557
2020-03-13	119522.252	0.02061636	1622576.932	0.27987789	717.134	0.0001237	9735.462	0.00167927
2020-03-14	118445.475	0.02043063	1741022.407	0.30030852	710.673	0.00012258	10446.134	0.00180185
2020-03-15	117368.698	0.0202449	1858391.105	0.32055341	704.212	0.00012147	11150.347	0.00192332
2020-03-16	115215.144	0.01987343	1973606.248	0.34042684	691.291	0.00011924	11841.637	0.00204256
2020-03-17	113061.59	0.01950197	2086667.838	0.35992881	678.37	0.00011701	12520.007	0.00215957
2020-03-18	110908.036	0.0191305	2197575.873	0.37905931	665.448	0.00011478	13185.455	0.00227436
2020-03-19	107677.704	0.0185733	2305253.578	0.39763261	646.066	0.00011144	13831.521	0.0023858
2020-03-20	104447.373	0.0180161	2409700.951	0.41564871	626.684	0.0001081	14458.206	0.00249389
2020-03-21	101217.042	0.0174589	2510917.993	0.43310761	607.302	0.00010475	15065.508	0.00259865
2020-03-22	99063.488	0.01708744	2609981.481	0.45019505	594.381	0.00010252	15659.889	0.00270117
2020-03-23	96909.934	0.01671597	2706891.415	0.46691102	581.46	0.0001003	16241.348	0.00280147
2020-03-24	94756.38	0.0163445	2801647.795	0.48325552	568.538	9.807e-05	16809.887	0.00289953
2020-03-25	92602.826	0.01597304	2894250.621	0.49922856	555.617	9.584e-05	17365.504	0.00299537
2020-03-26	89372.495	0.01541584	2983623.115	0.5146444	536.235	9.25e-05	17901.739	0.00308787
2020-03-27	86142.163	0.01485864	3069765.279	0.52950304	516.853	8.915e-05	18418.592	0.00317702
2020-03-28	82911.832	0.01430144	3152677.111	0.54380448	497.471	8.581e-05	18916.063	0.00326283
2020-03-29	79681.501	0.01374424	3232358.613	0.55754872	478.089	8.247e-05	19394.152	0.00334529
2020-03-30	76451.17	0.01318704	3308809.783	0.57073577	458.707	7.912e-05	19852.859	0.00342441
