Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Yolo	2287.0	51.0	0.0	2236.0	0.01037621	0.00023139	17000.0	7846.15384615	5100.0	0.07713	0.0355984615385	0.023139
Santa Clara	16393.0	240.0	0.0	16153.0	0.0084606	0.00012387	80000.0	36923.0769231	24000.0	0.04129	0.0190569230769	0.012387
Lake	314.0	3.0	0.0	311.0	0.00487714	4.66e-05	1000.0	461.538461538	300.0	0.0155333333333	0.00716923076923	0.00466
Imperial	10573.0	286.0	0.0	10287.0	0.05814868	0.00157292	95333.3333333	44000.0	28600.0	0.524306666667	0.241987692308	0.157292
Sierra	6.0	0.0	0.0	6.0	0.0020087	0.0	30.0	12.0	7.5	0.0100435	0.0040174	0.002510875
Madera	3567.0	54.0	0.0	3513.0	0.02262291	0.00034248	18000.0	8307.69230769	5400.0	0.11416	0.0526892307692	0.034248
Shasta	557.0	12.0	0.0	545.0	0.00309376	6.665e-05	4000.0	1846.15384615	1200.0	0.0222166666667	0.0102538461538	0.006665
Plumas	40.0	0.0	0.0	40.0	0.00212721	0.0	200.0	80.0	50.0	0.01063605	0.00425442	0.0026590125
Tuolumne	189.0	2.0	0.0	187.0	0.00346541	3.667e-05	666.666666667	307.692307692	200.0	0.0122233333333	0.00564153846154	0.003667
Napa	1382.0	13.0	0.0	1369.0	0.00991271	9.325e-05	4333.33333333	2000.0	1300.0	0.0310833333333	0.0143461538462	0.009325
Tulare	13673.0	224.0	0.0	13449.0	0.02934996	0.00048083	74666.6666667	34461.5384615	22400.0	0.160276666667	0.0739738461538	0.048083
Orange	47459.0	947.0	0.0	46512.0	0.01489626	0.00029724	315666.666667	145692.307692	94700.0	0.09908	0.0457292307692	0.029724
San Francisco	9149.0	82.0	0.0	9067.0	0.01035769	9.283e-05	27333.3333333	12615.3846154	8200.0	0.0309433333333	0.0142815384615	0.009283
Riverside	51734.0	997.0	0.0	50737.0	0.02110939	0.00040681	332333.333333	153384.615385	99700.0	0.135603333333	0.0625861538462	0.040681
Alameda	17621.0	244.0	0.0	17377.0	0.01057205	0.00014639	81333.3333333	37538.4615385	24400.0	0.0487966666667	0.0225215384615	0.014639
Colusa	434.0	6.0	0.0	428.0	0.02006751	0.00027743	2000.0	923.076923077	600.0	0.0924766666667	0.0426815384615	0.027743
Trinity	11.0	0.0	0.0	11.0	0.00087754	0.0	55.0	22.0	13.75	0.0043877	0.00175508	0.001096925
Solano	5328.0	46.0	0.0	5282.0	0.01192987	0.000103	15333.3333333	7076.92307692	4600.0	0.0343333333333	0.0158461538462	0.0103
Sacramento	16909.0	265.0	0.0	16644.0	0.01097292	0.00017197	88333.3333333	40769.2307692	26500.0	0.0573233333333	0.0264569230769	0.017197
San Diego	37499.0	673.0	0.0	36826.0	0.01121595	0.00020129	224333.333333	103538.461538	67300.0	0.0670966666667	0.0309676923077	0.020129
San Mateo	7911.0	130.0	0.0	7781.0	0.0102801	0.00016893	43333.3333333	20000.0	13000.0	0.05631	0.0259892307692	0.016893
Marin	5999.0	95.0	0.0	5904.0	0.02310276	0.00036585	31666.6666667	14615.3846154	9500.0	0.12195	0.0562846153846	0.036585
Santa Cruz	1726.0	7.0	0.0	1719.0	0.00629341	2.552e-05	2333.33333333	1076.92307692	700.0	0.00850666666667	0.00392615384615	0.002552
Amador	275.0	14.0	0.0	261.0	0.00698271	0.00035548	4666.66666667	2153.84615385	1400.0	0.118493333333	0.0546892307692	0.035548
Los Angeles	236986.0	5701.0	0.0	231285.0	0.02345115	0.00056415	1900333.33333	877076.923077	570100.0	0.18805	0.0867923076923	0.056415
Modoc	5.0	0.0	0.0	5.0	0.00056967	0.0	25.0	10.0	6.25	0.00284835	0.00113934	0.0007120875
Lassen	715.0	0.0	0.0	715.0	0.02321278	0.0	3575.0	1430.0	893.75	0.1160639	0.04642556	0.029015975
Butte	1765.0	21.0	0.0	1744.0	0.00763223	9.081e-05	7000.0	3230.76923077	2100.0	0.03027	0.0139707692308	0.009081
Stanislaus	14101.0	245.0	0.0	13856.0	0.02564681	0.0004456	81666.6666667	37692.3076923	24500.0	0.148533333333	0.0685538461538	0.04456
Alpine	2.0	0.0	0.0	2.0	0.00181653	0.0	10.0	4.0	2.5	0.00908265	0.00363306	0.0022706625
Mariposa	71.0	2.0	0.0	69.0	0.00406388	0.00011448	666.666666667	307.692307692	200.0	0.03816	0.0176123076923	0.011448
Siskiyou	126.0	0.0	0.0	126.0	0.00288171	0.0	630.0	252.0	157.5	0.01440855	0.00576342	0.0036021375
Placer	2875.0	32.0	0.0	2843.0	0.00731275	8.139e-05	10666.6666667	4923.07692308	3200.0	0.02713	0.0125215384615	0.008139
Mono	162.0	2.0	0.0	160.0	0.01136842	0.00014035	666.666666667	307.692307692	200.0	0.0467833333333	0.0215923076923	0.014035
Contra Costa	13259.0	172.0	0.0	13087.0	0.01152741	0.00014954	57333.3333333	26461.5384615	17200.0	0.0498466666667	0.0230061538462	0.014954
Del Norte	121.0	1.0	0.0	120.0	0.00434814	3.594e-05	333.333333333	153.846153846	100.0	0.01198	0.00552923076923	0.003594
Sutter	1325.0	8.0	0.0	1317.0	0.01368703	8.264e-05	2666.66666667	1230.76923077	800.0	0.0275466666667	0.0127138461538	0.008264
Kern	28612.0	251.0	0.0	28361.0	0.03190583	0.0002799	83666.6666667	38615.3846154	25100.0	0.0933	0.0430615384615	0.02799
