Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	8.807	2.7e-07	8.807	2.7e-07	0.053	0.0	0.053	0.0
2020-02-01	17.614	5.3e-07	26.421	8e-07	0.106	0.0	0.159	0.0
2020-02-02	35.228	1.07e-06	61.649	1.87e-06	0.211	1e-08	0.37	1e-08
2020-02-03	70.456	2.14e-06	132.106	4.01e-06	0.423	1e-08	0.793	2e-08
2020-02-04	122.418	3.71e-06	254.524	7.72e-06	0.735	2e-08	1.527	5e-08
2020-02-05	244.836	7.43e-06	499.36	1.515e-05	1.469	4e-08	2.996	9e-08
2020-02-06	367.254	1.114e-05	866.615	2.63e-05	2.204	7e-08	5.2	1.6e-07
2020-02-07	734.509	2.229e-05	1601.123	4.858e-05	4.407	1.3e-07	9.607	2.9e-07
2020-02-08	1224.181	3.715e-05	2825.304	8.573e-05	7.345	2.2e-07	16.952	5.1e-07
2020-02-09	1836.272	5.572e-05	4661.576	0.00014145	11.018	3.3e-07	27.969	8.5e-07
2020-02-10	2448.362	7.429e-05	7109.938	0.00021574	14.69	4.5e-07	42.66	1.29e-06
2020-02-11	3060.453	9.287e-05	10170.391	0.00030861	18.363	5.6e-07	61.022	1.85e-06
2020-02-12	3672.543	0.00011144	13842.934	0.00042005	22.035	6.7e-07	83.058	2.52e-06
2020-02-13	4284.634	0.00013001	18127.568	0.00055006	25.708	7.8e-07	108.765	3.3e-06
2020-02-14	5141.56	0.00015602	23269.128	0.00070608	30.849	9.4e-07	139.615	4.24e-06
2020-02-15	6120.905	0.00018573	29390.033	0.00089181	36.725	1.11e-06	176.34	5.35e-06
2020-02-16	7345.086	0.00022288	36735.12	0.00111469	44.071	1.34e-06	220.411	6.69e-06
2020-02-17	8814.104	0.00026746	45549.224	0.00138215	52.885	1.6e-06	273.295	8.29e-06
2020-02-18	11384.884	0.00034546	56934.107	0.00172761	68.309	2.07e-06	341.605	1.037e-05
2020-02-19	16036.772	0.00048662	72970.879	0.00221423	96.221	2.92e-06	437.825	1.329e-05
2020-02-20	23137.022	0.00070207	96107.902	0.0029163	138.822	4.21e-06	576.647	1.75e-05
2020-02-21	28539.741	0.00086601	124647.643	0.00378231	171.238	5.2e-06	747.886	2.269e-05
2020-02-22	35729.765	0.00108419	160377.408	0.0048665	214.379	6.51e-06	962.264	2.92e-05
2020-02-23	43507.395	0.00132019	203884.803	0.00618669	261.044	7.92e-06	1223.309	3.712e-05
2020-02-24	52868.3	0.00160424	256753.103	0.00779093	317.21	9.63e-06	1540.519	4.675e-05
2020-02-25	63632.932	0.00193088	320386.035	0.00972181	381.798	1.159e-05	1922.316	5.833e-05
2020-02-26	77882.4	0.00236327	398268.434	0.01208507	467.294	1.418e-05	2389.611	7.251e-05
2020-02-27	96187.987	0.00291873	494456.421	0.01500381	577.128	1.751e-05	2966.739	9.002e-05
2020-02-28	118321.181	0.00359034	612777.602	0.01859415	709.927	2.154e-05	3676.666	0.00011156
2020-02-29	142470.193	0.00432312	755247.795	0.02291727	854.821	2.594e-05	4531.487	0.0001375
2020-03-01	170814.065	0.00518319	926061.86	0.02810046	1024.884	3.11e-05	5556.371	0.0001686
2020-03-02	200626.955	0.00608783	1126688.815	0.03418829	1203.762	3.653e-05	6760.133	0.00020513
2020-03-03	233263.622	0.00707816	1359952.437	0.04126645	1399.582	4.247e-05	8159.715	0.0002476
2020-03-04	269695.251	0.00818364	1629647.687	0.0494501	1618.172	4.91e-05	9777.886	0.0002967
2020-03-05	311146.022	0.00944143	1940793.709	0.05889152	1866.876	5.665e-05	11644.762	0.00035335
2020-03-06	351258.355	0.0106586	2292052.063	0.06955012	2107.55	6.395e-05	13752.312	0.0004173
2020-03-07	384768.271	0.01167542	2676820.335	0.08122555	2308.61	7.005e-05	16060.922	0.00048735
2020-03-08	415348.314	0.01260335	3092168.649	0.09382889	2492.09	7.562e-05	18553.012	0.00056297
2020-03-09	450947.5	0.01368357	3543116.148	0.10751246	2705.685	8.21e-05	21258.697	0.00064507
2020-03-10	497115.448	0.01508449	4040231.596	0.12259695	2982.693	9.051e-05	24241.39	0.00073558
2020-03-11	552415.788	0.01676253	4592647.384	0.13935948	3314.495	0.00010058	27555.884	0.00083616
2020-03-12	609405.497	0.01849183	5202052.882	0.1578513	3656.433	0.00011095	31212.317	0.00094711
2020-03-13	636574.156	0.01931623	5838627.037	0.17716754	3819.445	0.0001159	35031.762	0.00106301
2020-03-14	661057.777	0.02005916	6499684.814	0.1972267	3966.347	0.00012035	38998.109	0.00118336
2020-03-15	673299.588	0.02043063	7172984.402	0.21765733	4039.798	0.00012258	43037.906	0.00130594
2020-03-16	685541.398	0.0208021	7858525.8	0.23845943	4113.248	0.00012481	47151.155	0.00143076
2020-03-17	685541.398	0.0208021	8544067.199	0.25926152	4113.248	0.00012481	51264.403	0.00155557
2020-03-18	679420.493	0.02061636	9223487.691	0.27987789	4076.523	0.0001237	55340.926	0.00167927
2020-03-19	673299.588	0.02043063	9896787.279	0.30030852	4039.798	0.00012258	59380.724	0.00180185
2020-03-20	667178.682	0.0202449	10563965.961	0.32055341	4003.072	0.00012147	63383.796	0.00192332
2020-03-21	654936.872	0.01987343	11218902.833	0.34042684	3929.621	0.00011924	67313.417	0.00204256
2020-03-22	642695.061	0.01950197	11861597.894	0.35992881	3856.17	0.00011701	71169.587	0.00215957
2020-03-23	630453.25	0.0191305	12492051.144	0.37905931	3782.72	0.00011478	74952.307	0.00227436
2020-03-24	612090.534	0.0185733	13104141.678	0.39763261	3672.543	0.00011144	78624.85	0.0023858
2020-03-25	593727.818	0.0180161	13697869.496	0.41564871	3562.367	0.0001081	82187.217	0.00249389
2020-03-26	575365.102	0.0174589	14273234.599	0.43310761	3452.191	0.00010475	85639.408	0.00259865
2020-03-27	563123.292	0.01708744	14836357.89	0.45019505	3378.74	0.00010252	89018.147	0.00270117
2020-03-28	550881.481	0.01671597	15387239.371	0.46691102	3305.289	0.0001003	92323.436	0.00280147
2020-03-29	538639.67	0.0163445	15925879.041	0.48325552	3231.838	9.807e-05	95555.274	0.00289953
2020-03-30	526397.859	0.01597304	16452276.901	0.49922856	3158.387	9.584e-05	98713.661	0.00299537
2020-03-31	508035.144	0.01541584	16960312.044	0.5146444	3048.211	9.25e-05	101761.872	0.00308787
2020-04-01	489672.427	0.01485864	17449984.471	0.52950304	2938.035	8.915e-05	104699.907	0.00317702
2020-04-02	471309.711	0.01430144	17921294.183	0.54380448	2827.858	8.581e-05	107527.765	0.00326283
2020-04-03	452946.995	0.01374424	18374241.178	0.55754872	2717.682	8.247e-05	110245.447	0.00334529
2020-04-04	434584.279	0.01318704	18808825.457	0.57073577	2607.506	7.912e-05	112852.953	0.00342441
2020-04-05	416221.563	0.01262984	19225047.021	0.58336561	2497.329	7.578e-05	115350.282	0.00350019
2020-04-06	397858.847	0.01207265	19622905.868	0.59543825	2387.153	7.244e-05	117737.435	0.00357263
2020-04-07	379496.131	0.01151545	20002401.999	0.6069537	2276.977	6.909e-05	120014.412	0.00364172
2020-04-08	363581.777	0.01103254	20365983.776	0.61798624	2181.491	6.62e-05	122195.903	0.00370792
2020-04-09	347667.423	0.01054963	20713651.2	0.62853588	2086.005	6.33e-05	124281.907	0.00377122
2020-04-10	330528.889	0.01002958	21044180.089	0.63856546	1983.173	6.018e-05	126265.081	0.00383139
2020-04-11	313390.354	0.00950953	21357570.442	0.64807499	1880.342	5.706e-05	128145.423	0.00388845
2020-04-12	298700.181	0.00906377	21656270.623	0.65713876	1792.201	5.438e-05	129937.624	0.00394283
2020-04-13	284010.008	0.00861801	21940280.631	0.66575677	1704.06	5.171e-05	131641.684	0.00399454
2020-04-14	281561.646	0.00854372	22221842.276	0.67430049	1689.37	5.126e-05	133331.054	0.0040458
2020-04-15	266871.473	0.00809796	22488713.749	0.68239845	1601.229	4.859e-05	134932.282	0.00409439
2020-04-16	253405.481	0.00768935	22742119.231	0.69008779	1520.433	4.614e-05	136452.715	0.00414053
2020-04-17	241163.67	0.00731788	22983282.901	0.69740567	1446.982	4.391e-05	137899.697	0.00418443
2020-04-18	228921.86	0.00694641	23212204.761	0.70435209	1373.531	4.168e-05	139273.229	0.00422611
2020-04-19	216680.049	0.00657495	23428884.81	0.71092704	1300.08	3.945e-05	140573.309	0.00426556
2020-04-20	204438.238	0.00620348	23633323.048	0.71713052	1226.629	3.722e-05	141799.938	0.00430278
2020-04-21	192196.428	0.00583202	23825519.476	0.72296253	1153.179	3.499e-05	142953.117	0.00433778
2020-04-22	179954.617	0.00546055	24005474.093	0.72842308	1079.728	3.276e-05	144032.845	0.00437054
2020-04-23	167712.806	0.00508908	24173186.9	0.73351217	1006.277	3.053e-05	145039.121	0.00440107
2020-04-24	155470.996	0.00471762	24328657.895	0.73822979	932.826	2.831e-05	145971.947	0.00442938
2020-04-25	143229.185	0.00434615	24471887.08	0.74257594	859.375	2.608e-05	146831.322	0.00445546
2020-04-26	134659.918	0.00408613	24606546.998	0.74666206	807.96	2.452e-05	147639.282	0.00447997
2020-04-27	128539.012	0.00390039	24735086.01	0.75056246	771.234	2.34e-05	148410.516	0.00450337
2020-04-28	122418.107	0.00371466	24857504.117	0.75427712	734.509	2.229e-05	149145.025	0.00452566
2020-04-29	116297.202	0.00352893	24973801.318	0.75780604	697.783	2.117e-05	149842.808	0.00454684
2020-04-30	110176.296	0.00334319	25083977.615	0.76114924	661.058	2.006e-05	150503.866	0.0045669
2020-05-01	104055.391	0.00315746	25188033.005	0.7643067	624.332	1.894e-05	151128.198	0.00458584
2020-05-02	97934.485	0.00297173	25285967.491	0.76727843	587.607	1.783e-05	151715.805	0.00460367
2020-05-03	91813.58	0.002786	25377781.071	0.77006442	550.881	1.672e-05	152266.686	0.00462039
2020-05-04	85692.675	0.00260026	25463473.746	0.77266468	514.156	1.56e-05	152780.842	0.00463599
2020-05-05	79571.769	0.00241453	25543045.515	0.77507921	477.431	1.449e-05	153258.273	0.00465048
2020-05-06	73450.864	0.0022288	25616496.379	0.77730801	440.705	1.337e-05	153698.978	0.00466385
2020-05-07	69778.321	0.00211736	25686274.7	0.77942537	418.67	1.27e-05	154117.648	0.00467655
2020-05-08	66105.778	0.00200592	25752380.478	0.78143128	396.635	1.204e-05	154514.283	0.00468859
2020-05-09	62433.235	0.00189448	25814813.712	0.78332576	374.599	1.137e-05	154888.882	0.00469995
2020-05-10	58760.691	0.00178304	25873574.404	0.7851088	352.564	1.07e-05	155241.446	0.00471065
2020-05-11	55088.148	0.0016716	25928662.552	0.78678039	330.529	1.003e-05	155571.975	0.00472068
2020-05-12	51415.605	0.00156016	25980078.157	0.78834055	308.494	9.36e-06	155880.469	0.00473004
2020-05-13	47743.062	0.00144872	26027821.218	0.78978927	286.458	8.69e-06	156166.927	0.00473874
2020-05-14	44070.518	0.00133728	26071891.737	0.79112654	264.423	8.02e-06	156431.35	0.00474676
2020-05-15	40397.975	0.00122584	26112289.712	0.79235238	242.388	7.36e-06	156673.738	0.00475411
2020-05-16	36725.432	0.0011144	26149015.144	0.79346678	220.353	6.69e-06	156894.091	0.0047608
2020-05-17	33052.889	0.00100296	26182068.033	0.79446974	198.317	6.02e-06	157092.408	0.00476682
2020-05-18	29380.346	0.00089152	26211448.379	0.79536126	176.282	5.35e-06	157268.69	0.00477217
2020-05-19	26931.984	0.00081723	26238380.362	0.79617848	161.592	4.9e-06	157430.282	0.00477707
2020-05-20	24483.621	0.00074293	26262863.983	0.79692141	146.902	4.46e-06	157577.184	0.00478153
2020-05-21	22035.259	0.00066864	26284899.243	0.79759005	132.212	4.01e-06	157709.395	0.00478554
2020-05-22	19586.897	0.00059435	26304486.14	0.7981844	117.521	3.57e-06	157826.917	0.00478911
2020-05-23	17138.535	0.00052005	26321624.675	0.79870445	102.831	3.12e-06	157929.748	0.00479223
2020-05-24	14690.173	0.00044576	26336314.848	0.79915021	88.141	2.67e-06	158017.889	0.0047949
2020-05-25	12241.811	0.00037147	26348556.658	0.79952168	73.451	2.23e-06	158091.34	0.00479713
2020-05-26	9793.449	0.00029717	26358350.107	0.79981885	58.761	1.78e-06	158150.101	0.00479891
2020-05-27	7345.086	0.00022288	26365695.193	0.80004173	44.071	1.34e-06	158194.171	0.00480025
2020-05-28	4896.724	0.00014859	26370591.917	0.80019032	29.38	8.9e-07	158223.552	0.00480114
2020-05-29	2448.362	7.429e-05	26373040.28	0.80026461	14.69	4.5e-07	158238.242	0.00480159
2020-05-30	1836.272	5.572e-05	26374876.551	0.80032033	11.018	3.3e-07	158249.259	0.00480192
2020-05-31	1591.435	4.829e-05	26376467.987	0.80036862	9.549	2.9e-07	158258.808	0.00480221
2020-06-01	1346.599	4.086e-05	26377814.586	0.80040948	8.08	2.5e-07	158266.888	0.00480246
2020-06-02	1101.763	3.343e-05	26378916.349	0.80044291	6.611	2e-07	158273.498	0.00480266
2020-06-03	856.927	2.6e-05	26379773.276	0.80046891	5.142	1.6e-07	158278.64	0.00480281
2020-06-04	734.509	2.229e-05	26380507.784	0.8004912	4.407	1.3e-07	158283.047	0.00480295
2020-06-05	612.091	1.857e-05	26381119.875	0.80050978	3.673	1.1e-07	158286.719	0.00480306
2020-06-06	489.672	1.486e-05	26381609.547	0.80052463	2.938	9e-08	158289.657	0.00480315
2020-06-07	367.254	1.114e-05	26381976.801	0.80053578	2.204	7e-08	158291.861	0.00480321
2020-06-08	244.836	7.43e-06	26382221.638	0.80054321	1.469	4e-08	158293.33	0.00480326
2020-06-09	122.418	3.71e-06	26382344.056	0.80054692	0.735	2e-08	158294.064	0.00480328
2020-06-10	61.209	1.86e-06	26382405.265	0.80054878	0.367	1e-08	158294.432	0.00480329
2020-06-11	30.605	9.3e-07	26382435.869	0.80054971	0.184	1e-08	158294.615	0.0048033
2020-06-12	12.242	3.7e-07	26382448.111	0.80055008	0.073	0.0	158294.689	0.0048033
