Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	0.068	3.2e-07	2.427	1.15e-05	0.0	0.0	0.015	7e-08
Malawi	232.48	1.281e-05	19213.814	0.001059	1.395	8e-08	115.283	6.35e-06
Libya	3.706	5.5e-07	2731.291	0.00040896	0.022	0.0	16.388	2.45e-06
Mali	45.36	2.38e-06	22256.833	0.00116664	0.272	1e-08	133.541	7e-06
Mozambique	53311.527	0.00180742	106623.054	0.00361484	319.869	1.084e-05	639.738	2.169e-05
Sierra Leone	31.607	4.13e-06	3484.099	0.00045543	0.19	2e-08	20.905	2.73e-06
Guinea-Bissau	0.438	2.3e-07	214.83	0.00011462	0.003	0.0	1.289	6.9e-07
Burundi	67.448	6.04e-06	7434.891	0.00066529	0.405	4e-08	44.609	3.99e-06
South Sudan	155.148	1.414e-05	6721.433	0.00061238	0.931	8e-08	40.329	3.67e-06
Botswana	2.322	1.03e-06	304.809	0.00013522	0.014	1e-08	1.829	8.1e-07
