Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	0.152	7.2e-07	0.99	4.69e-06	0.0	0.0	0.0	0.0
Ethiopia	1544.222	1.414e-05	757698.389	0.00693707	77.211	7.1e-07	4224.992	3.868e-05
Swaziland	0.223	2e-07	81.822	7.201e-05	0.01	1e-08	0.449	4e-07
Guinea	19.949	1.61e-06	9788.17	0.00078846	0.997	8e-08	54.58	4.4e-06
Liberia	7.014	1.46e-06	1462.886	0.00030357	0.259	5e-08	7.665	1.59e-06
Kenya	341.883	6.65e-06	167750.519	0.00326407	17.094	3.3e-07	935.391	1.82e-05
Mauritania	3.346	7.6e-07	1228.938	0.00027909	0.156	4e-08	6.741	1.53e-06
Rwanda	26.119	2.12e-06	9592.17	0.00077973	1.215	1e-07	52.617	4.28e-06
Seychelles	0.002	2e-08	0.593	6.13e-06	0.0	0.0	0.003	3e-08
Malawi	1122.04	6.184e-05	11859.536	0.00065366	3.068	1.7e-07	8.863	4.9e-07
Benin	39.839	3.47e-06	8309.338	0.00072349	1.468	1.3e-07	43.539	3.79e-06
Libya	59.659	8.93e-06	2584.583	0.000387	0.924	1.4e-07	8.729	1.31e-06
Republic of the Congo	5.933	1.13e-06	1738.485	0.0003315	0.263	5e-08	9.342	1.78e-06
Ghana	152.926	5.14e-06	56162.061	0.00188672	7.111	2.4e-07	308.069	1.035e-05
Central African Republic	4.698	1.01e-06	1376.402	0.00029496	0.209	4e-08	7.396	1.58e-06
Mauritius	0.76	6e-07	99.748	7.883e-05	0.024	2e-08	0.49	3.9e-07
Mali	581.034	3.046e-05	20603.138	0.00107996	7.632	4e-07	63.694	3.34e-06
Angola	614.35	1.994e-05	58158.472	0.00188766	17.448	5.7e-07	259.747	8.43e-06
Mozambique	750.763	2.545e-05	52102.978	0.00176644	17.568	6e-07	205.634	6.97e-06
Uganda	1338.823	3.134e-05	110649.788	0.00258993	34.494	8.1e-07	465.91	1.091e-05
Niger	325.986	1.453e-05	30860.013	0.00137504	9.258	4.1e-07	137.827	6.14e-06
Cape Verde	0.191	3.5e-07	18.116	3.332e-05	0.005	1e-08	0.081	1.5e-07
Sierra Leone	184.336	2.41e-05	2489.804	0.00032546	0.924	1.2e-07	3.257	4.3e-07
Namibia	1.034	4.2e-07	379.912	0.00015518	0.048	2e-08	2.084	8.5e-07
Guinea-Bissau	5.608	2.99e-06	198.868	0.0001061	0.074	4e-08	0.615	3.3e-07
United Republic of Tanzania	957.957	1.701e-05	199802.365	0.00354773	35.308	6.3e-07	1046.91	1.859e-05
Chad	134.371	8.68e-06	14811.869	0.00095698	4.155	2.7e-07	69.708	4.5e-06
Djibouti	0.436	4.6e-07	57.29	5.974e-05	0.014	1e-08	0.281	2.9e-07
Burundi	393.365	3.52e-05	5313.116	0.00047543	1.972	1.8e-07	6.951	6.2e-07
Somalia	68.03	4.53e-06	14189.117	0.00094543	2.507	1.7e-07	74.347	4.95e-06
Madagascar	446.382	1.7e-05	42257.526	0.00160905	12.677	4.8e-07	188.73	7.19e-06
Sudan	226.18	5.41e-06	110978.84	0.0026549	11.309	2.7e-07	618.828	1.48e-05
Democratic Republic of the Congo	304.937	3.63e-06	449782.284	0.00535021	31.104	3.7e-07	2570.62	3.058e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	27.444	3.3e-07	2598.064	3.09e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	23.785	2.8e-07	2621.85	3.119e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	20.126	2.4e-07	2641.975	3.143e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	16.467	2e-07	2658.442	3.162e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	12.807	1.5e-07	2671.249	3.177e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	9.148	1.1e-07	2680.397	3.188e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	7.318	9e-08	2687.716	3.197e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	5.489	7e-08	2693.205	3.204e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	3.659	4e-08	2696.864	3.208e-05
Democratic Republic of the Congo	0.0	0.0	449782.284	0.00535021	1.83	2e-08	2698.694	3.21e-05
Zambia	142.9	8.24e-06	18758.811	0.00108109	4.521	2.6e-07	92.131	5.31e-06
Zimbabwe	134.932	9.34e-06	12773.55	0.00088466	3.832	2.7e-07	57.049	3.95e-06
Gambia	2.019	8.9e-07	325.928	0.00014294	0.067	3e-08	1.658	7.3e-07
Eritrea	14.689	3.28e-06	1213.977	0.00027128	0.378	8e-08	5.112	1.14e-06
South Sudan	415.834	3.789e-05	3092.764	0.00028178	0.343	3e-08	0.904	8e-08
Equatorial Guinea	0.37	2.8e-07	108.305	8.274e-05	0.016	1e-08	0.582	4.4e-07
Gabon	0.775	3.7e-07	284.672	0.00013433	0.036	2e-08	1.562	7.4e-07
Botswana	15.565	6.91e-06	231.728	0.0001028	0.091	4e-08	0.374	1.7e-07
