Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Ethiopia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cameroon	219.482	8.7e-06	493.834	1.958e-05	0.0	0.0	0.0	0.0
Burkina Faso	16.833	8.5e-07	33.665	1.7e-06	0.0	0.0	0.0	0.0
Guinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kenya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Togo	21.483	2.72e-06	48.336	6.13e-06	0.0	0.0	0.0	0.0
South Africa	1584.492	2.742e-05	4177.297	7.23e-05	0.0	0.0	0.0	0.0
Senegal	390.434	2.463e-05	1127.921	7.114e-05	0.0	0.0	0.0	0.0
Nigeria	114223.092	0.00058314	470135.623	0.00240019	9.932	5e-08	29.797	1.5e-07
Algeria	6078.339	0.00014394	39624.613	0.00093834	3.693	9e-08	8.31	2e-07
Morocco	2016.314	5.596e-05	5824.908	0.00016167	0.0	0.0	0.0	0.0
Egypt	17972.763	0.00018261	532913.334	0.00541449	200.626	2.04e-06	1492.157	1.516e-05
Sudan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Democratic Republic of the Congo	304.937	3.63e-06	304.937	3.63e-06	0.0	0.0	0.0	0.0
Tunisia	86.566	7.49e-06	253.926	2.196e-05	0.0	0.0	0.0	0.0
