Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Cameroon	27.435	1.09e-06	54.87	2.18e-06	0.0	0.0	0.0	0.0
Togo	2.685	3.4e-07	5.371	6.8e-07	0.0	0.0	0.0	0.0
South Africa	144.045	2.49e-06	432.134	7.48e-06	0.0	0.0	0.0	0.0
Senegal	86.763	5.47e-06	195.217	1.231e-05	0.0	0.0	0.0	0.0
Ivory Coast	54.233	2.16e-06	39969.378	0.00159436	3.254	1.3e-07	225.824	9.01e-06
Nigeria	39729.771	0.00020283	112567.684	0.00057469	0.0	0.0	0.0	0.0
Algeria	4693.401	0.00011114	16542.314	0.00039173	0.462	1e-08	0.923	2e-08
Morocco	448.07	1.244e-05	1008.157	2.798e-05	0.0	0.0	0.0	0.0
Egypt	29675.958	0.00030151	441795.603	0.00448872	173.04	1.76e-06	712.223	7.24e-06
Tunisia	11.542	1e-06	28.855	2.5e-06	0.0	0.0	0.0	0.0
