Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	0.133	6.3e-07	0.546	2.59e-06	0.0	0.0	0.0	0.0
Ethiopia	3603.185	3.299e-05	751521.5	0.00688052	132.803	1.22e-06	3937.767	3.605e-05
Swaziland	0.501	4.4e-07	80.931	7.123e-05	0.017	1e-08	0.412	3.6e-07
Burkina Faso	50.498	2.56e-06	24777.499	0.00125446	2.525	1.3e-07	138.161	6.99e-06
Guinea	46.547	3.75e-06	9708.375	0.00078203	1.716	1.4e-07	50.869	4.1e-06
Liberia	13.026	2.7e-06	1435.833	0.00029795	0.403	8e-08	6.757	1.4e-06
Kenya	797.727	1.552e-05	166382.988	0.00323746	29.402	5.7e-07	871.801	1.696e-05
Mauritania	7.529	1.71e-06	1215.553	0.00027605	0.251	6e-08	6.184	1.4e-06
Rwanda	58.768	4.78e-06	9487.695	0.00077124	1.959	1.6e-07	48.268	3.92e-06
Seychelles	0.004	4e-08	0.587	6.07e-06	0.0	0.0	0.003	3e-08
Malawi	1136.243	6.263e-05	8450.807	0.00046578	0.937	5e-08	2.471	1.4e-07
Benin	73.987	6.44e-06	8155.672	0.00071011	2.288	2e-07	38.382	3.34e-06
Libya	96.224	1.441e-05	2370.966	0.00035501	0.912	1.4e-07	5.947	8.9e-07
Republic of the Congo	13.053	2.49e-06	1713.565	0.00032674	0.413	8e-08	8.416	1.6e-06
Ghana	344.083	1.156e-05	55550.357	0.00186617	11.469	3.9e-07	282.607	9.49e-06
Central African Republic	10.335	2.21e-06	1356.672	0.00029073	0.327	7e-08	6.663	1.43e-06
Mauritius	1.174	9.3e-07	97.054	7.67e-05	0.03	2e-08	0.409	3.2e-07
Mali	910.809	4.774e-05	18561.668	0.00097295	7.349	3.9e-07	41.081	2.15e-06
Angola	1023.917	3.323e-05	56028.725	0.00181854	19.413	6.3e-07	205.193	6.66e-06
Mozambique	1388.912	4.709e-05	49250.078	0.00166972	18.244	6.2e-07	152.255	5.16e-06
Uganda	2441.383	5.714e-05	105767.022	0.00247564	37.802	8.8e-07	357.229	8.36e-06
Niger	543.31	2.421e-05	29729.928	0.00132469	10.301	4.6e-07	108.879	4.85e-06
Cape Verde	0.319	5.9e-07	17.453	3.21e-05	0.006	1e-08	0.064	1.2e-07
Sierra Leone	202.013	2.641e-05	1909.018	0.00024954	0.364	5e-08	1.03	1.3e-07
Namibia	2.328	9.5e-07	375.774	0.00015349	0.078	3e-08	1.912	7.8e-07
Guinea-Bissau	8.791	4.69e-06	179.163	9.559e-05	0.071	4e-08	0.397	2.1e-07
United Republic of Tanzania	1779.062	3.159e-05	196107.389	0.00348212	55.014	9.8e-07	922.923	1.639e-05
Chad	206.725	1.336e-05	14346.737	0.00092693	4.837	3.1e-07	56.622	3.66e-06
Djibouti	0.674	7e-07	55.743	5.813e-05	0.017	2e-08	0.235	2.4e-07
Burundi	431.084	3.857e-05	4073.748	0.00036453	0.776	7e-08	2.199	2e-07
Somalia	126.341	8.42e-06	13926.715	0.00092794	3.907	2.6e-07	65.542	4.37e-06
Madagascar	743.971	2.833e-05	40710.067	0.00155013	14.106	5.4e-07	149.092	5.68e-06
Sudan	527.753	1.263e-05	110074.121	0.00263326	19.451	4.7e-07	576.758	1.38e-05
Democratic Republic of the Congo	1219.749	1.451e-05	447952.661	0.00532845	56.718	6.7e-07	2457.183	2.923e-05
Zambia	220.845	1.273e-05	18252.168	0.00105189	5.69	3.3e-07	76.854	4.43e-06
Zimbabwe	224.886	1.557e-05	12305.786	0.00085226	4.264	3e-07	45.067	3.12e-06
Gambia	3.365	1.48e-06	318.526	0.0001397	0.096	4e-08	1.423	6.2e-07
Eritrea	26.785	5.99e-06	1160.406	0.00025931	0.415	9e-08	3.919	8.8e-07
South Sudan	384.646	3.504e-05	1860.856	0.00016954	0.062	1e-08	0.156	1e-08
Equatorial Guinea	0.813	6.2e-07	106.752	8.155e-05	0.026	2e-08	0.524	4e-07
Gabon	1.744	8.2e-07	281.571	0.00013286	0.058	3e-08	1.432	6.8e-07
Botswana	17.319	7.68e-06	183.059	8.121e-05	0.047	2e-08	0.137	6e-08
