Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Marinette	2	0	0	0	4.946e-05	0.0	10	4	2.5	0.0002473	9.892e-05	6.1825e-05	1	0	100	0
Jackson	2	0	0	0	9.767e-05	0.0	10	4	2.5	0.00048835	0.00019534	0.0001220875	0	0	100	0
Kenosha	54	0	0	0	0.00031898	0.0	270	108	67.5	0.0015949	0.00063796	0.000398725	17	0	142.9	0
Grant	2	0	0	0	3.879e-05	0.0	10	4	2.5	0.00019395	7.758e-05	4.84875e-05	0	0	-100	0
Portage	1	0	0	0	1.41e-05	0.0	5	2	1.25	7.05e-05	2.82e-05	1.7625e-05	0	0	100	0
Rock	17	0	0	0	0.00010421	0.0	85	34	21.25	0.00052105	0.00020842	0.0001302625	1	0	0	0
Douglas	7	0	0	0	0.00016201	0.0	35	14	8.75	0.00081005	0.00032402	0.0002025125	1	0	100	0
Ozaukee	46	5	0	0	0.000516	5.609e-05	1666.66666667	769.230769231	500	0.0186966666667	0.00862923076923	0.005609	3	0	-57.1	0
Bayfield	3	0	0	0	0.00019944	0.0	15	6	3.75	0.0009972	0.00039888	0.0002493	1	0	100	0
Sauk	14	2	0	0	0.0002179	3.113e-05	666.666666667	307.692307692	200	0.0103766666667	0.00478923076923	0.003113	1	1	100	0
Jefferson	12	0	0	0	0.00014096	0.0	60	24	15	0.0007048	0.00028192	0.0001762	1	0	0	0
Fond du Lac	24	2	0	0	0.00023286	1.941e-05	666.666666667	307.692307692	200	0.00647	0.00298615384615	0.001941	2	0	100	0
Crawford	1	0	0	0	6.138e-05	0.0	5	2	1.25	0.0003069	0.00012276	7.6725e-05	NA	NA	100	0
Racine	28	0	0	0	0.00014243	0.0	140	56	35	0.00071215	0.00028486	0.0001780375	2	0	-60	0
Richland	2	0	0	0	0.00011509	0.0	10	4	2.5	0.00057545	0.00023018	0.0001438625	0	0	100	0
Dodge	13	0	0	0	0.00014798	0.0	65	26	16.25	0.0007399	0.00029596	0.000184975	3	0	50	0
Brown	11	0	0	0	4.177e-05	0.0	55	22	13.75	0.00020885	8.354e-05	5.22125e-05	2	0	0	0
Iowa	3	0	0	0	0.0001262	0.0	15	6	3.75	0.000631	0.0002524	0.00015775	0	0	100	0
Dunn	3	0	0	0	6.647e-05	0.0	15	6	3.75	0.00033235	0.00013294	8.30875e-05	0	0	100	0
Winnebago	19	0	0	0	0.0001111	0.0	95	38	23.75	0.0005555	0.0002222	0.000138875	8	0	700	0
Oconto	1	0	0	0	2.643e-05	0.0	5	2	1.25	0.00013215	5.286e-05	3.30375e-05	0	0	-100	0
Walworth	12	0	0	0	0.0001157	0.0	60	24	15	0.0005785	0.0002314	0.000144625	6	0	100	0
Wood	2	0	0	0	2.738e-05	0.0	10	4	2.5	0.0001369	5.476e-05	3.4225e-05	0	0	100	0
Sheboygan	12	0	0	0	0.00010394	0.0	60	24	15	0.0005197	0.00020788	0.000129925	1	0	-66.7	0
Waupaca	2	1	0	0	3.912e-05	1.956e-05	333.333333333	153.846153846	100	0.00652	0.00300923076923	0.001956	1	0	100	0
Waukesha	107	1	0	0	0.00026546	2.48e-06	333.333333333	153.846153846	100	0.000826666666667	0.000381538461538	0.000248	6	0	-25	0
Pierce	7	0	0	0	0.00016449	0.0	35	14	8.75	0.00082245	0.00032898	0.0002056125	0	0	-100	0
Vilas	3	0	0	0	0.00013675	0.0	15	6	3.75	0.00068375	0.0002735	0.0001709375	0	0	100	0
Oneida	3	0	0	0	8.458e-05	0.0	15	6	3.75	0.0004229	0.00016916	0.000105725	0	0	100	0
La Crosse	19	0	0	0	0.0001607	0.0	95	38	23.75	0.0008035	0.0003214	0.000200875	0	0	-100	0
Door	1	0	0	0	3.622e-05	0.0	5	2	1.25	0.0001811	7.244e-05	4.5275e-05	0	0	-100	0
Green	7	0	0	0	0.00018955	0.0	35	14	8.75	0.00094775	0.0003791	0.0002369375	1	0	0	0
Iron	1	1	0	0	0.00017618	0.00017618	333.333333333	153.846153846	100	0.0587266666667	0.0271046153846	0.017618	0	0	100	0
Milwaukee	780	12	0	0	0.00082261	1.266e-05	4000	1846.15384615	1200	0.00422	0.00194769230769	0.001266	70	1	-24.7	0
Ashland	1	0	0	0	6.41e-05	0.0	5	2	1.25	0.0003205	0.0001282	8.0125e-05	0	0	-100	0
Columbia	14	0	0	0	0.00024408	0.0	70	28	17.5	0.0012204	0.00048816	0.0003051	0	0	-100	0
Dane	215	2	0	0	0.00039641	3.69e-06	666.666666667	307.692307692	200	0.00123	0.000567692307692	0.000369	1	0	-95.5	0
Eau Claire	12	0	0	0	0.0001148	0.0	60	24	15	0.000574	0.0002296	0.0001435	1	0	0	0
Buffalo	1	0	0	0	7.619e-05	0.0	5	2	1.25	0.00038095	0.00015238	9.52375e-05	0	0	-100	0
Calumet	2	0	0	0	3.987e-05	0.0	10	4	2.5	0.00019935	7.974e-05	4.98375e-05	1	0	100	0
Clark	5	0	0	0	0.00014405	0.0	25	10	6.25	0.00072025	0.0002881	0.0001800625	2	0	100	0
Chippewa	10	0	0	0	0.00015592	0.0	50	20	12.5	0.0007796	0.00031184	0.0001949	2	0	100	0
Washington	44	1	0	0	0.00032426	7.37e-06	333.333333333	153.846153846	100	0.00245666666667	0.00113384615385	0.000737	4	0	-33.3	0
Outagamie	12	0	0	0	6.405e-05	0.0	60	24	15	0.00032025	0.0001281	8.00625e-05	0	0	-100	0
Unassigned	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	0
Monroe	2	0	0	0	4.343e-05	0.0	10	4	2.5	0.00021715	8.686e-05	5.42875e-05	0	0	-100	0
Juneau	4	0	0	0	0.00015028	0.0	20	8	5	0.0007514	0.00030056	0.00018785	1	0	100	0
Marquette	2	0	0	0	0.00012958	0.0	10	4	2.5	0.0006479	0.00025916	0.000161975	0	0	100	0
Saint Croix	6	0	0	0	6.689e-05	0.0	30	12	7.5	0.00033445	0.00013378	8.36125e-05	1	0	0	0
Marathon	5	0	0	0	3.692e-05	0.0	25	10	6.25	0.0001846	7.384e-05	4.615e-05	2	0	100	0
