Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-27	2.657	2.7e-07	2.657	2.7e-07	0.0	0.0	0.0	0.0
2020-01-28	5.314	5.3e-07	7.971	8e-07	0.0	0.0	0.0	0.0
2020-01-29	10.628	1.07e-06	18.599	1.87e-06	0.0	0.0	0.0	0.0
2020-01-30	21.256	2.14e-06	39.855	4.01e-06	0.0	0.0	0.0	0.0
2020-01-31	36.932	3.71e-06	76.787	7.72e-06	0.0	0.0	0.0	0.0
2020-02-01	73.865	7.43e-06	150.652	1.515e-05	0.0	0.0	0.0	0.0
2020-02-02	110.797	1.114e-05	261.449	2.63e-05	0.0	0.0	0.0	0.0
2020-02-03	221.594	2.229e-05	483.044	4.858e-05	0.0	0.0	0.0	0.0
2020-02-04	369.324	3.715e-05	852.368	8.573e-05	0.0	0.0	0.0	0.0
2020-02-05	553.986	5.572e-05	1406.354	0.00014145	0.0	0.0	0.0	0.0
2020-02-06	738.648	7.429e-05	2145.001	0.00021574	0.016	0.0	0.016	0.0
2020-02-07	923.31	9.287e-05	3068.311	0.00030861	0.032	0.0	0.048	0.0
2020-02-08	1107.972	0.00011144	4176.283	0.00042005	0.064	1e-08	0.112	1e-08
2020-02-09	1292.634	0.00013001	5468.917	0.00055006	0.128	1e-08	0.239	2e-08
2020-02-10	1551.16	0.00015602	7020.077	0.00070608	0.222	2e-08	0.461	5e-08
2020-02-11	1846.62	0.00018573	8866.696	0.00089181	0.443	4e-08	0.904	9e-08
2020-02-12	2215.943	0.00022288	11082.64	0.00111469	0.665	7e-08	1.569	1.6e-07
2020-02-13	2659.132	0.00026746	13741.772	0.00138215	1.33	1.3e-07	2.898	2.9e-07
2020-02-14	3434.712	0.00034546	17176.484	0.00172761	2.216	2.2e-07	5.114	5.1e-07
2020-02-15	4838.143	0.00048662	22014.628	0.00221423	3.324	3.3e-07	8.438	8.5e-07
2020-02-16	6980.222	0.00070207	28994.849	0.0029163	4.432	4.5e-07	12.87	1.29e-06
2020-02-17	8610.171	0.00086601	37605.021	0.00378231	5.54	5.6e-07	18.41	1.85e-06
2020-02-18	10779.334	0.00108419	48384.354	0.0048665	6.648	6.7e-07	25.058	2.52e-06
2020-02-19	13125.772	0.00132019	61510.126	0.00618669	7.756	7.8e-07	32.813	3.3e-06
2020-02-20	15949.868	0.00160424	77459.994	0.00779093	9.307	9.4e-07	42.12	4.24e-06
2020-02-21	19197.457	0.00193088	96657.451	0.00972181	11.08	1.11e-06	53.2	5.35e-06
2020-02-22	23496.387	0.00236327	120153.838	0.01208507	13.296	1.34e-06	66.496	6.69e-06
2020-02-23	29019.01	0.00291873	149172.848	0.01500381	15.955	1.6e-06	82.451	8.29e-06
2020-02-24	35696.387	0.00359034	184869.235	0.01859415	20.608	2.07e-06	103.059	1.037e-05
2020-02-25	42981.916	0.00432312	227851.151	0.02291727	29.029	2.92e-06	132.088	1.329e-05
2020-02-26	51532.996	0.00518319	279384.147	0.02810046	41.881	4.21e-06	173.969	1.75e-05
2020-02-27	60527.264	0.00608783	339911.411	0.03418829	51.661	5.2e-06	225.63	2.269e-05
2020-02-28	70373.439	0.00707816	410284.85	0.04126645	64.676	6.51e-06	290.306	2.92e-05
2020-02-29	81364.519	0.00818364	491649.369	0.0494501	78.755	7.92e-06	369.061	3.712e-05
2020-03-01	93869.826	0.00944143	585519.195	0.05889152	95.699	9.63e-06	464.76	4.675e-05
2020-03-02	105971.339	0.0106586	691490.534	0.06955012	115.185	1.159e-05	579.945	5.833e-05
2020-03-03	116080.966	0.01167542	807571.5	0.08122555	140.978	1.418e-05	720.923	7.251e-05
2020-03-04	125306.677	0.01260335	932878.177	0.09382889	174.114	1.751e-05	895.037	9.002e-05
2020-03-05	136046.616	0.01368357	1068924.794	0.10751246	214.178	2.154e-05	1109.215	0.00011156
2020-03-06	149975.052	0.01508449	1218899.846	0.12259695	257.891	2.594e-05	1367.107	0.0001375
2020-03-07	166658.644	0.01676253	1385558.489	0.13935948	309.198	3.11e-05	1676.305	0.0001686
2020-03-08	183851.903	0.01849183	1569410.392	0.1578513	363.164	3.653e-05	2039.468	0.00020513
2020-03-09	192048.431	0.01931623	1761458.823	0.17716754	422.241	4.247e-05	2461.709	0.0002476
2020-03-10	199434.909	0.02005916	1960893.733	0.1972267	488.187	4.91e-05	2949.896	0.0002967
2020-03-11	203128.148	0.02043063	2164021.881	0.21765733	563.219	5.665e-05	3513.115	0.00035335
2020-03-12	206821.388	0.0208021	2370843.269	0.23845943	635.828	6.395e-05	4148.943	0.0004173
2020-03-13	206821.388	0.0208021	2577664.656	0.25926152	696.486	7.005e-05	4845.429	0.00048735
2020-03-14	204974.768	0.02061636	2782639.424	0.27987789	751.84	7.562e-05	5597.269	0.00056297
2020-03-15	203128.148	0.02043063	2985767.572	0.30030852	816.28	8.21e-05	6413.549	0.00064507
2020-03-16	201281.529	0.0202449	3187049.101	0.32055341	899.85	9.051e-05	7313.399	0.00073558
2020-03-17	197588.29	0.01987343	3384637.391	0.34042684	999.952	0.00010058	8313.351	0.00083616
2020-03-18	193895.051	0.01950197	3578532.442	0.35992881	1103.111	0.00011095	9416.462	0.00094711
2020-03-19	190201.812	0.0191305	3768734.254	0.37905931	1152.291	0.0001159	10568.753	0.00106301
2020-03-20	184661.953	0.0185733	3953396.207	0.39763261	1196.609	0.00012035	11765.362	0.00118336
2020-03-21	179122.095	0.0180161	4132518.301	0.41564871	1218.769	0.00012258	12984.131	0.00130594
2020-03-22	173582.236	0.0174589	4306100.537	0.43310761	1240.928	0.00012481	14225.06	0.00143076
2020-03-23	169888.997	0.01708744	4475989.534	0.45019505	1240.928	0.00012481	15465.988	0.00155557
2020-03-24	166195.758	0.01671597	4642185.292	0.46691102	1229.849	0.0001237	16695.837	0.00167927
2020-03-25	162502.519	0.0163445	4804687.811	0.48325552	1218.769	0.00012258	17914.605	0.00180185
2020-03-26	158809.28	0.01597304	4963497.09	0.49922856	1207.689	0.00012147	19122.295	0.00192332
2020-03-27	153269.421	0.01541584	5116766.511	0.5146444	1185.53	0.00011924	20307.824	0.00204256
2020-03-28	147729.562	0.01485864	5264496.074	0.52950304	1163.37	0.00011701	21471.195	0.00215957
2020-03-29	142189.704	0.01430144	5406685.778	0.54380448	1141.211	0.00011478	22612.406	0.00227436
2020-03-30	136649.845	0.01374424	5543335.623	0.55754872	1107.972	0.00011144	23720.377	0.0023858
2020-03-31	131109.987	0.01318704	5674445.61	0.57073577	1074.733	0.0001081	24795.11	0.00249389
2020-04-01	125570.128	0.01262984	5800015.738	0.58336561	1041.493	0.00010475	25836.603	0.00259865
2020-04-02	120030.27	0.01207265	5920046.007	0.59543825	1019.334	0.00010252	26855.937	0.00270117
2020-04-03	114490.411	0.01151545	6034536.418	0.6069537	997.175	0.0001003	27853.112	0.00280147
2020-04-04	109689.2	0.01103254	6144225.618	0.61798624	975.015	9.807e-05	28828.127	0.00289953
2020-04-05	104887.989	0.01054963	6249113.608	0.62853588	952.856	9.584e-05	29780.983	0.00299537
2020-04-06	99717.455	0.01002958	6348831.062	0.63856546	919.617	9.25e-05	30700.599	0.00308787
2020-04-07	94546.92	0.00950953	6443377.982	0.64807499	886.377	8.915e-05	31586.976	0.00317702
2020-04-08	90115.033	0.00906377	6533493.016	0.65713876	853.138	8.581e-05	32440.115	0.00326283
2020-04-09	85683.146	0.00861801	6619176.162	0.66575677	819.899	8.247e-05	33260.014	0.00334529
2020-04-10	84944.498	0.00854372	6704120.66	0.67430049	786.66	7.912e-05	34046.674	0.00342441
2020-04-11	80512.612	0.00809796	6784633.272	0.68239845	753.421	7.578e-05	34800.094	0.00350019
2020-04-12	76450.049	0.00768935	6861083.32	0.69008779	720.182	7.244e-05	35520.276	0.00357263
2020-04-13	72756.81	0.00731788	6933840.13	0.69740567	686.942	6.909e-05	36207.219	0.00364172
2020-04-14	69063.57	0.00694641	7002903.7	0.70435209	658.135	6.62e-05	36865.354	0.00370792
2020-04-15	65370.331	0.00657495	7068274.032	0.71092704	629.328	6.33e-05	37494.682	0.00377122
2020-04-16	61677.092	0.00620348	7129951.124	0.71713052	598.305	6.018e-05	38092.986	0.00383139
2020-04-17	57983.853	0.00583202	7187934.977	0.72296253	567.282	5.706e-05	38660.268	0.00388845
2020-04-18	54290.614	0.00546055	7242225.592	0.72842308	540.69	5.438e-05	39200.958	0.00394283
2020-04-19	50597.375	0.00508908	7292822.967	0.73351217	514.099	5.171e-05	39715.057	0.00399454
2020-04-20	46904.136	0.00471762	7339727.103	0.73822979	509.667	5.126e-05	40224.724	0.0040458
2020-04-21	43210.897	0.00434615	7382938.0	0.74257594	483.076	4.859e-05	40707.8	0.00409439
2020-04-22	40625.63	0.00408613	7423563.63	0.74666206	458.7	4.614e-05	41166.5	0.00414053
2020-04-23	38779.01	0.00390039	7462342.64	0.75056246	436.541	4.391e-05	41603.041	0.00418443
2020-04-24	36932.391	0.00371466	7499275.03	0.75427712	414.381	4.168e-05	42017.422	0.00422611
2020-04-25	35085.771	0.00352893	7534360.801	0.75780604	392.222	3.945e-05	42409.644	0.00426556
2020-04-26	33239.152	0.00334319	7567599.953	0.76114924	370.063	3.722e-05	42779.707	0.00430278
2020-04-27	31392.532	0.00315746	7598992.485	0.7643067	347.903	3.499e-05	43127.61	0.00433778
2020-04-28	29545.913	0.00297173	7628538.398	0.76727843	325.744	3.276e-05	43453.354	0.00437054
2020-04-29	27699.293	0.002786	7656237.691	0.77006442	303.584	3.053e-05	43756.938	0.00440107
2020-04-30	25852.673	0.00260026	7682090.364	0.77266468	281.425	2.831e-05	44038.363	0.00442938
2020-05-01	24006.054	0.00241453	7706096.418	0.77507921	259.265	2.608e-05	44297.628	0.00445546
2020-05-02	22159.434	0.0022288	7728255.852	0.77730801	243.754	2.452e-05	44541.382	0.00447997
