Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Rio Grande do Norte	47099.0	1678.0	22901.0	22520.0	N/A	N/A	N/A	N/A	559333.333333	258153.846154	167800.0	N/A	N/A	N/A
Tocantins	21767.0	346.0	13312.0	8109.0	N/A	N/A	N/A	N/A	115333.333333	53230.7692308	34600.0	N/A	N/A	N/A
Paraiba	76153.0	1698.0	30587.0	43868.0	N/A	N/A	N/A	N/A	566000.0	261230.769231	169800.0	N/A	N/A	N/A
Rio de Janeiro	156325.0	12835.0	134419.0	9071.0	N/A	N/A	N/A	N/A	4278333.33333	1974615.38462	1283500.0	N/A	N/A	N/A
Mato Grosso do Sul	21514.0	305.0	14899.0	6310.0	N/A	N/A	N/A	N/A	101666.666667	46923.0769231	30500.0	N/A	N/A	N/A
Acre	18745.0	486.0	10681.0	7578.0	N/A	N/A	N/A	N/A	162000.0	74769.2307692	48600.0	N/A	N/A	N/A
Pernambuco	88466.0	6352.0	65177.0	16937.0	N/A	N/A	N/A	N/A	2117333.33333	977230.769231	635200.0	N/A	N/A	N/A
Espirito Santo	77200.0	2411.0	58019.0	16770.0	N/A	N/A	N/A	N/A	803666.666667	370923.076923	241100.0	N/A	N/A	N/A
Sao Paulo	483982.0	21606.0	328109.0	134267.0	N/A	N/A	N/A	N/A	7202000.0	3324000.0	2160600.0	N/A	N/A	N/A
Mato Grosso	43331.0	1580.0	24939.0	16812.0	N/A	N/A	N/A	N/A	526666.666667	243076.923077	158000.0	N/A	N/A	N/A
Para	148463.0	5716.0	134665.0	8082.0	N/A	N/A	N/A	N/A	1905333.33333	879384.615385	571600.0	N/A	N/A	N/A
Alagoas	55376.0	1500.0	47893.0	5983.0	N/A	N/A	N/A	N/A	500000.0	230769.230769	150000.0	N/A	N/A	N/A
Ceara	162085.0	7493.0	135122.0	19470.0	N/A	N/A	N/A	N/A	2497666.66667	1152769.23077	749300.0	N/A	N/A	N/A
Sergipe	52603.0	1314.0	26836.0	24453.0	N/A	N/A	N/A	N/A	438000.0	202153.846154	131400.0	N/A	N/A	N/A
Amapa	35220.0	554.0	23661.0	11005.0	N/A	N/A	N/A	N/A	184666.666667	85230.7692308	55400.0	N/A	N/A	N/A
Rio Grande do Sul	59779.0	1571.0	50561.0	7647.0	N/A	N/A	N/A	N/A	523666.666667	241692.307692	157100.0	N/A	N/A	N/A
Rondonia	35810.0	814.0	22910.0	12086.0	N/A	N/A	N/A	N/A	271333.333333	125230.769231	81400.0	N/A	N/A	N/A
Amazonas	96463.0	3217.0	80798.0	12448.0	N/A	N/A	N/A	N/A	1072333.33333	494923.076923	321700.0	N/A	N/A	N/A
Piaui	46044.0	1243.0	44533.0	268.0	N/A	N/A	N/A	N/A	414333.333333	191230.769231	124300.0	N/A	N/A	N/A
Santa Catarina	68730.0	907.0	57424.0	10399.0	N/A	N/A	N/A	N/A	302333.333333	139538.461538	90700.0	N/A	N/A	N/A
Distrito Federal	96332.0	1308.0	80841.0	14183.0	N/A	N/A	N/A	N/A	436000.0	201230.769231	130800.0	N/A	N/A	N/A
Bahia	148179.0	3182.0	131209.0	13788.0	N/A	N/A	N/A	N/A	1060666.66667	489538.461538	318200.0	N/A	N/A	N/A
Maranhao	113891.0	2923.0	101639.0	9329.0	N/A	N/A	N/A	N/A	974333.333333	449692.307692	292300.0	N/A	N/A	N/A
Goias	55914.0	1392.0	49998.0	4524.0	N/A	N/A	N/A	N/A	464000.0	214153.846154	139200.0	N/A	N/A	N/A
Minas Gerais	112571.0	2429.0	83211.0	26931.0	N/A	N/A	N/A	N/A	809666.666667	373692.307692	242900.0	N/A	N/A	N/A
Roraima	29829.0	473.0	8873.0	20483.0	N/A	N/A	N/A	N/A	157666.666667	72769.2307692	47300.0	N/A	N/A	N/A
Parana	67220.0	1671.0	29696.0	35853.0	N/A	N/A	N/A	N/A	557000.0	257076.923077	167100.0	N/A	N/A	N/A
