Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-16	0.001	1e-08	0.001	1e-08	0.0	0.0	0.0	0.0
2020-03-17	0.001	1e-08	0.002	1e-08	0.0	0.0	0.0	0.0
2020-03-18	0.001	1e-08	0.003	2e-08	0.0	0.0	0.0	0.0
2020-03-19	0.002	1e-08	0.006	3e-08	0.0	0.0	0.0	0.0
2020-03-20	0.006	3e-08	0.011	7e-08	0.0	0.0	0.0	0.0
2020-03-21	0.009	6e-08	0.02	1.2e-07	0.0	0.0	0.0	0.0
2020-03-22	0.012	8e-08	0.032	2e-07	0.0	0.0	0.0	0.0
2020-03-23	0.017	1e-07	0.049	3e-07	0.0	0.0	0.0	0.0
2020-03-24	0.026	1.7e-07	0.075	4.7e-07	0.0	0.0	0.0	0.0
2020-03-25	0.04	2.5e-07	0.115	7.2e-07	0.0	0.0	0.0	0.0
2020-03-26	0.055	3.4e-07	0.17	1.06e-06	0.0	0.0	0.0	0.0
2020-03-27	0.067	4.2e-07	0.237	1.48e-06	0.0	0.0	0.0	0.0
2020-03-28	0.076	4.8e-07	0.313	1.96e-06	0.0	0.0	0.0	0.0
2020-03-29	0.082	5.1e-07	0.395	2.47e-06	0.0	0.0	0.0	0.0
2020-03-30	0.086	5.4e-07	0.481	3.01e-06	0.0	0.0	0.0	0.0
2020-03-31	0.087	5.4e-07	0.568	3.55e-06	0.0	0.0	0.0	0.0
2020-04-01	0.088	5.5e-07	0.656	4.1e-06	0.0	0.0	0.0	0.0
2020-04-02	0.089	5.6e-07	0.745	4.66e-06	0.0	0.0	0.0	0.0
2020-04-03	0.088	5.5e-07	0.833	5.21e-06	0.0	0.0	0.0	0.0
2020-04-04	0.087	5.4e-07	0.921	5.76e-06	0.0	0.0	0.001	0.0
2020-04-05	0.086	5.4e-07	1.007	6.3e-06	0.0	0.0	0.001	1e-08
2020-04-06	0.08	5e-07	1.087	6.8e-06	0.0	0.0	0.001	1e-08
2020-04-07	0.078	4.9e-07	1.165	7.29e-06	0.0	0.0	0.002	1e-08
2020-04-08	0.074	4.6e-07	1.239	7.75e-06	0.0	0.0	0.002	1e-08
2020-04-09	0.064	4e-07	1.303	8.15e-06	0.001	0.0	0.003	2e-08
2020-04-10	0.055	3.4e-07	1.358	8.5e-06	0.001	0.0	0.003	2e-08
2020-04-11	0.047	3e-07	1.406	8.79e-06	0.001	0.0	0.004	2e-08
2020-04-12	0.041	2.6e-07	1.446	9.05e-06	0.001	0.0	0.004	3e-08
2020-04-13	0.034	2.1e-07	1.481	9.26e-06	0.001	0.0	0.005	3e-08
2020-04-14	0.028	1.7e-07	1.508	9.44e-06	0.001	0.0	0.006	3e-08
2020-04-15	0.022	1.4e-07	1.53	9.57e-06	0.001	0.0	0.006	4e-08
2020-04-16	0.019	1.2e-07	1.549	9.69e-06	0.0	0.0	0.007	4e-08
2020-04-17	0.017	1e-07	1.566	9.79e-06	0.0	0.0	0.007	4e-08
2020-04-18	0.014	9e-08	1.58	9.88e-06	0.0	0.0	0.007	5e-08
2020-04-19	0.012	8e-08	1.592	9.96e-06	0.0	0.0	0.008	5e-08
2020-04-20	0.01	6e-08	1.602	1.002e-05	0.0	0.0	0.008	5e-08
2020-04-21	0.008	5e-08	1.61	1.007e-05	0.0	0.0	0.008	5e-08
2020-04-22	0.006	3e-08	1.615	1.01e-05	0.0	0.0	0.009	5e-08
2020-04-23	0.004	3e-08	1.62	1.013e-05	0.0	0.0	0.009	6e-08
2020-04-24	0.003	2e-08	1.623	1.015e-05	0.0	0.0	0.009	6e-08
2020-04-25	0.002	1e-08	1.625	1.017e-05	0.0	0.0	0.009	6e-08
2020-04-26	0.001	1e-08	1.626	1.017e-05	0.0	0.0	0.009	6e-08
2020-04-27	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.009	6e-08
2020-04-28	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.009	6e-08
2020-04-29	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-04-30	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-01	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-02	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-03	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-04	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-05	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
2020-05-06	0.0	0.0	1.626	1.017e-05	0.0	0.0	0.01	6e-08
