Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	33.723	2.7e-07	33.723	2.7e-07	0.0	0.0	0.0	0.0
2020-01-27	67.447	5.3e-07	101.17	8e-07	0.0	0.0	0.0	0.0
2020-01-28	134.894	1.07e-06	236.064	1.87e-06	0.0	0.0	0.0	0.0
2020-01-29	269.788	2.14e-06	505.852	4.01e-06	0.0	0.0	0.0	0.0
2020-01-30	468.756	3.71e-06	974.608	7.72e-06	0.0	0.0	0.0	0.0
2020-01-31	937.512	7.43e-06	1912.119	1.515e-05	0.0	0.0	0.0	0.0
2020-02-01	1406.268	1.114e-05	3318.387	2.63e-05	0.0	0.0	0.0	0.0
2020-02-02	2812.535	2.229e-05	6130.922	4.858e-05	0.0	0.0	0.0	0.0
2020-02-03	4687.559	3.715e-05	10818.481	8.573e-05	0.0	0.0	0.0	0.0
2020-02-04	7031.338	5.572e-05	17849.819	0.00014145	0.0	0.0	0.0	0.0
2020-02-05	9375.118	7.429e-05	27224.937	0.00021574	0.202	0.0	0.202	0.0
2020-02-06	11718.897	9.287e-05	38943.833	0.00030861	0.405	0.0	0.607	0.0
2020-02-07	14062.676	0.00011144	53006.51	0.00042005	0.809	1e-08	1.416	1e-08
2020-02-08	16406.456	0.00013001	69412.965	0.00055006	1.619	1e-08	3.035	2e-08
2020-02-09	19687.747	0.00015602	89100.712	0.00070608	2.813	2e-08	5.848	5e-08
2020-02-10	23437.794	0.00018573	112538.506	0.00089181	5.625	4e-08	11.473	9e-08
2020-02-11	28125.353	0.00022288	140663.858	0.00111469	8.438	7e-08	19.91	1.6e-07
2020-02-12	33750.423	0.00026746	174414.281	0.00138215	16.875	1.3e-07	36.786	2.9e-07
2020-02-13	43594.296	0.00034546	218008.578	0.00172761	28.125	2.2e-07	64.911	5.1e-07
2020-02-14	61407.02	0.00048662	279415.597	0.00221423	42.188	3.3e-07	107.099	8.5e-07
2020-02-15	88594.86	0.00070207	368010.458	0.0029163	56.251	4.5e-07	163.35	1.29e-06
2020-02-16	109282.62	0.00086601	477293.077	0.00378231	70.313	5.6e-07	233.663	1.85e-06
2020-02-17	136814.215	0.00108419	614107.292	0.0048665	84.376	6.7e-07	318.039	2.52e-06
2020-02-18	166595.838	0.00132019	780703.13	0.00618669	98.439	7.8e-07	416.478	3.3e-06
2020-02-19	202440.037	0.00160424	983143.168	0.00779093	118.126	9.4e-07	534.604	4.24e-06
2020-02-20	243659.304	0.00193088	1226802.471	0.00972181	140.627	1.11e-06	675.231	5.35e-06
2020-02-21	298222.488	0.00236327	1525024.959	0.01208507	168.752	1.34e-06	843.983	6.69e-06
2020-02-22	368317.116	0.00291873	1893342.075	0.01500381	202.503	1.6e-06	1046.486	8.29e-06
2020-02-23	453068.179	0.00359034	2346410.254	0.01859415	261.566	2.07e-06	1308.051	1.037e-05
2020-02-24	545538.088	0.00432312	2891948.342	0.02291727	368.442	2.92e-06	1676.494	1.329e-05
2020-02-25	654070.698	0.00518319	3546019.039	0.02810046	531.569	4.21e-06	2208.063	1.75e-05
2020-02-26	768228.379	0.00608783	4314247.418	0.03418829	655.696	5.2e-06	2863.758	2.269e-05
2020-02-27	893198.695	0.00707816	5207446.113	0.04126645	820.885	6.51e-06	3684.644	2.92e-05
2020-02-28	1032700.443	0.00818364	6240146.556	0.0494501	999.575	7.92e-06	4684.219	3.712e-05
2020-02-29	1191421.183	0.00944143	7431567.739	0.05889152	1214.64	9.63e-06	5898.859	4.675e-05
2020-03-01	1345016.858	0.0106586	8776584.597	0.06955012	1461.956	1.159e-05	7360.815	5.833e-05
2020-03-02	1473330.966	0.01167542	10249915.563	0.08122555	1789.335	1.418e-05	9150.15	7.251e-05
2020-03-03	1590426.183	0.01260335	11840341.746	0.09382889	2209.903	1.751e-05	11360.052	9.002e-05
2020-03-04	1726740.393	0.01368357	13567082.139	0.10751246	2718.409	2.154e-05	14078.462	0.00011156
