Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	29.189	2.7e-07	29.189	2.7e-07	0.0	0.0	0.0	0.0
2020-02-01	58.379	5.3e-07	87.568	8e-07	0.0	0.0	0.0	0.0
2020-02-02	116.757	1.07e-06	204.326	1.87e-06	0.0	0.0	0.0	0.0
2020-02-03	233.515	2.14e-06	437.84	4.01e-06	0.0	0.0	0.0	0.0
2020-02-04	405.732	3.71e-06	843.573	7.72e-06	0.0	0.0	0.0	0.0
2020-02-05	811.464	7.43e-06	1655.037	1.515e-05	0.0	0.0	0.0	0.0
2020-02-06	1217.196	1.114e-05	2872.233	2.63e-05	0.0	0.0	0.0	0.0
2020-02-07	2434.393	2.229e-05	5306.626	4.858e-05	0.0	0.0	0.0	0.0
2020-02-08	4057.321	3.715e-05	9363.947	8.573e-05	0.0	0.0	0.0	0.0
2020-02-09	6085.982	5.572e-05	15449.928	0.00014145	0.0	0.0	0.0	0.0
2020-02-10	8114.642	7.429e-05	23564.57	0.00021574	0.175	0.0	0.175	0.0
2020-02-11	10143.303	9.287e-05	33707.873	0.00030861	0.35	0.0	0.525	0.0
2020-02-12	12171.963	0.00011144	45879.836	0.00042005	0.701	1e-08	1.226	1e-08
2020-02-13	14200.624	0.00013001	60080.459	0.00055006	1.401	1e-08	2.627	2e-08
2020-02-14	17040.748	0.00015602	77121.208	0.00070608	2.434	2e-08	5.061	5e-08
2020-02-15	20286.605	0.00018573	97407.813	0.00089181	4.869	4e-08	9.93	9e-08
2020-02-16	24343.926	0.00022288	121751.739	0.00111469	7.303	7e-08	17.233	1.6e-07
2020-02-17	29212.711	0.00026746	150964.45	0.00138215	14.606	1.3e-07	31.84	2.9e-07
2020-02-18	37733.086	0.00034546	188697.536	0.00172761	24.344	2.2e-07	56.184	5.1e-07
2020-02-19	53150.905	0.00048662	241848.441	0.00221423	36.516	3.3e-07	92.7	8.5e-07
2020-02-20	76683.367	0.00070207	318531.809	0.0029163	48.688	4.5e-07	141.387	1.29e-06
2020-02-21	94589.678	0.00086601	413121.486	0.00378231	60.86	5.6e-07	202.247	1.85e-06
2020-02-22	118419.676	0.00108419	531541.163	0.0048665	73.032	6.7e-07	275.279	2.52e-06
2020-02-23	144197.189	0.00132019	675738.352	0.00618669	85.204	7.8e-07	360.483	3.3e-06
2020-02-24	175222.171	0.00160424	850960.523	0.00779093	102.244	9.4e-07	462.727	4.24e-06
2020-02-25	210899.547	0.00193088	1061860.07	0.00972181	121.72	1.11e-06	584.447	5.35e-06
2020-02-26	258126.764	0.00236327	1319986.833	0.01208507	146.064	1.34e-06	730.51	6.69e-06
2020-02-27	318797.237	0.00291873	1638784.071	0.01500381	175.276	1.6e-06	905.787	8.29e-06
