Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-03	0.102	2.7e-07	0.102	2.7e-07	0.001	0.0	0.001	0.0
2020-02-04	0.205	5.3e-07	0.307	8e-07	0.001	0.0	0.002	0.0
2020-02-05	0.409	1.07e-06	0.717	1.87e-06	0.002	1e-08	0.004	1e-08
2020-02-06	0.819	2.14e-06	1.536	4.01e-06	0.005	1e-08	0.009	2e-08
2020-02-07	1.423	3.71e-06	2.959	7.72e-06	0.009	2e-08	0.018	5e-08
2020-02-08	2.846	7.43e-06	5.805	1.515e-05	0.017	4e-08	0.035	9e-08
2020-02-09	4.269	1.114e-05	10.073	2.63e-05	0.026	7e-08	0.06	1.6e-07
2020-02-10	8.538	2.229e-05	18.611	4.858e-05	0.051	1.3e-07	0.112	2.9e-07
2020-02-11	14.23	3.715e-05	32.841	8.573e-05	0.085	2.2e-07	0.197	5.1e-07
2020-02-12	21.345	5.572e-05	54.186	0.00014145	0.128	3.3e-07	0.325	8.5e-07
2020-02-13	28.46	7.429e-05	82.645	0.00021574	0.171	4.5e-07	0.496	1.29e-06
2020-02-14	35.574	9.287e-05	118.22	0.00030861	0.213	5.6e-07	0.709	1.85e-06
2020-02-15	42.689	0.00011144	160.909	0.00042005	0.256	6.7e-07	0.965	2.52e-06
2020-02-16	49.804	0.00013001	210.713	0.00055006	0.299	7.8e-07	1.264	3.3e-06
2020-02-17	59.765	0.00015602	270.479	0.00070608	0.359	9.4e-07	1.623	4.24e-06
2020-02-18	71.149	0.00018573	341.627	0.00089181	0.427	1.11e-06	2.05	5.35e-06
2020-02-19	85.379	0.00022288	427.006	0.00111469	0.512	1.34e-06	2.562	6.69e-06
2020-02-20	102.454	0.00026746	529.461	0.00138215	0.615	1.6e-06	3.177	8.29e-06
2020-02-21	132.337	0.00034546	661.798	0.00172761	0.794	2.07e-06	3.971	1.037e-05
2020-02-22	186.41	0.00048662	848.208	0.00221423	1.118	2.92e-06	5.089	1.329e-05
2020-02-23	268.943	0.00070207	1117.151	0.0029163	1.614	4.21e-06	6.703	1.75e-05
2020-02-24	331.744	0.00086601	1448.894	0.00378231	1.99	5.2e-06	8.693	2.269e-05
2020-02-25	415.32	0.00108419	1864.214	0.0048665	2.492	6.51e-06	11.185	2.92e-05
2020-02-26	505.727	0.00132019	2369.941	0.00618669	3.034	7.92e-06	14.22	3.712e-05
2020-02-27	614.537	0.00160424	2984.478	0.00779093	3.687	9.63e-06	17.907	4.675e-05
2020-02-28	739.664	0.00193088	3724.142	0.00972181	4.438	1.159e-05	22.345	5.833e-05
2020-02-29	905.299	0.00236327	4629.441	0.01208507	5.432	1.418e-05	27.777	7.251e-05
2020-03-01	1118.082	0.00291873	5747.523	0.01500381	6.708	1.751e-05	34.485	9.002e-05
2020-03-02	1375.356	0.00359034	7122.879	0.01859415	8.252	2.154e-05	42.737	0.00011156
2020-03-03	1656.062	0.00432312	8778.941	0.02291727	9.936	2.594e-05	52.674	0.0001375
2020-03-04	1985.529	0.00518319	10764.471	0.02810046	11.913	3.11e-05	64.587	0.0001686
2020-03-05	2332.072	0.00608783	13096.543	0.03418829	13.992	3.653e-05	78.579	0.00020513
2020-03-06	2711.438	0.00707816	15807.981	0.04126645	16.269	4.247e-05	94.848	0.0002476
2020-03-07	3134.917	0.00818364	18942.898	0.0494501	18.809	4.91e-05	113.657	0.0002967
2020-03-08	3616.737	0.00944143	22559.635	0.05889152	21.7	5.665e-05	135.358	0.00035335
2020-03-09	4083.0	0.0106586	26642.634	0.06955012	24.498	6.395e-05	159.856	0.0004173
2020-03-10	4472.516	0.01167542	31115.151	0.08122555	26.835	7.005e-05	186.691	0.00048735
2020-03-11	4827.976	0.01260335	35943.127	0.09382889	28.968	7.562e-05	215.659	0.00056297
2020-03-12	5241.779	0.01368357	41184.906	0.10751246	31.451	8.21e-05	247.109	0.00064507
2020-03-13	5778.431	0.01508449	46963.337	0.12259695	34.671	9.051e-05	281.78	0.00073558
2020-03-14	6421.238	0.01676253	53384.575	0.13935948	38.527	0.00010058	320.307	0.00083616
2020-03-15	7083.682	0.01849183	60468.257	0.1578513	42.502	0.00011095	362.81	0.00094711
2020-03-16	7399.488	0.01931623	67867.745	0.17716754	44.397	0.0001159	407.206	0.00106301
2020-03-17	7684.084	0.02005916	75551.829	0.1972267	46.105	0.00012035	453.311	0.00118336
2020-03-18	7826.382	0.02043063	83378.211	0.21765733	46.958	0.00012258	500.269	0.00130594
2020-03-19	7968.68	0.0208021	91346.891	0.23845943	47.812	0.00012481	548.081	0.00143076
2020-03-20	7968.68	0.0208021	99315.571	0.25926152	47.812	0.00012481	595.893	0.00155557
2020-03-21	7897.531	0.02061636	107213.102	0.27987789	47.385	0.0001237	643.279	0.00167927
2020-03-22	7826.382	0.02043063	115039.484	0.30030852	46.958	0.00012258	690.237	0.00180185
2020-03-23	7755.233	0.0202449	122794.717	0.32055341	46.531	0.00012147	736.768	0.00192332
2020-03-24	7612.935	0.01987343	130407.652	0.34042684	45.678	0.00011924	782.446	0.00204256
2020-03-25	7470.637	0.01950197	137878.289	0.35992881	44.824	0.00011701	827.27	0.00215957
2020-03-26	7328.339	0.0191305	145206.628	0.37905931	43.97	0.00011478	871.24	0.00227436
2020-03-27	7114.893	0.0185733	152321.521	0.39763261	42.689	0.00011144	913.929	0.0023858
2020-03-28	6901.446	0.0180161	159222.967	0.41564871	41.409	0.0001081	955.338	0.00249389
2020-03-29	6687.999	0.0174589	165910.966	0.43310761	40.128	0.00010475	995.466	0.00259865
2020-03-30	6545.701	0.01708744	172456.667	0.45019505	39.274	0.00010252	1034.74	0.00270117
2020-03-31	6403.403	0.01671597	178860.071	0.46691102	38.42	0.0001003	1073.16	0.00280147
2020-04-01	6261.106	0.0163445	185121.176	0.48325552	37.567	9.807e-05	1110.727	0.00289953
2020-04-02	6118.808	0.01597304	191239.984	0.49922856	36.713	9.584e-05	1147.44	0.00299537
2020-04-03	5905.361	0.01541584	197145.345	0.5146444	35.432	9.25e-05	1182.872	0.00308787
2020-04-04	5691.914	0.01485864	202837.259	0.52950304	34.151	8.915e-05	1217.024	0.00317702
2020-04-05	5478.467	0.01430144	208315.726	0.54380448	32.871	8.581e-05	1249.894	0.00326283
2020-04-06	5265.021	0.01374424	213580.747	0.55754872	31.59	8.247e-05	1281.484	0.00334529
2020-04-07	5051.574	0.01318704	218632.321	0.57073577	30.309	7.912e-05	1311.794	0.00342441
