Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-28	1.336	2.7e-07	1.336	2.7e-07	0.008	0.0	0.008	0.0
2020-01-29	2.672	5.3e-07	4.008	8e-07	0.016	0.0	0.024	0.0
2020-01-30	5.344	1.07e-06	9.352	1.87e-06	0.032	1e-08	0.056	1e-08
2020-01-31	10.688	2.14e-06	20.041	4.01e-06	0.064	1e-08	0.12	2e-08
2020-02-01	18.571	3.71e-06	38.612	7.72e-06	0.111	2e-08	0.232	5e-08
2020-02-02	37.142	7.43e-06	75.755	1.515e-05	0.223	4e-08	0.455	9e-08
2020-02-03	55.714	1.114e-05	131.468	2.63e-05	0.334	7e-08	0.789	1.6e-07
2020-02-04	111.427	2.229e-05	242.896	4.858e-05	0.669	1.3e-07	1.457	2.9e-07
2020-02-05	185.712	3.715e-05	428.608	8.573e-05	1.114	2.2e-07	2.572	5.1e-07
2020-02-06	278.568	5.572e-05	707.176	0.00014145	1.671	3.3e-07	4.243	8.5e-07
2020-02-07	371.424	7.429e-05	1078.601	0.00021574	2.229	4.5e-07	6.472	1.29e-06
2020-02-08	464.281	9.287e-05	1542.881	0.00030861	2.786	5.6e-07	9.257	1.85e-06
2020-02-09	557.137	0.00011144	2100.018	0.00042005	3.343	6.7e-07	12.6	2.52e-06
2020-02-10	649.993	0.00013001	2750.011	0.00055006	3.9	7.8e-07	16.5	3.3e-06
2020-02-11	779.991	0.00015602	3530.002	0.00070608	4.68	9.4e-07	21.18	4.24e-06
2020-02-12	928.561	0.00018573	4458.563	0.00089181	5.571	1.11e-06	26.751	5.35e-06
2020-02-13	1114.273	0.00022288	5572.837	0.00111469	6.686	1.34e-06	33.437	6.69e-06
2020-02-14	1337.128	0.00026746	6909.965	0.00138215	8.023	1.6e-06	41.46	8.29e-06
2020-02-15	1727.124	0.00034546	8637.089	0.00172761	10.363	2.07e-06	51.823	1.037e-05
2020-02-16	2432.83	0.00048662	11069.919	0.00221423	14.597	2.92e-06	66.42	1.329e-05
