Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-24	1.83	2.7e-07	1.83	2.7e-07	0.011	0.0	0.011	0.0
2020-01-25	3.661	5.3e-07	5.491	8e-07	0.022	0.0	0.033	0.0
2020-01-26	7.321	1.07e-06	12.812	1.87e-06	0.044	1e-08	0.077	1e-08
2020-01-27	14.643	2.14e-06	27.455	4.01e-06	0.088	1e-08	0.165	2e-08
2020-01-28	25.441	3.71e-06	52.896	7.72e-06	0.153	2e-08	0.317	5e-08
2020-01-29	50.883	7.43e-06	103.779	1.515e-05	0.305	4e-08	0.623	9e-08
2020-01-30	76.324	1.114e-05	180.103	2.63e-05	0.458	7e-08	1.081	1.6e-07
2020-01-31	152.649	2.229e-05	332.752	4.858e-05	0.916	1.3e-07	1.997	2.9e-07
2020-02-01	254.414	3.715e-05	587.166	8.573e-05	1.526	2.2e-07	3.523	5.1e-07
2020-02-02	381.621	5.572e-05	968.788	0.00014145	2.29	3.3e-07	5.813	8.5e-07
2020-02-03	508.829	7.429e-05	1477.616	0.00021574	3.053	4.5e-07	8.866	1.29e-06
2020-02-04	636.036	9.287e-05	2113.652	0.00030861	3.816	5.6e-07	12.682	1.85e-06
2020-02-05	763.243	0.00011144	2876.895	0.00042005	4.579	6.7e-07	17.261	2.52e-06
2020-02-06	890.45	0.00013001	3767.345	0.00055006	5.343	7.8e-07	22.604	3.3e-06
2020-02-07	1068.54	0.00015602	4835.885	0.00070608	6.411	9.4e-07	29.015	4.24e-06
2020-02-08	1272.071	0.00018573	6107.956	0.00089181	7.632	1.11e-06	36.648	5.35e-06
2020-02-09	1526.486	0.00022288	7634.442	0.00111469	9.159	1.34e-06	45.807	6.69e-06
2020-02-10	1831.783	0.00026746	9466.225	0.00138215	10.991	1.6e-06	56.797	8.29e-06
2020-02-11	2366.053	0.00034546	11832.277	0.00172761	14.196	2.07e-06	70.994	1.037e-05
2020-02-12	3332.827	0.00048662	15165.104	0.00221423	19.997	2.92e-06	90.991	1.329e-05
2020-02-13	4808.43	0.00070207	19973.534	0.0029163	28.851	4.21e-06	119.841	1.75e-05
2020-02-14	5931.245	0.00086601	25904.779	0.00378231	35.587	5.2e-06	155.429	2.269e-05
2020-02-15	7425.505	0.00108419	33330.284	0.0048665	44.553	6.51e-06	199.982	2.92e-05
2020-02-16	9041.883	0.00132019	42372.167	0.00618669	54.251	7.92e-06	254.233	3.712e-05
2020-02-17	10987.305	0.00160424	53359.472	0.00779093	65.924	9.63e-06	320.157	4.675e-05
2020-02-18	13224.454	0.00193088	66583.926	0.00972181	79.347	1.159e-05	399.504	5.833e-05
