Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
San Miguel	13.0	0.0	0.0	13.0	0.00158711	0.0	65.0	26.0	16.25	0.00793555	0.00317422	0.0019838875
Otero	6.0	0.0	0.0	6.0	0.00032552	0.0	30.0	12.0	7.5	0.0016276	0.00065104	0.0004069
Chaffee	35.0	4.0	0.0	31.0	0.00174764	0.00019973	1333.33333333	615.384615385	400.0	0.0665766666667	0.0307276923077	0.019973
Elbert	20.0	1.0	0.0	19.0	0.00076098	3.805e-05	333.333333333	153.846153846	100.0	0.0126833333333	0.00585384615385	0.003805
Park	6.0	0.0	0.0	6.0	0.00032335	0.0	30.0	12.0	7.5	0.00161675	0.0006467	0.0004041875
Alamosa	7.0	2.0	0.0	5.0	0.00041959	0.00011988	666.666666667	307.692307692	200.0	0.03996	0.0184430769231	0.011988
Lake	8.0	0.0	0.0	8.0	0.00102249	0.0	40.0	16.0	10.0	0.00511245	0.00204498	0.0012781125
Denver	1636.0	66.0	0.0	1570.0	0.00228335	9.212e-05	22000.0	10153.8461538	6600.0	0.0307066666667	0.0141723076923	0.009212
Saguache	3.0	0.0	0.0	3.0	0.0004384	0.0	15.0	6.0	3.75	0.002192	0.0008768	0.000548
Hinsdale	3.0	0.0	0.0	3.0	0.00369914	0.0	15.0	6.0	3.75	0.0184957	0.00739828	0.004623925
Jefferson	888.0	35.0	0.0	853.0	0.00153042	6.032e-05	11666.6666667	5384.61538462	3500.0	0.0201066666667	0.00928	0.006032
Grand	4.0	0.0	0.0	4.0	0.00025765	0.0	20.0	8.0	5.0	0.00128825	0.0005153	0.0003220625
Rio Grande	7.0	0.0	0.0	7.0	0.00062222	0.0	35.0	14.0	8.75	0.0031111	0.00124444	0.000777775
Mineral	2.0	0.0	0.0	2.0	0.00257732	0.0	10.0	4.0	2.5	0.0128866	0.00515464	0.00322165
Boulder	327.0	15.0	0.0	312.0	0.00100283	4.6e-05	5000.0	2307.69230769	1500.0	0.0153333333333	0.00707692307692	0.0046
Eagle	482.0	6.0	0.0	476.0	0.00876475	0.0001091	2000.0	923.076923077	600.0	0.0363666666667	0.0167846153846	0.01091
La Plata	51.0	0.0	0.0	51.0	0.0009057	0.0	255.0	102.0	63.75	0.0045285	0.0018114	0.001132125
Custer	2.0	0.0	0.0	2.0	0.00040371	0.0	10.0	4.0	2.5	0.00201855	0.00080742	0.0005046375
Clear Creek	11.0	0.0	0.0	11.0	0.00114524	0.0	55.0	22.0	13.75	0.0057262	0.00229048	0.00143155
Montrose	70.0	7.0	0.0	63.0	0.00165822	0.00016582	2333.33333333	1076.92307692	700.0	0.0552733333333	0.0255107692308	0.016582
Fremont	9.0	0.0	0.0	9.0	0.00018742	0.0	45.0	18.0	11.25	0.0009371	0.00037484	0.000234275
Logan	17.0	1.0	0.0	16.0	0.00078967	4.645e-05	333.333333333	153.846153846	100.0	0.0154833333333	0.00714615384615	0.004645
Archuleta	6.0	0.0	0.0	6.0	0.00043589	0.0	30.0	12.0	7.5	0.00217945	0.00087178	0.0005448625
El Paso	708.0	49.0	0.0	659.0	0.0009918	6.864e-05	16333.3333333	7538.46153846	4900.0	0.02288	0.01056	0.006864
Costilla	3.0	0.0	0.0	3.0	0.0007837	0.0	15.0	6.0	3.75	0.0039185	0.0015674	0.000979625
Delta	16.0	1.0	0.0	15.0	0.00051691	3.231e-05	333.333333333	153.846153846	100.0	0.01077	0.00497076923077	0.003231
