Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	4325.684	0.00011672	58426.368	0.00157658	21.688	5.9e-07	76.44	2.06e-06
United States of America	230918.163	0.00070581	5689823.537	0.01739117	2189.104	6.69e-06	14270.742	4.362e-05
Cambodia	888.666	5.469e-05	10401.948	0.00064013	3.418	2.1e-07	10.527	6.5e-07
Sri Lanka	1580.376	7.293e-05	18498.502	0.00085365	6.078	2.8e-07	18.721	8.6e-07
Japan	34538.128	0.00027297	851019.477	0.00672588	327.421	2.59e-06	2134.456	1.687e-05
Spain	7441.327	0.00015926	48509.919	0.00103823	4.521	1e-07	10.173	2.2e-07
United Arab Emirates	320.167	3.324e-05	3025.581	0.00031415	0.576	6e-08	1.633	1.7e-07
India	6394150.681	0.00472724	53363529.147	0.03945205	7104.612	5.25e-06	20840.195	1.541e-05
South Korea	5751.891	0.00011139	141726.588	0.00274476	54.528	1.06e-06	355.467	6.88e-06
France	12972.001	0.00019365	217619.84	0.00324868	85.964	1.28e-06	415.878	6.21e-06
Singapore	79.566	1.411e-05	1621.51	0.00028757	0.642	1.1e-07	3.589	6.4e-07
China	418457.947	0.00030046	122608178.34	0.08803442	18579.533	1.334e-05	658820.191	0.00047304
Finland	105.102	1.905e-05	993.21	0.00017999	0.189	3e-08	0.536	1e-07
Sweden	357.935	3.515e-05	2662.143	0.00026143	0.295	3e-08	0.779	8e-08
Vietnam	22842.836	0.00023909	465521.234	0.00487251	184.318	1.93e-06	1030.291	1.078e-05
Russia	72051.277	0.0004987	535881.374	0.00370909	59.442	4.1e-07	156.712	1.08e-06
Malaysia	3062.88	9.687e-05	45598.092	0.00144206	17.86	5.6e-07	73.509	2.32e-06
Ivory Coast	2115.069	8.437e-05	24757.152	0.00098755	8.135	3.2e-07	25.055	1e-06
Australia	1913.468	7.656e-05	28486.415	0.0011398	11.157	4.5e-07	45.923	1.84e-06
Belgium	388.407	3.4e-05	1598.659	0.00013996	0.034	0.0	0.101	1e-08
Thailand	10399.054	0.00014978	256232.685	0.0036906	98.583	1.42e-06	642.662	9.26e-06
Egypt	417.971	4.25e-06	1253.914	1.274e-05	0.0	0.0	0.0	0.0
Taiwan	1219.949	5.13e-05	30059.542	0.00126407	11.565	4.9e-07	75.393	3.17e-06
Italy	12447.974	0.00020599	81148.185	0.00134282	7.563	1.3e-07	17.017	2.8e-07
Nepal	2416.818	8.604e-05	35979.952	0.00128098	14.092	5e-07	58.004	2.07e-06
Germany	23441.026	0.00028267	247762.74	0.00298769	64.092	7.7e-07	185.154	2.23e-06
Philippines	39753.04	0.00037274	331766.112	0.00311074	44.17	4.1e-07	129.565	1.21e-06
