Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	4621.964	0.00012472	54100.683	0.00145986	17.777	4.8e-07	54.752	1.48e-06
United States of America	267865.069	0.00081874	5458905.374	0.01668536	2161.394	6.61e-06	12081.638	3.693e-05
Cambodia	900.059	5.539e-05	9513.282	0.00058544	2.461	1.5e-07	7.109	4.4e-07
Sri Lanka	1600.637	7.386e-05	16918.126	0.00078072	4.376	2e-07	12.643	5.8e-07
Japan	40064.229	0.00031664	816481.349	0.00645291	323.277	2.55e-06	1807.035	1.428e-05
Spain	7347.133	0.00015725	41068.591	0.00087897	2.826	6e-08	5.652	1.2e-07
United Arab Emirates	324.169	3.366e-05	2705.414	0.00028091	0.36	4e-08	1.057	1.1e-07
India	6315210.551	0.00466888	46969378.466	0.03472481	5210.049	3.85e-06	13735.583	1.015e-05
South Korea	6672.193	0.00012922	135974.697	0.00263337	53.838	1.04e-06	300.939	5.83e-06
France	13746.449	0.00020521	204647.839	0.00305503	80.155	1.2e-06	329.915	4.93e-06
Singapore	91.913	1.63e-05	1541.944	0.00027346	0.609	1.1e-07	2.947	5.2e-07
China	585841.125	0.00042064	122189720.393	0.08773396	21592.43	1.55e-05	640240.658	0.0004597
Finland	106.415	1.928e-05	888.108	0.00016095	0.118	2e-08	0.347	6e-08
Sweden	353.461	3.471e-05	2304.208	0.00022628	0.215	2e-08	0.483	5e-08
Vietnam	26387.413	0.00027619	442678.399	0.00463342	174.866	1.83e-06	845.973	8.85e-06
Russia	71150.636	0.00049247	463830.097	0.00321038	43.231	3e-07	97.269	6.7e-07
Malaysia	3149.159	9.959e-05	42535.212	0.0013452	15.789	5e-07	55.65	1.76e-06
Ivory Coast	2142.185	8.545e-05	22642.083	0.00090318	5.857	2.3e-07	16.921	6.7e-07
Australia	1967.368	7.872e-05	26572.947	0.00106324	9.864	3.9e-07	34.766	1.39e-06
Belgium	343.374	3.006e-05	1210.252	0.00010596	0.034	0.0	0.068	1e-08
Thailand	12062.902	0.00017375	245833.631	0.00354082	97.335	1.4e-06	544.078	7.84e-06
Egypt	417.971	4.25e-06	835.942	8.49e-06	0.0	0.0	0.0	0.0
Taiwan	1415.141	5.951e-05	28839.593	0.00121277	11.419	4.8e-07	63.828	2.68e-06
Italy	12290.405	0.00020338	68700.211	0.00113683	4.727	8e-08	9.454	1.6e-07
Nepal	2484.897	8.847e-05	33563.134	0.00119493	12.459	4.4e-07	43.911	1.56e-06
Germany	23737.748	0.00028625	224321.714	0.00270502	42.728	5.2e-07	121.063	1.46e-06
Philippines	39262.262	0.00036813	292013.072	0.002738	32.391	3e-07	85.395	8e-07
