Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	651.815	1.759e-05	1718.423	4.637e-05	0.0	0.0	0.0	0.0
United States of America	230918.163	0.00070581	711227.942	0.0021739	27.71	8e-08	27.71	8e-08
Cambodia	91.145	5.61e-06	205.077	1.262e-05	0.0	0.0	0.0	0.0
Sri Lanka	162.09	7.48e-06	364.702	1.683e-05	0.0	0.0	0.0	0.0
Japan	34538.128	0.00027297	106377.435	0.00084073	4.145	3e-08	4.145	3e-08
Spain	94.194	2.02e-06	94.194	2.02e-06	0.0	0.0	0.0	0.0
United Arab Emirates	8.004	8.3e-07	20.01	2.08e-06	0.0	0.0	0.0	0.0
India	78940.132	5.836e-05	236820.396	0.00017508	0.0	0.0	0.0	0.0
South Korea	5751.891	0.00011139	17715.823	0.0003431	0.69	1e-08	0.69	1e-08
France	4646.687	6.937e-05	13165.613	0.00019654	0.0	0.0	0.0	0.0
Singapore	49.386	8.76e-06	142.671	2.53e-05	0.0	0.0	0.0	0.0
China	5942102.84	0.00426651	88462009.902	0.06351698	34648.318	2.488e-05	142610.468	0.0001024
Finland	2.628	4.8e-07	6.569	1.19e-06	0.0	0.0	0.0	0.0
Sweden	4.474	4.4e-07	8.948	8.8e-07	0.0	0.0	0.0	0.0
Vietnam	14178.312	0.0001484	40959.567	0.00042871	0.0	0.0	0.0	0.0
Russia	900.641	6.23e-06	1801.282	1.247e-05	0.0	0.0	0.0	0.0
Malaysia	647.087	2.046e-05	1898.123	6.003e-05	0.0	0.0	0.0	0.0
Ivory Coast	216.93	8.65e-06	488.093	1.947e-05	0.0	0.0	0.0	0.0
Australia	404.254	1.618e-05	1185.811	4.745e-05	0.0	0.0	0.0	0.0
Thailand	10399.054	0.00014978	32029.086	0.00046132	1.248	2e-08	1.248	2e-08
Taiwan	1219.949	5.13e-05	3757.443	0.00015801	0.146	1e-08	0.146	1e-08
Italy	157.569	2.61e-06	157.569	2.61e-06	0.0	0.0	0.0	0.0
Nepal	510.595	1.818e-05	1497.746	5.332e-05	0.0	0.0	0.0	0.0
Germany	1483.609	1.789e-05	2967.218	3.578e-05	0.0	0.0	0.0	0.0
Philippines	490.778	4.6e-06	1472.335	1.381e-05	0.0	0.0	0.0	0.0
