Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
United States of America	4618.363	1.412e-05	13855.09	4.235e-05	0.0	0.0	0.0	0.0
Japan	690.763	5.46e-06	2072.288	1.638e-05	0.0	0.0	0.0	0.0
South Korea	115.038	2.23e-06	345.113	6.68e-06	0.0	0.0	0.0	0.0
France	193.612	2.89e-06	193.612	2.89e-06	0.0	0.0	0.0	0.0
Singapore	1.372	2.4e-07	2.744	4.9e-07	0.0	0.0	0.0	0.0
China	6527943.966	0.00468716	36489532.942	0.0262	2510.748	1.8e-06	5021.495	3.61e-06
Vietnam	393.842	4.12e-06	787.684	8.24e-06	0.0	0.0	0.0	0.0
Malaysia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Australia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thailand	207.981	3e-06	623.943	8.99e-06	0.0	0.0	0.0	0.0
Taiwan	24.399	1.03e-06	73.197	3.08e-06	0.0	0.0	0.0	0.0
Nepal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
