Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-27	3.129	3.7e-07	3.129	3.7e-07	0.0	0.0	0.0	0.0
2020-02-28	3.129	3.7e-07	6.259	7.3e-07	0.0	0.0	0.0	0.0
2020-02-29	3.129	3.7e-07	9.388	1.1e-06	0.0	0.0	0.0	0.0
2020-03-01	6.259	7.3e-07	15.647	1.84e-06	0.0	0.0	0.0	0.0
2020-03-02	15.647	1.84e-06	31.295	3.67e-06	0.0	0.0	0.0	0.0
2020-03-03	25.036	2.94e-06	56.331	6.61e-06	0.0	0.0	0.0	0.0
2020-03-04	34.424	4.04e-06	90.755	1.066e-05	0.0	0.0	0.0	0.0
2020-03-05	46.942	5.51e-06	137.698	1.617e-05	0.0	0.0	0.0	0.0
2020-03-06	75.108	8.82e-06	212.806	2.499e-05	0.0	0.0	0.0	0.0
2020-03-07	112.662	1.323e-05	325.468	3.822e-05	0.0	0.0	0.0	0.0
2020-03-08	156.475	1.837e-05	481.943	5.659e-05	0.019	0.0	0.019	0.0
2020-03-09	190.899	2.242e-05	672.842	7.9e-05	0.019	0.0	0.038	0.0
2020-03-10	215.935	2.535e-05	888.777	0.00010436	0.019	0.0	0.056	1e-08
2020-03-11	231.583	2.719e-05	1120.36	0.00013155	0.038	0.0	0.094	1e-08
2020-03-12	244.101	2.866e-05	1364.461	0.00016021	0.094	1e-08	0.188	2e-08
2020-03-13	247.23	2.903e-05	1611.691	0.00018924	0.15	2e-08	0.338	4e-08
2020-03-14	250.36	2.94e-05	1862.051	0.00021864	0.207	2e-08	0.545	6e-08
2020-03-15	253.489	2.976e-05	2115.54	0.0002484	0.282	3e-08	0.826	1e-07
2020-03-16	250.36	2.94e-05	2365.9	0.0002778	0.451	5e-08	1.277	1.5e-07
2020-03-17	247.23	2.903e-05	2613.131	0.00030683	0.676	8e-08	1.953	2.3e-07
2020-03-18	244.101	2.866e-05	2857.231	0.00033549	0.939	1.1e-07	2.892	3.4e-07
2020-03-19	228.453	2.682e-05	3085.685	0.00036232	1.145	1.3e-07	4.037	4.7e-07
2020-03-20	222.194	2.609e-05	3307.879	0.00038841	1.296	1.5e-07	5.333	6.3e-07
2020-03-21	209.676	2.462e-05	3517.555	0.00041303	1.389	1.6e-07	6.722	7.9e-07
2020-03-22	181.511	2.131e-05	3699.066	0.00043434	1.465	1.7e-07	8.187	9.6e-07
2020-03-23	156.475	1.837e-05	3855.541	0.00045271	1.483	1.7e-07	9.67	1.14e-06
2020-03-24	134.568	1.58e-05	3990.11	0.00046851	1.502	1.8e-07	11.172	1.31e-06
2020-03-25	115.791	1.36e-05	4105.901	0.00048211	1.521	1.8e-07	12.693	1.49e-06
2020-03-26	97.014	1.139e-05	4202.915	0.0004935	1.502	1.8e-07	14.195	1.67e-06
2020-03-27	78.237	9.19e-06	4281.153	0.00050269	1.483	1.7e-07	15.679	1.84e-06
2020-03-28	62.59	7.35e-06	4343.743	0.00051004	1.465	1.7e-07	17.143	2.01e-06
2020-03-29	53.201	6.25e-06	4396.944	0.00051628	1.371	1.6e-07	18.514	2.17e-06
2020-03-30	46.942	5.51e-06	4443.887	0.00052179	1.333	1.6e-07	19.847	2.33e-06
2020-03-31	40.683	4.78e-06	4484.57	0.00052657	1.258	1.5e-07	21.105	2.48e-06
2020-04-01	34.424	4.04e-06	4518.995	0.00053061	1.089	1.3e-07	22.194	2.61e-06
2020-04-02	28.165	3.31e-06	4547.16	0.00053392	0.939	1.1e-07	23.133	2.72e-06
2020-04-03	21.906	2.57e-06	4569.067	0.00053649	0.807	9e-08	23.941	2.81e-06
2020-04-04	15.647	1.84e-06	4584.714	0.00053833	0.695	8e-08	24.635	2.89e-06
2020-04-05	12.518	1.47e-06	4597.232	0.0005398	0.582	7e-08	25.217	2.96e-06
2020-04-06	9.388	1.1e-06	4606.621	0.0005409	0.469	6e-08	25.687	3.02e-06
2020-04-07	6.259	7.3e-07	4612.88	0.00054164	0.376	4e-08	26.062	3.06e-06
2020-04-08	3.129	3.7e-07	4616.009	0.00054201	0.319	4e-08	26.382	3.1e-06
2020-04-09	0.0	0.0	4616.009	0.00054201	0.282	3e-08	26.663	3.13e-06
2020-04-10	0.0	0.0	4616.009	0.00054201	0.244	3e-08	26.907	3.16e-06
2020-04-11	0.0	0.0	4616.009	0.00054201	0.207	2e-08	27.114	3.18e-06
2020-04-12	0.0	0.0	4616.009	0.00054201	0.169	2e-08	27.283	3.2e-06
2020-04-13	0.0	0.0	4616.009	0.00054201	0.131	2e-08	27.414	3.22e-06
2020-04-14	0.0	0.0	4616.009	0.00054201	0.094	1e-08	27.508	3.23e-06
2020-04-15	0.0	0.0	4616.009	0.00054201	0.075	1e-08	27.583	3.24e-06
2020-04-16	0.0	0.0	4616.009	0.00054201	0.056	1e-08	27.64	3.25e-06
2020-04-17	0.0	0.0	4616.009	0.00054201	0.038	0.0	27.677	3.25e-06
2020-04-18	0.0	0.0	4616.009	0.00054201	0.019	0.0	27.696	3.25e-06
