Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-29	0.138	2.7e-07	0.138	2.7e-07	0.001	0.0	0.001	0.0
2020-01-30	0.276	5.3e-07	0.413	8e-07	0.002	0.0	0.002	0.0
2020-01-31	0.551	1.07e-06	0.965	1.87e-06	0.003	1e-08	0.006	1e-08
2020-02-01	1.103	2.14e-06	2.067	4.01e-06	0.007	1e-08	0.012	2e-08
2020-02-02	1.916	3.71e-06	3.983	7.72e-06	0.011	2e-08	0.024	5e-08
2020-02-03	3.831	7.43e-06	7.814	1.515e-05	0.023	4e-08	0.047	9e-08
2020-02-04	5.747	1.114e-05	13.561	2.63e-05	0.034	7e-08	0.081	1.6e-07
2020-02-05	11.494	2.229e-05	25.055	4.858e-05	0.069	1.3e-07	0.15	2.9e-07
2020-02-06	19.156	3.715e-05	44.211	8.573e-05	0.115	2.2e-07	0.265	5.1e-07
2020-02-07	28.735	5.572e-05	72.946	0.00014145	0.172	3.3e-07	0.438	8.5e-07
2020-02-08	38.313	7.429e-05	111.258	0.00021574	0.23	4.5e-07	0.668	1.29e-06
2020-02-09	47.891	9.287e-05	159.149	0.00030861	0.287	5.6e-07	0.955	1.85e-06
2020-02-10	57.469	0.00011144	216.618	0.00042005	0.345	6.7e-07	1.3	2.52e-06
2020-02-11	67.047	0.00013001	283.666	0.00055006	0.402	7.8e-07	1.702	3.3e-06
2020-02-12	80.457	0.00015602	364.122	0.00070608	0.483	9.4e-07	2.185	4.24e-06
2020-02-13	95.782	0.00018573	459.904	0.00089181	0.575	1.11e-06	2.759	5.35e-06
2020-02-14	114.938	0.00022288	574.842	0.00111469	0.69	1.34e-06	3.449	6.69e-06
2020-02-15	137.926	0.00026746	712.768	0.00138215	0.828	1.6e-06	4.277	8.29e-06
2020-02-16	178.154	0.00034546	890.922	0.00172761	1.069	2.07e-06	5.346	1.037e-05
2020-02-17	250.948	0.00048662	1141.87	0.00221423	1.506	2.92e-06	6.851	1.329e-05
2020-02-18	362.055	0.00070207	1503.925	0.0029163	2.172	4.21e-06	9.024	1.75e-05
2020-02-19	446.598	0.00086601	1950.524	0.00378231	2.68	5.2e-06	11.703	2.269e-05
2020-02-20	559.11	0.00108419	2509.634	0.0048665	3.355	6.51e-06	15.058	2.92e-05
2020-02-21	680.817	0.00132019	3190.451	0.00618669	4.085	7.92e-06	19.143	3.712e-05
2020-02-22	827.299	0.00160424	4017.75	0.00779093	4.964	9.63e-06	24.106	4.675e-05
2020-02-23	995.747	0.00193088	5013.497	0.00972181	5.974	1.159e-05	30.081	5.833e-05
2020-02-24	1218.727	0.00236327	6232.224	0.01208507	7.312	1.418e-05	37.393	7.251e-05
2020-02-25	1505.179	0.00291873	7737.403	0.01500381	9.031	1.751e-05	46.424	9.002e-05
2020-02-26	1851.525	0.00359034	9588.928	0.01859415	11.109	2.154e-05	57.534	0.00011156
2020-02-27	2229.416	0.00432312	11818.344	0.02291727	13.376	2.594e-05	70.91	0.0001375
2020-02-28	2672.95	0.00518319	14491.294	0.02810046	16.038	3.11e-05	86.948	0.0001686
2020-02-29	3139.471	0.00608783	17630.765	0.03418829	18.837	3.653e-05	105.785	0.00020513
2020-03-01	3650.179	0.00707816	21280.944	0.04126645	21.901	4.247e-05	127.686	0.0002476
2020-03-02	4220.272	0.00818364	25501.217	0.0494501	25.322	4.91e-05	153.007	0.0002967
2020-03-03	4868.906	0.00944143	30370.123	0.05889152	29.213	5.665e-05	182.221	0.00035335
2020-03-04	5496.596	0.0106586	35866.719	0.06955012	32.98	6.395e-05	215.2	0.0004173
2020-03-05	6020.97	0.01167542	41887.689	0.08122555	36.126	7.005e-05	251.326	0.00048735
2020-03-06	6499.495	0.01260335	48387.184	0.09382889	38.997	7.562e-05	290.323	0.00056297
2020-03-07	7056.562	0.01368357	55443.746	0.10751246	42.339	8.21e-05	332.662	0.00064507
2020-03-08	7779.012	0.01508449	63222.758	0.12259695	46.674	9.051e-05	379.337	0.00073558
2020-03-09	8644.368	0.01676253	71867.126	0.13935948	51.866	0.00010058	431.203	0.00083616
2020-03-10	9536.16	0.01849183	81403.286	0.1578513	57.217	0.00011095	488.42	0.00094711
2020-03-11	9961.304	0.01931623	91364.59	0.17716754	59.768	0.0001159	548.188	0.00106301
2020-03-12	10344.431	0.02005916	101709.021	0.1972267	62.067	0.00012035	610.254	0.00118336
2020-03-13	10535.994	0.02043063	112245.015	0.21765733	63.216	0.00012258	673.47	0.00130594
2020-03-14	10727.558	0.0208021	122972.573	0.23845943	64.365	0.00012481	737.835	0.00143076
2020-03-15	10727.558	0.0208021	133700.13	0.25926152	64.365	0.00012481	802.201	0.00155557
2020-03-16	10631.776	0.02061636	144331.906	0.27987789	63.791	0.0001237	865.991	0.00167927
2020-03-17	10535.994	0.02043063	154867.901	0.30030852	63.216	0.00012258	929.207	0.00180185
2020-03-18	10440.212	0.0202449	165308.113	0.32055341	62.641	0.00012147	991.849	0.00192332
