Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	0.557	1.1e-07	24015.293	0.00480306
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	0.557	1.1e-07	24015.29328244	0.00480306
West Bank And Gaza	464332502.5	92.8665005	20012744402037.082	4002548.88040742	0.557	1.1e-07	24011.05	0.00480221
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	0.557	1.1e-07	24011.05	0.00480221
West Bank And Gaza	7812.465	0.00156249	336717466.141	67.34349323	749.997	0.00015	2018561.055	0.40371221
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	8.915	1.78e-06	23994.565	0.00479891
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	8.915	1.78e-06	23994.565	0.00479891
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	8.915	1.78e-06	23994.565	0.00479891
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	8.915	1.78e-06	23994.565	0.00479891
West Bank And Gaza	92.867	1.857e-05	4002548.88	0.80050978	8.915	1.78e-06	23994.565	0.00479891
