Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	44.834	0.00066864	53480.008	0.79759005	0.269	4.01e-06	320.88	0.00478554
Vatican	0.476	0.00059435	639.346	0.7981844	0.003	3.57e-06	3.836	0.00478911
Lithuania	828.973	0.00029717	2231121.074	0.79981885	4.974	1.78e-06	13386.726	0.00479891
Slovenia	921.55	0.00044576	1652140.769	0.79915021	5.529	2.67e-06	9912.845	0.0047949
Bosnia and Herzegovina	1481.672	0.00044576	2656318.56	0.79915021	8.89	2.67e-06	15937.911	0.0047949
Spain	1041.377	2.229e-05	37401950.035	0.8004912	6.248	1.3e-07	224411.7	0.00480295
West Bank And Gaza	8915.184	0.00178304	3925543.978	0.7851088	53.491	1.07e-05	23553.264	0.00471065
Monaco	11.495	0.00029717	30938.593	0.79981885	0.069	1.78e-06	185.632	0.00479891
Jersey	65.25	0.00066864	77834.421	0.79759005	0.392	4.01e-06	467.007	0.00478554
Albania	1490.666	0.00052005	2289387.27	0.79870445	8.944	3.12e-06	13736.324	0.00479223
Azerbaijan	3693.239	0.00037147	7949111.548	0.79952168	22.159	2.23e-06	47694.669	0.00479713
Republic of Serbia	3112.328	0.00044576	5579733.898	0.79915021	18.674	2.67e-06	33478.403	0.0047949
Belarus	2818.799	0.00029717	7586590.516	0.79981885	16.913	1.78e-06	45519.543	0.00479891
Turkey	48926.366	0.00059435	65706319.419	0.7981844	293.558	3.57e-06	394237.917	0.00478911
Czech Republic	3947.084	0.00037147	8495473.481	0.79952168	23.683	2.23e-06	50972.841	0.00479713
San Marino	10.04	0.00029717	27021.88	0.79981885	0.06	1.78e-06	162.131	0.00479891
France	746.505	1.114e-05	53625685.539	0.80053578	4.479	7e-08	321754.113	0.00480321
Slovakia	2428.055	0.00044576	4352979.987	0.79915021	14.568	2.67e-06	26117.88	0.0047949
Norway	1184.457	0.00022288	4251690.561	0.80004173	7.107	1.34e-06	25510.143	0.00480025
Montenegro	462.36	0.00074293	495960.058	0.79692141	2.774	4.46e-06	2975.76	0.00478153
Armenia	1096.484	0.00037147	2360008.896	0.79952168	6.579	2.23e-06	14160.053	0.00479713
Ukraine	16575.748	0.00037147	35676668.803	0.79952168	99.454	2.23e-06	214060.013	0.00479713
Finland	102.488	1.857e-05	4417252.97	0.80050978	0.615	1.1e-07	26503.518	0.00480306
Sweden	226.962	2.229e-05	8151542.004	0.8004912	1.362	1.3e-07	48909.252	0.00480295
Russia	3220.121	2.229e-05	115653408.02	0.8004912	19.321	1.3e-07	693920.448	0.00480295
Bulgaria	3652.96	0.00052005	5610272.586	0.79870445	21.918	3.12e-06	33661.636	0.00479223
Romania	4340.343	0.00022288	15579961.426	0.80004173	26.042	1.34e-06	93479.769	0.00480025
Portugal	3819.325	0.00037147	8220491.592	0.79952168	22.916	2.23e-06	49322.95	0.00479713
Cyprus	608.461	0.00052005	934484.208	0.79870445	3.651	3.12e-06	5606.905	0.00479223
Liechtenstein	16.899	0.00044576	30295.784	0.79915021	0.101	2.67e-06	181.775	0.0047949
Hungary	4354.526	0.00044576	7806726.589	0.79915021	26.127	2.67e-06	46840.36	0.0047949
Luxembourg	180.6	0.00029717	486072.31	0.79981885	1.084	1.78e-06	2916.434	0.00479891
Andorra	28.605	0.00037147	61567.966	0.79952168	0.172	2.23e-06	369.408	0.00479713
Belgium	297.004	2.6e-05	9143010.377	0.80046891	1.782	1.6e-07	54858.062	0.00480281
Georgia	831.564	0.00022288	2984955.691	0.80004173	4.989	1.34e-06	17909.734	0.00480025
Denmark	1722.843	0.00029717	4636906.589	0.79981885	10.337	1.78e-06	27821.44	0.00479891
Poland	16929.287	0.00044576	30350564.629	0.79915021	101.576	2.67e-06	182103.388	0.0047949
Moldova	1844.045	0.00052005	2832112.536	0.79870445	11.064	3.12e-06	16992.675	0.00479223
Croatia	911.444	0.00022288	3271690.646	0.80004173	5.469	1.34e-06	19630.144	0.00480025
Switzerland	1898.164	0.00022288	6813589.786	0.80004173	11.389	1.34e-06	40881.539	0.00480025
Estonia	392.531	0.00029717	1056467.921	0.79981885	2.355	1.78e-06	6338.808	0.00479891
Kosovo	1233.839	0.00066864	1471792.925	0.79759005	7.403	4.01e-06	8830.758	0.00478554
Italy	1346.89	2.229e-05	48374710.414	0.8004912	8.081	1.3e-07	290248.262	0.00480295
Malta	251.461	0.00052005	386197.563	0.79870445	1.509	3.12e-06	2317.185	0.00479223
Netherlands	5120.59	0.00029717	13781692.19	0.79981885	30.724	1.78e-06	82690.153	0.00479891
Israel	1320.012	0.00014859	7108730.723	0.80019032	7.92	8.9e-07	42652.384	0.00480114
Ireland	1442.33	0.00029717	3881925.584	0.79981885	8.654	1.78e-06	23291.554	0.00479891
Austria	1971.824	0.00022288	7077998.777	0.80004173	11.831	1.34e-06	42467.993	0.00480025
Germany	1540.245	1.857e-05	66384612.271	0.80050978	9.241	1.1e-07	398307.674	0.00480306
Greece	2390.978	0.00022288	8582582.054	0.80004173	14.346	1.34e-06	51495.492	0.00480025
Macedonia	464.249	0.00022288	1666453.32	0.80004173	2.785	1.34e-06	9998.72	0.00480025
Latvia	715.645	0.00037147	1540312.09	0.79952168	4.294	2.23e-06	9241.873	0.00479713
United Kingdom	39517.439	0.00059435	53070475.315	0.7981844	237.105	3.57e-06	318422.852	0.00478911
Iceland	105.073	0.00029717	282795.15	0.79981885	0.63	1.78e-06	1696.771	0.00479891
Guernsey	44.834	0.00066864	53480.008	0.79759005	0.269	4.01e-06	320.88004953	0.00478554
Vatican	0.476	0.00059435	639.346	0.7981844	0.003	3.57e-06	3.83607422	0.00478911
Lithuania	828.973	0.00029717	2231121.074	0.79981885	4.974	1.78e-06	13386.72644516	0.00479891
Slovenia	921.55	0.00044576	1652140.769	0.79915021	5.529	2.67e-06	9912.84461406	0.0047949
Bosnia and Herzegovina	1481.672	0.00044576	2656318.56	0.79915021	8.89	2.67e-06	15937.9113605	0.0047949
Spain	1041.377	2.229e-05	37401950.035	0.8004912	6.248	1.3e-07	224411.70021279	0.00480295
West Bank And Gaza	8915.184	0.00178304	3925543.978	0.7851088	53.491	1.07e-05	23553.26386907	0.00471065
Monaco	11.495	0.00029717	30938.593	0.79981885	0.069	1.78e-06	185.63155638	0.00479891
Jersey	65.25	0.00066864	77834.421	0.79759005	0.392	4.01e-06	467.00652319	0.00478554
Albania	1490.666	0.00052005	2289387.27	0.79870445	8.944	3.12e-06	13736.32362199	0.00479223
