Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.018	2.7e-07	0.018	2.7e-07	0.0	0.0	0.0	0.0
Vatican	0.0	5.3e-07	0.001	8e-07	0.0	0.0	0.0	0.0
Lithuania	20.724	7.43e-06	42.269	1.515e-05	0.124	4e-08	0.254	9e-08
Slovenia	4.42	2.14e-06	8.287	4.01e-06	0.027	1e-08	0.05	2e-08
Bosnia and Herzegovina	7.106	2.14e-06	13.324	4.01e-06	0.043	1e-08	0.08	2e-08
Spain	7289.639	0.00015602	32990.675	0.00070608	43.738	9.4e-07	197.944	4.24e-06
Monaco	0.287	7.43e-06	0.586	1.515e-05	0.002	4e-08	0.004	9e-08
Jersey	0.026	2.7e-07	0.026	2.7e-07	0.0	0.0	0.0	0.0
Albania	3.064	1.07e-06	5.362	1.87e-06	0.018	1e-08	0.032	1e-08
Azerbaijan	36.932	3.71e-06	76.787	7.72e-06	0.222	2e-08	0.461	5e-08
Republic of Serbia	14.927	2.14e-06	27.989	4.01e-06	0.09	1e-08	0.168	2e-08
Belarus	70.47	7.43e-06	143.728	1.515e-05	0.423	4e-08	0.862	9e-08
Turkey	43.999	5.3e-07	65.998	8e-07	0.264	0.0	0.396	0.0
Czech Republic	39.471	3.71e-06	82.065	7.72e-06	0.237	2e-08	0.492	5e-08
San Marino	0.251	7.43e-06	0.512	1.515e-05	0.002	4e-08	0.003	9e-08
France	17916.108	0.00026746	92586.251	0.00138215	107.497	1.6e-06	555.518	8.29e-06
Slovakia	11.645	2.14e-06	21.835	4.01e-06	0.07	1e-08	0.131	2e-08
Norway	59.223	1.114e-05	139.749	2.63e-05	0.355	7e-08	0.838	1.6e-07
Armenia	10.965	3.71e-06	22.797	7.72e-06	0.066	2e-08	0.137	5e-08
Ukraine	165.757	3.71e-06	344.632	7.72e-06	0.995	2e-08	2.068	5e-08
Finland	1024.884	0.00018573	4921.065	0.00089181	6.149	1.11e-06	29.526	5.35e-06
Sweden	1588.735	0.00015602	7190.13	0.00070608	9.532	9.4e-07	43.141	4.24e-06
Russia	22540.847	0.00015602	102012.97	0.00070608	135.245	9.4e-07	612.078	4.24e-06
Bulgaria	7.509	1.07e-06	13.14	1.87e-06	0.045	1e-08	0.079	1e-08
Romania	217.017	1.114e-05	512.098	2.63e-05	1.302	7e-08	3.073	1.6e-07
Portugal	38.193	3.71e-06	79.409	7.72e-06	0.229	2e-08	0.476	5e-08
Cyprus	1.251	1.07e-06	2.189	1.87e-06	0.008	1e-08	0.013	1e-08
Liechtenstein	0.081	2.14e-06	0.152	4.01e-06	0.0	1e-08	0.001	2e-08
Hungary	20.885	2.14e-06	39.159	4.01e-06	0.125	1e-08	0.235	2e-08
Luxembourg	4.515	7.43e-06	9.209	1.515e-05	0.027	4e-08	0.055	9e-08
Andorra	0.286	3.71e-06	0.595	7.72e-06	0.002	2e-08	0.004	5e-08
Belgium	1485.018	0.00013001	6282.864	0.00055006	8.91	7.8e-07	37.697	3.3e-06
