Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	1145.747	0.01708744	30186.478	0.45019505	6.874	0.00010252	181.119	0.00270117
Vatican	13.389	0.01671597	373.996	0.46691102	0.08	0.0001003	2.244	0.00280147
Lithuania	41448.667	0.01485864	1477066.203	0.52950304	248.692	8.915e-05	8862.397	0.00317702
Slovenia	33022.212	0.01597304	1032091.147	0.49922856	198.133	9.584e-05	6192.547	0.00299537
Bosnia and Herzegovina	53093.245	0.01597304	1659400.29	0.49922856	318.559	9.584e-05	9956.402	0.00299537
Spain	468619.675	0.01002958	29836172.171	0.63856546	2811.718	6.018e-05	179017.033	0.00383139
West Bank And Gaza	104010.481	0.0208021	1192297.135	0.23845943	624.063	0.00012481	7153.783	0.00143076
Monaco	574.762	0.01485864	20482.237	0.52950304	3.449	8.915e-05	122.893	0.00317702
Jersey	1667.512	0.01708744	43933.184	0.45019505	10.005	0.00010252	263.599	0.00270117
Albania	46849.494	0.0163445	1385192.031	0.48325552	281.097	9.807e-05	8311.152	0.00289953
Azerbaijan	153269.421	0.01541584	5116766.511	0.5146444	919.617	9.25e-05	30700.599	0.00308787
Republic of Serbia	111525.094	0.01597304	3485655.744	0.49922856	669.151	9.584e-05	20913.934	0.00299537
Belarus	140939.937	0.01485864	5022540.719	0.52950304	845.64	8.915e-05	30135.244	0.00317702
Turkey	1376054.044	0.01671597	38435986.156	0.46691102	8256.324	0.0001003	230615.917	0.00280147
Czech Republic	163804.004	0.01541584	5468454.423	0.5146444	982.824	9.25e-05	32810.727	0.00308787
San Marino	501.999	0.01485864	17889.26	0.52950304	3.012	8.915e-05	107.336	0.00317702
France	577296.822	0.00861801	44597211.141	0.66575677	3463.781	5.171e-05	267583.267	0.00399454
Slovakia	87005.314	0.01597304	2719303.46	0.49922856	522.032	9.584e-05	16315.821	0.00299537
Norway	76002.663	0.01430144	2889959.729	0.54380448	456.016	8.581e-05	17339.758	0.00326283
Montenegro	10865.46	0.0174589	269542.357	0.43310761	65.193	0.00010475	1617.254	0.00259865
Armenia	45504.104	0.01541584	1519114.987	0.5146444	273.025	9.25e-05	9114.69	0.00308787
Ukraine	687893.526	0.01541584	22964727.952	0.5146444	4127.361	9.25e-05	137788.368	0.00308787
Finland	52474.06	0.00950953	3576110.185	0.64807499	314.844	5.706e-05	21456.661	0.00388845
Sweden	102132.989	0.01002958	6502623.806	0.63856546	612.798	6.018e-05	39015.743	0.00383139
Russia	1449054.458	0.01002958	92258692.143	0.63856546	8694.327	6.018e-05	553552.153	0.00383139
Bulgaria	114807.327	0.0163445	3394491.172	0.48325552	688.844	9.807e-05	20366.947	0.00289953
Romania	278505.348	0.01430144	10590013.653	0.54380448	1671.032	8.581e-05	63540.082	0.00326283
Portugal	158501.989	0.01541584	5291451.231	0.5146444	951.012	9.25e-05	31748.707	0.00308787
Cyprus	19123.07	0.0163445	565408.961	0.48325552	114.738	9.807e-05	3392.454	0.00289953
Liechtenstein	605.538	0.01597304	18925.755	0.49922856	3.633	9.584e-05	113.555	0.00299537
Hungary	156037.175	0.01597304	4876856.473	0.49922856	936.223	9.584e-05	29261.139	0.00299537
Luxembourg	9030.012	0.01485864	321793.823	0.52950304	54.18	8.915e-05	1930.763	0.00317702
Andorra	1187.112	0.01541584	39630.707	0.5146444	7.123	9.25e-05	237.784	0.00308787
Belgium	120498.642	0.01054963	7179179.513	0.62853588	722.992	6.33e-05	43075.077	0.00377122
Georgia	53358.677	0.01430144	2028934.517	0.54380448	320.152	8.581e-05	12173.607	0.00326283
Denmark	86142.163	0.01485864	3069765.279	0.52950304	516.853	8.915e-05	18418.592	0.00317702
Poland	606632.794	0.01597304	18959975.846	0.49922856	3639.797	9.584e-05	113759.855	0.00299537
Moldova	57955.699	0.0163445	1713567.541	0.48325552	347.734	9.807e-05	10281.405	0.00289953
Croatia	58484.313	0.01430144	2223834.043	0.54380448	350.906	8.581e-05	13343.004	0.00326283
Switzerland	121798.838	0.01430144	4631334.243	0.54380448	730.793	8.581e-05	27788.005	0.00326283
Estonia	19626.54	0.01485864	699412.093	0.52950304	117.759	8.915e-05	4196.473	0.00317702
Kosovo	31531.446	0.01708744	830744.922	0.45019505	189.189	0.00010252	4984.47	0.00270117
Italy	606100.512	0.01002958	38589329.895	0.63856546	3636.603	6.018e-05	231535.979	0.00383139
Malta	7903.058	0.0163445	233668.543	0.48325552	47.418	9.807e-05	1402.011	0.00289953
Netherlands	256029.48	0.01485864	9123875.877	0.52950304	1536.177	8.915e-05	54743.255	0.00317702
Israel	122101.098	0.01374424	4953151.343	0.55754872	732.607	8.247e-05	29718.908	0.00334529
Ireland	72116.499	0.01485864	2569946.18	0.52950304	432.699	8.915e-05	15419.677	0.00317702
Austria	126525.378	0.01430144	4811058.361	0.54380448	759.152	8.581e-05	28866.35	0.00326283
Germany	788605.533	0.00950953	53743512.011	0.64807499	4731.633	5.706e-05	322461.072	0.00388845
Greece	153421.112	0.01430144	5833753.926	0.54380448	920.527	8.581e-05	35002.524	0.00326283
Macedonia	29789.301	0.01430144	1132721.893	0.54380448	178.736	8.581e-05	6796.331	0.00326283
Latvia	29699.261	0.01541584	991484.051	0.5146444	178.196	9.25e-05	5948.904	0.00308787
United Kingdom	1111427.985	0.01671597	31044442.491	0.46691102	6668.568	0.0001003	186266.655	0.00280147
Iceland	5253.629	0.01485864	187218.508	0.52950304	31.522	8.915e-05	1123.311	0.00317702
Guernsey	1145.747	0.01708744	30186.478	0.45019505	6.874	0.00010252	181.11887022	0.00270117
Vatican	13.389	0.01671597	373.996	0.46691102	0.08	0.0001003	2.24397435	0.00280147
Lithuania	41448.667	0.01485864	1477066.203	0.52950304	248.692	8.915e-05	8862.39721552	0.00317702
Slovenia	33022.212	0.01597304	1032091.147	0.49922856	198.133	9.584e-05	6192.5468847	0.00299537
