Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Marinette	1	0	0	0	2.473e-05	0.0	5	2	1.25	0.00012365	4.946e-05	3.09125e-05	0	0	-100	0
Waupaca	1	1	0	0	1.956e-05	1.956e-05	333.333333333	153.846153846	100	0.00652	0.00300923076923	0.001956	0	1	100	0
Jackson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Kenosha	24	0	0	0	0.00014177	0.0	120	48	30	0.00070885	0.00028354	0.0001772125	1	0	-75	0
Grant	1	0	0	0	1.94e-05	0.0	5	2	1.25	9.7e-05	3.88e-05	2.425e-05	0	0	100	0
Portage	1	0	0	0	1.41e-05	0.0	5	2	1.25	7.05e-05	2.82e-05	1.7625e-05	0	0	100	0
Rock	12	0	0	0	7.356e-05	0.0	60	24	15	0.0003678	0.00014712	9.195e-05	0	0	-100	0
Pierce	4	0	0	0	9.4e-05	0.0	20	8	5	0.00047	0.000188	0.0001175	0	0	-100	0
Douglas	6	0	0	0	0.00013886	0.0	30	12	7.5	0.0006943	0.00027772	0.000173575	1	0	0	0
Ozaukee	33	3	0	0	0.00037018	3.365e-05	1000	461.538461538	300	0.0112166666667	0.00517692307692	0.003365	3	0	-62.5	0
Bayfield	2	0	0	0	0.00013296	0.0	10	4	2.5	0.0006648	0.00026592	0.0001662	0	0	-100	0
Langlade	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Jefferson	8	0	0	0	9.398e-05	0.0	40	16	10	0.0004699	0.00018796	0.000117475	2	0	100	0
Forest	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Waushara	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Fond du Lac	20	1	0	0	0.00019405	9.7e-06	333.333333333	153.846153846	100	0.00323333333333	0.00149230769231	0.00097	2	0	100	0
