Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Schoharie	1.0	0.0	0.0	0.0	3.216e-05	0.0	5.0	2.0	1.25	0.0001608	6.432e-05	4.02e-05	2020-03-22
Schoharie	1	0	0	0	3.216e-05	0.0	5	2	1.25	0.0001608	6.432e-05	4.02e-05	2020-03-23
Schoharie	1	0	0	0	3.216e-05	0.0	5	2	1.25	0.0001608	6.432e-05	4.02e-05	2020-03-24
Schoharie	2	0	0	0	6.431e-05	0.0	10	4	2.5	0.00032155	0.00012862	8.03875e-05	2020-03-25
Schoharie	2	0	0	0	6.431e-05	0.0	10	4	2.5	0.00032155	0.00012862	8.03875e-05	2020-03-26
Schoharie	3	0	0	0	9.647e-05	0.0	15	6	3.75	0.00048235	0.00019294	0.0001205875	2020-03-27
Schoharie	5	0	0	0	0.00016079	0.0	25	10	6.25	0.00080395	0.00032158	0.0002009875	2020-03-28
Schoharie	5.0	0.0	0.0	0.0	0.00016079	0.0	25.0	10.0	6.25	0.00080395	0.00032158	0.0002009875	2020-03-29
Schoharie	6.0	0.0	0.0	0.0	0.00019294	0.0	30.0	12.0	7.5	0.0009647	0.00038588	0.000241175	2020-03-30
Schoharie	6.0	0.0	0.0	0.0	0.00019294	0.0	30.0	12.0	7.5	0.0009647	0.00038588	0.000241175	2020-03-31
Schoharie	9.0	0.0	0.0	0.0	0.00028942	0.0	45.0	18.0	11.25	0.0014471	0.00057884	0.000361775	2020-04-01
Schoharie	9.0	0.0	0.0	0.0	0.00028942	0.0	45.0	18.0	11.25	0.0014471	0.00057884	0.000361775	2020-04-02
Schoharie	11.0	0.0	0.0	0.0	0.00035373	0.0	55.0	22.0	13.75	0.00176865	0.00070746	0.0004421625	2020-04-03
Schoharie	11.0	0.0	0.0	0.0	0.00035373	0.0	55.0	22.0	13.75	0.00176865	0.00070746	0.0004421625	2020-04-04
Schoharie	11.0	0.0	0.0	0.0	0.00035373	0.0	55.0	22.0	13.75	0.00176865	0.00070746	0.0004421625	2020-04-05
Schoharie	11.0	0.0	0.0	0.0	0.00035373	0.0	55.0	22.0	13.75	0.00176865	0.00070746	0.0004421625	2020-04-06
Schoharie	12.0	0.0	0.0	0.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-07
Schoharie	12.0	0.0	0.0	0.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-08
Schoharie	12.0	0.0	0.0	0.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-09
Schoharie	12.0	0.0	0.0	0.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-10
Schoharie	12.0	0.0	0.0	0.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-11
Schoharie	12.0	0.0	0.0	12.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-12
Schoharie	12.0	0.0	0.0	12.0	0.00038589	0.0	60.0	24.0	15.0	0.00192945	0.00077178	0.0004823625	2020-04-13
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-14
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-15
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-16
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-17
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-18
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-19
Schoharie	20.0	0.0	0.0	20.0	0.00064315	0.0	100.0	40.0	25.0	0.00321575	0.0012863	0.0008039375	2020-04-20
