Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-28	1.456	2.7e-07	1.456	2.7e-07	0.0	0.0	0.0	0.0
2020-01-29	2.911	5.3e-07	4.367	8e-07	0.0	0.0	0.0	0.0
2020-01-30	5.823	1.07e-06	10.19	1.87e-06	0.0	0.0	0.0	0.0
2020-01-31	11.645	2.14e-06	21.835	4.01e-06	0.0	0.0	0.0	0.0
2020-02-01	20.234	3.71e-06	42.069	7.72e-06	0.0	0.0	0.0	0.0
2020-02-02	40.468	7.43e-06	82.536	1.515e-05	0.0	0.0	0.0	0.0
2020-02-03	60.701	1.114e-05	143.238	2.63e-05	0.0	0.0	0.0	0.0
2020-02-04	121.403	2.229e-05	264.641	4.858e-05	0.0	0.0	0.0	0.0
2020-02-05	202.338	3.715e-05	466.978	8.573e-05	0.0	0.0	0.0	0.0
2020-02-06	303.507	5.572e-05	770.485	0.00014145	0.0	0.0	0.0	0.0
2020-02-07	404.676	7.429e-05	1175.161	0.00021574	0.009	0.0	0.009	0.0
2020-02-08	505.845	9.287e-05	1681.006	0.00030861	0.017	0.0	0.026	0.0
2020-02-09	607.014	0.00011144	2288.02	0.00042005	0.035	1e-08	0.061	1e-08
2020-02-10	708.183	0.00013001	2996.203	0.00055006	0.07	1e-08	0.131	2e-08
2020-02-11	849.819	0.00015602	3846.022	0.00070608	0.121	2e-08	0.252	5e-08
2020-02-12	1011.69	0.00018573	4857.712	0.00089181	0.243	4e-08	0.495	9e-08
2020-02-13	1214.028	0.00022288	6071.739	0.00111469	0.364	7e-08	0.859	1.6e-07
2020-02-14	1456.833	0.00026746	7528.573	0.00138215	0.728	1.3e-07	1.588	2.9e-07
2020-02-15	1881.743	0.00034546	9410.315	0.00172761	1.214	2.2e-07	2.802	5.1e-07
2020-02-16	2650.627	0.00048662	12060.942	0.00221423	1.821	3.3e-07	4.623	8.5e-07
2020-02-17	3824.187	0.00070207	15885.13	0.0029163	2.428	4.5e-07	7.051	1.29e-06
2020-02-18	4717.172	0.00086601	20602.301	0.00378231	3.035	5.6e-07	10.086	1.85e-06
2020-02-19	5905.57	0.00108419	26507.871	0.0048665	3.642	6.7e-07	13.728	2.52e-06
2020-02-20	7191.09	0.00132019	33698.962	0.00618669	4.249	7.8e-07	17.977	3.3e-06
2020-02-21	8738.301	0.00160424	42437.263	0.00779093	5.099	9.4e-07	23.076	4.24e-06
2020-02-22	10517.526	0.00193088	52954.789	0.00972181	6.07	1.11e-06	29.146	5.35e-06
2020-02-23	12872.74	0.00236327	65827.529	0.01208507	7.284	1.34e-06	36.43	6.69e-06
2020-02-24	15898.366	0.00291873	81725.895	0.01500381	8.741	1.6e-06	45.171	8.29e-06
2020-02-25	19556.636	0.00359034	101282.532	0.01859415	11.29	2.07e-06	56.462	1.037e-05
2020-02-26	23548.089	0.00432312	124830.621	0.02291727	15.904	2.92e-06	72.366	1.329e-05
2020-02-27	28232.887	0.00518319	153063.508	0.02810046	22.945	4.21e-06	95.311	1.75e-05
2020-02-28	33160.491	0.00608783	186223.999	0.03418829	28.303	5.2e-06	123.614	2.269e-05
2020-02-29	38554.82	0.00707816	224778.819	0.04126645	35.433	6.51e-06	159.047	2.92e-05
2020-03-01	44576.397	0.00818364	269355.216	0.0494501	43.147	7.92e-06	202.194	3.712e-05
2020-03-02	51427.56	0.00944143	320782.776	0.05889152	52.43	9.63e-06	254.624	4.675e-05
2020-03-03	58057.5	0.0106586	378840.275	0.06955012	63.105	1.159e-05	317.729	5.833e-05
2020-03-04	63596.163	0.01167542	442436.439	0.08122555	77.236	1.418e-05	394.965	7.251e-05
2020-03-05	68650.565	0.01260335	511087.004	0.09382889	95.39	1.751e-05	490.355	9.002e-05
2020-03-06	74534.552	0.01368357	585621.556	0.10751246	117.34	2.154e-05	607.695	0.00011156
2020-03-07	82165.391	0.01508449	667786.947	0.12259695	141.289	2.594e-05	748.984	0.0001375
2020-03-08	91305.67	0.01676253	759092.617	0.13935948	169.397	3.11e-05	918.381	0.0001686
2020-03-09	100725.175	0.01849183	859817.792	0.1578513	198.963	3.653e-05	1117.344	0.00020513
2020-03-10	105215.729	0.01931623	965033.521	0.17716754	231.329	4.247e-05	1348.673	0.0002476
2020-03-11	109262.488	0.02005916	1074296.009	0.1972267	267.458	4.91e-05	1616.131	0.0002967
2020-03-12	111285.867	0.02043063	1185581.875	0.21765733	308.565	5.665e-05	1924.697	0.00035335
2020-03-13	113309.246	0.0208021	1298891.122	0.23845943	348.345	6.395e-05	2273.042	0.0004173
2020-03-14	113309.246	0.0208021	1412200.368	0.25926152	381.577	7.005e-05	2654.619	0.00048735
2020-03-15	112297.557	0.02061636	1524497.925	0.27987789	411.903	7.562e-05	3066.522	0.00056297
2020-03-16	111285.867	0.02043063	1635783.792	0.30030852	447.207	8.21e-05	3513.729	0.00064507
2020-03-17	110274.177	0.0202449	1746057.969	0.32055341	492.992	9.051e-05	4006.722	0.00073558
2020-03-18	108250.798	0.01987343	1854308.767	0.34042684	547.834	0.00010058	4554.556	0.00083616
2020-03-19	106227.418	0.01950197	1960536.185	0.35992881	604.351	0.00011095	5158.907	0.00094711
2020-03-20	104204.039	0.0191305	2064740.225	0.37905931	631.294	0.0001159	5790.201	0.00106301
2020-03-21	101168.97	0.0185733	2165909.194	0.39763261	655.575	0.00012035	6445.776	0.00118336
2020-03-22	98133.901	0.0180161	2264043.095	0.41564871	667.715	0.00012258	7113.491	0.00130594
2020-03-23	95098.832	0.0174589	2359141.927	0.43310761	679.855	0.00012481	7793.347	0.00143076
2020-03-24	93075.452	0.01708744	2452217.38	0.45019505	679.855	0.00012481	8473.202	0.00155557
2020-03-25	91052.073	0.01671597	2543269.452	0.46691102	673.785	0.0001237	9146.988	0.00167927
