Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	52.346	2.7e-07	52.346	2.7e-07	0.314	0.0	0.314	0.0
2020-01-27	104.692	5.3e-07	157.038	8e-07	0.628	0.0	0.942	0.0
2020-01-28	209.384	1.07e-06	366.421	1.87e-06	1.256	1e-08	2.199	1e-08
2020-01-29	418.767	2.14e-06	785.189	4.01e-06	2.513	1e-08	4.711	2e-08
2020-01-30	727.608	3.71e-06	1512.797	7.72e-06	4.366	2e-08	9.077	5e-08
2020-01-31	1455.216	7.43e-06	2968.013	1.515e-05	8.731	4e-08	17.808	9e-08
2020-02-01	2182.824	1.114e-05	5150.837	2.63e-05	13.097	7e-08	30.905	1.6e-07
2020-02-02	4365.648	2.229e-05	9516.485	4.858e-05	26.194	1.3e-07	57.099	2.9e-07
2020-02-03	7276.081	3.715e-05	16792.566	8.573e-05	43.656	2.2e-07	100.755	5.1e-07
2020-02-04	10914.121	5.572e-05	27706.687	0.00014145	65.485	3.3e-07	166.24	8.5e-07
2020-02-05	14552.161	7.429e-05	42258.848	0.00021574	87.313	4.5e-07	253.553	1.29e-06
2020-02-06	18190.202	9.287e-05	60449.05	0.00030861	109.141	5.6e-07	362.694	1.85e-06
2020-02-07	21828.242	0.00011144	82277.292	0.00042005	130.969	6.7e-07	493.664	2.52e-06
2020-02-08	25466.282	0.00013001	107743.574	0.00055006	152.798	7.8e-07	646.461	3.3e-06
2020-02-09	30559.539	0.00015602	138303.113	0.00070608	183.357	9.4e-07	829.819	4.24e-06
2020-02-10	36380.403	0.00018573	174683.516	0.00089181	218.282	1.11e-06	1048.101	5.35e-06
2020-02-11	43656.484	0.00022288	218340.0	0.00111469	261.939	1.34e-06	1310.04	6.69e-06
2020-02-12	52387.781	0.00026746	270727.781	0.00138215	314.327	1.6e-06	1624.367	8.29e-06
2020-02-13	67667.55	0.00034546	338395.331	0.00172761	406.005	2.07e-06	2030.372	1.037e-05
2020-02-14	95316.657	0.00048662	433711.988	0.00221423	571.9	2.92e-06	2602.272	1.329e-05
2020-02-15	137517.924	0.00070207	571229.912	0.0029163	825.108	4.21e-06	3427.379	1.75e-05
2020-02-16	169629.694	0.00086601	740859.606	0.00378231	1017.778	5.2e-06	4445.158	2.269e-05
2020-02-17	212364.541	0.00108419	953224.147	0.0048665	1274.187	6.51e-06	5719.345	2.92e-05
2020-02-18	258591.906	0.00132019	1211816.053	0.00618669	1551.551	7.92e-06	7270.896	3.712e-05
2020-02-19	314229.67	0.00160424	1526045.723	0.00779093	1885.378	9.63e-06	9156.274	4.675e-05
2020-02-20	378210.673	0.00193088	1904256.396	0.00972181	2269.264	1.159e-05	11425.538	5.833e-05
2020-02-21	462904.251	0.00236327	2367160.647	0.01208507	2777.426	1.418e-05	14202.964	7.251e-05
2020-02-22	571705.911	0.00291873	2938866.558	0.01500381	3430.235	1.751e-05	17633.199	9.002e-05
2020-02-23	703257.449	0.00359034	3642124.007	0.01859415	4219.545	2.154e-05	21852.744	0.00011156
2020-02-24	846790.267	0.00432312	4488914.274	0.02291727	5080.742	2.594e-05	26933.486	0.0001375
2020-02-25	1015255.788	0.00518319	5504170.062	0.02810046	6091.535	3.11e-05	33025.02	0.0001686
