Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Mongolia	12	0	0	12	3.79e-6	0	60	24	15	1.895e-5	7.58e-6	4.7375e-6	1	0	0	0	NA	NA
Thailand	1245	6	97	1142	1.793e-5	9e-8	2000	923.076923077	600	3e-5	1.38461538462e-5	9e-6	109	1	0	0	16531	2.38e-4
Syria	5	0	0	5	3e-7	0	25	10	6.25	1.5e-6	6e-7	3.75e-7	0	0	0	0	NA	NA
Taiwan	283	2	30	251	1.19e-5	8e-8	666.666666667	307.692307692	200	2.66666666667e-5	1.23076923077e-5	8e-6	16	0	0	0	29389	0.001236
Pakistan	1495	12	29	1454	7.04e-6	6e-8	4000	1846.15384615	1200	2e-5	9.23076923077e-6	6e-6	122	1	0	0	13231	6.2e-5
Myanmar	8	0	0	8	1.5e-7	0	40	16	10	7.5e-7	3e-7	1.875e-7	0	0	0	0	NA	NA
United Arab Emirates	468	2	52	414	4.859e-5	2.1e-7	666.666666667	307.692307692	200	7e-5	3.23076923077e-5	2.1e-5	63	0	0	0	NA	NA
India	987	24	84	879	7.3e-7	2e-8	8000	3692.30769231	2400	6.66666666667e-6	3.07692307692e-6	2e-6	100	4	0	0	NA	NA
Uzbekistan	104	2	5	97	3.16e-6	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	16	1	0	0	NA	NA
Malaysia	2320	27	320	1973	7.337e-5	8.5e-7	9000	4153.84615385	2700	2.83333333333e-4	1.30769230769e-4	8.5e-5	159	1	0	0	NA	NA
Sri Lanka	113	1	9	103	5.21e-6	5e-8	333.333333333	153.846153846	100	1.66666666667e-5	7.69230769231e-6	5e-6	7	1	0	0	NA	NA
Japan	1693	52	404	1237	1.338e-5	4.1e-7	17333.3333333	8000	5200	1.36666666667e-4	6.30769230769e-5	4.1e-5	225	3	0	0	28464	2.26e-4
South Korea	9478	144	4811	4523	1.8356e-4	2.79e-6	48000	22153.8461538	14400	0.00093000000000000005	4.29230769231e-4	2.79e-4	146	5	0	0	387925	0.007502
