Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
East Timor	1	0	0	N/A	7.9e-7	0	5	2	1.25	3.95e-6	1.58e-6	9.875e-7	NA	NA	100	100
Afghanistan	24	0	1	N/A	6.5e-7	0	120	48	30	3.25e-6	1.3e-6	8.125e-7	0	0	-100	100
Qatar	481	0	27	N/A	1.7292e-4	0	2405	962	601.25	8.646e-4	3.4584e-4	2.1615e-4	11	0	10	100
Bangladesh	25	2	3	N/A	1.5e-7	1e-8	666.666666667	307.692307692	200	3.33333333333e-6	1.53846153846e-6	1e-6	5	1	66.7	100
Bhutan	2	0	0	N/A	2.65e-6	0	10	4	2.5	1.325e-5	5.3e-6	3.3125e-6	0	0	-100	100
India	330	4	23	N/A	2.4e-7	0	1333.33333333	615.384615385	400	1.2e-6	4.8e-7	3e-7	86	-1	72	-200
Nepal	1	0	1	N/A	4e-8	0	5	2	1.25	2e-7	8e-8	5e-8	0	0	100	100
Cambodia	53	0	1	N/A	3.26e-6	0	265	106	66.25	1.63e-5	6.52e-6	4.075e-6	2	0	-85.7	100
Bahrain	305	1	125	N/A	1.9434e-4	6.4e-7	333.333333333	153.846153846	100	2.13333333333e-4	9.84615384615e-5	6.4e-5	20	0	185.7	100
Brunei	83	0	2	N/A	1.9349e-4	0	415	166	103.75	9.6745e-4	3.8698e-4	2.418625e-4	5	0	66.7	100
Saudi Arabia	392	0	16	N/A	1.163e-5	0	1960	784	490	5.815e-5	2.326e-5	1.45375e-5	48	0	-31.4	100
Iran	20610	1556	7635	N/A	2.5196e-4	1.902e-5	518666.666667	239384.615385	155600	0.00634	0.00292615384615	0.001902	966	123	-21.9	-17.4
Singapore	432	2	140	N/A	7.661e-5	3.5e-7	666.666666667	307.692307692	200	1.16666666667e-4	5.38461538462e-5	3.5e-5	47	2	17.5	100
Jordan	85	0	1	N/A	8.54e-6	0	425	170	106.25	4.27e-5	1.708e-5	1.0675e-5	0	0	-100	100
Kuwait	176	0	27	N/A	4.254e-5	0	880	352	220	2.127e-4	8.508e-5	5.3175e-5	17	0	54.5	100
China	81305	3259	71857	N/A	5.838e-5	2.34e-6	1086333.33333	501384.615385	325900	7.8e-4	3.6e-4	2.34e-4	55	6	-41.5	50
Iraq	214	17	51	N/A	5.57e-6	4.4e-7	5666.66666667	2615.38461538	1700	1.46666666667e-4	6.76923076923e-5	4.4e-5	6	0	-62.5	-100
Kazakhstan	53	0	0	N/A	2.9e-6	0	265	106	66.25	1.45e-5	5.8e-6	3.625e-6	4	-3	-20	-200
Kyrgyzstan	14	0	0	N/A	2.22e-6	0	70	28	17.5	1.11e-5	4.44e-6	2.775e-6	8	0	166.7	100
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	3.15125e-5	0	0	100	100
Oman	52	0	12	N/A	1.077e-5	0	260	104	65	5.385e-5	2.154e-5	1.34625e-5	4	0	100	100
Philippines	307	19	13	N/A	2.88e-6	1.8e-7	6333.33333333	2923.07692308	1900	6e-5	2.76923076923e-5	1.8e-5	77	1	492.3	0
Indonesia	450	38	15	N/A	1.68e-6	1.4e-7	12666.6666667	5846.15384615	3800	4.66666666667e-5	2.15384615385e-5	1.4e-5	81	6	39.7	-14.3
Vietnam	94	0	17	N/A	9.8e-7	0	470	188	117.5	4.9e-6	1.96e-6	1.225e-6	3	0	-50	100
Mongolia	10	0	0	N/A	3.15e-6	0	50	20	12.5	1.575e-5	6.3e-6	3.9375e-6	4	0	100	100
Thailand	411	1	42	N/A	5.92e-6	1e-8	333.333333333	153.846153846	100	3.33333333333e-6	1.53846153846e-6	1e-6	89	0	78	100
Taiwan	153	2	28	N/A	6.43e-6	8e-8	666.666666667	307.692307692	200	2.66666666667e-5	1.23076923077e-5	8e-6	18	0	-33.3	-100
Pakistan	730	3	13	N/A	3.44e-6	1e-8	1000	461.538461538	300	3.33333333333e-6	1.53846153846e-6	1e-6	229	0	387.2	-100
United Arab Emirates	153	2	38	N/A	1.589e-5	2.1e-7	666.666666667	307.692307692	200	7e-5	3.23076923077e-5	2.1e-5	13	0	100	-100
Lebanon	187	4	4	N/A	2.73e-5	5.8e-7	1333.33333333	615.384615385	400	1.93333333333e-4	8.92307692308e-5	5.8e-5	24	0	300	100
Uzbekistan	43	0	0	N/A	1.3e-6	0	215	86	53.75	6.5e-6	2.6e-6	1.625e-6	10	0	0	100
Malaysia	1183	4	114	N/A	3.741e-5	1.3e-7	1333.33333333	615.384615385	400	4.33333333333e-5	2e-5	1.3e-5	153	1	17.7	0
Sri Lanka	77	0	1	N/A	3.55e-6	0	385	154	96.25	1.775e-5	7.1e-6	4.4375e-6	4	0	-69.2	100
Japan	1007	35	232	N/A	7.96e-6	2.8e-7	11666.6666667	5384.61538462	3500	9.33333333333e-5	4.30769230769e-5	2.8e-5	44	2	12.8	-50
South Korea	8799	102	1540	N/A	1.7041e-4	1.98e-6	34000	15692.3076923	10200	6.6e-4	3.04615384615e-4	1.98e-4	147	8	69	166.7
